isotope,a,z,yield,mass,metallicity,irv,mass_ej,massfrac,ysign
Ni58,58.0,28.0,3.2686e-05,1.5,0.01,0.0,0.9071,3.603351339433359e-05,1.0
Ni59,59.0,28.0,3.4027e-09,1.5,0.01,0.0,0.9071,3.751185095358835e-09,1.0
Ni60,60.0,28.0,1.3139e-05,1.5,0.01,0.0,0.9071,1.4484621320692316e-05,1.0
Ni61,61.0,28.0,6.1785e-07,1.5,0.01,0.0,0.9071,6.811266674016095e-07,1.0
Ni62,62.0,28.0,1.9302e-06,1.5,0.01,0.0,0.9071,2.127880057325543e-06,1.0
Ni63,63.0,28.0,1.1808e-13,1.5,0.01,0.0,0.9071,1.301730790431044e-13,1.0
Ni64,64.0,28.0,5.454e-07,1.5,0.01,0.0,0.9071,6.012567522875097e-07,1.0
Ni65,65.0,28.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Ni66,66.0,28.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Cu63,63.0,29.0,4.3376e-07,1.5,0.01,0.0,0.9071,4.781832212545474e-07,1.0
Cu64,64.0,29.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Cu65,65.0,29.0,1.9783e-07,1.5,0.01,0.0,0.9071,2.1809061845441516e-07,1.0
Cu66,66.0,29.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Cu67,67.0,29.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Zn64,64.0,30.0,6.8501e-07,1.5,0.01,0.0,0.9071,7.551648109359497e-07,1.0
Zn65,65.0,30.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Zn66,66.0,30.0,4.1268e-07,1.5,0.01,0.0,0.9071,4.549443280784919e-07,1.0
Zn67,67.0,30.0,6.24e-08,1.5,0.01,0.0,0.9071,6.879065152684379e-08,1.0
Zn68,68.0,30.0,2.9254e-07,1.5,0.01,0.0,0.9071,3.2250027560357183e-07,1.0
Zn69,69.0,30.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Zn70,70.0,30.0,9.4743e-09,1.5,0.01,0.0,0.9071,1.044460368206372e-08,1.0
Ga69,69.0,31.0,2.8783e-08,1.5,0.01,0.0,0.9071,3.173079043104398e-08,1.0
Ga70,70.0,31.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Ga71,71.0,31.0,2.0589e-08,1.5,0.01,0.0,0.9071,2.269760776099658e-08,1.0
Ga72,72.0,31.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Ga73,73.0,31.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Ge70,70.0,32.0,3.5675e-08,1.5,0.01,0.0,0.9071,3.93286296990409e-08,1.0
Ge71,71.0,32.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Ge72,72.0,32.0,4.6566e-08,1.5,0.01,0.0,0.9071,5.133502370190718e-08,1.0
Ge73,73.0,32.0,1.3164e-08,1.5,0.01,0.0,0.9071,1.4512181677874544e-08,1.0
Ge74,74.0,32.0,6.5517e-08,1.5,0.01,0.0,0.9071,7.222687686032411e-08,1.0
Ge75,75.0,32.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Ge76,76.0,32.0,1.1804e-08,1.5,0.01,0.0,0.9071,1.3012898247161282e-08,1.0
Ge77,77.0,32.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
As75,75.0,33.0,8.8375e-09,1.5,0.01,0.0,0.9071,9.74258626391798e-09,1.0
As76,76.0,33.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
As77,77.0,33.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Se76,76.0,34.0,1.08e-08,1.5,0.01,0.0,0.9071,1.1906074302722964e-08,1.0
Se77,77.0,34.0,7.8437e-09,1.5,0.01,0.0,0.9071,8.647006945210008e-09,1.0
Se78,78.0,34.0,2.8535e-08,1.5,0.01,0.0,0.9071,3.1457391687796276e-08,1.0
Se79,79.0,34.0,4.8417e-10,1.5,0.01,0.0,0.9071,5.337559254767941e-10,1.0
Se80,80.0,34.0,5.5079e-08,1.5,0.01,0.0,0.9071,6.071987652959982e-08,1.0
Se81,81.0,34.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Se82,82.0,34.0,7.9168e-09,1.5,0.01,0.0,0.9071,8.727593429610847e-09,1.0
Br79,79.0,35.0,8.5705e-09,1.5,0.01,0.0,0.9071,9.448241649211774e-09,1.0
Br80,80.0,35.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Br81,81.0,35.0,9.5408e-09,1.5,0.01,0.0,0.9071,1.0517914232168448e-08,1.0
Br82,82.0,35.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Br83,83.0,35.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Br84,84.0,35.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Kr80,80.0,36.0,2.3453e-09,1.5,0.01,0.0,0.9071,2.585492227979275e-09,1.0
Kr81,81.0,36.0,1.2891e-10,1.5,0.01,0.0,0.9071,1.4211222577444604e-10,1.0
Kr82,82.0,36.0,1.3922e-08,1.5,0.01,0.0,0.9071,1.5347811707639732e-08,1.0
Kr83,83.0,36.0,1.0795e-08,1.5,0.01,0.0,0.9071,1.1900562231286518e-08,1.0
Kr84,84.0,36.0,5.6506e-08,1.5,0.01,0.0,0.9071,6.229302171756146e-08,1.0
Kr85,85.0,36.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Kr86,86.0,36.0,1.8892e-08,1.5,0.01,0.0,0.9071,2.0826810715466874e-08,1.0
Kr87,87.0,36.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Kr88,88.0,36.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Rb85,85.0,37.0,9.2607e-09,1.5,0.01,0.0,0.9071,1.0209127990298753e-08,1.0
Rb86,86.0,37.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Rb87,87.0,37.0,4.7326e-09,1.5,0.01,0.0,0.9071,5.217285856024694e-09,1.0
Rb88,88.0,37.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Sr86,86.0,38.0,8.7205e-09,1.5,0.01,0.0,0.9071,9.613603792305148e-09,1.0
Sr87,87.0,38.0,5.8546e-09,1.5,0.01,0.0,0.9071,6.4541946863631354e-09,1.0
Sr88,88.0,38.0,1.2025e-07,1.5,0.01,0.0,0.9071,1.325653180465219e-07,1.0
Sr89,89.0,38.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Sr90,90.0,38.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Sr91,91.0,38.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Sr92,92.0,38.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Y89,89.0,39.0,2.7312e-08,1.5,0.01,0.0,0.9071,3.0109139014441624e-08,1.0
Y90,90.0,39.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Y91,91.0,39.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Y92,92.0,39.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Y93,93.0,39.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Zr90,90.0,40.0,3.2864e-08,1.5,0.01,0.0,0.9071,3.6229743137471067e-08,1.0
Zr91,91.0,40.0,7.576e-09,1.5,0.01,0.0,0.9071,8.351890640502701e-09,1.0
Zr92,92.0,40.0,1.2391e-08,1.5,0.01,0.0,0.9071,1.3660015433800022e-08,1.0
Zr93,93.0,40.0,3.0116e-09,1.5,0.01,0.0,0.9071,3.320030867600044e-09,1.0
Zr94,94.0,40.0,1.7152e-08,1.5,0.01,0.0,0.9071,1.8908609855583727e-08,1.0
Zr95,95.0,40.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Zr96,96.0,40.0,2.238e-09,1.5,0.01,0.0,0.9071,2.4672031749531474e-09,1.0
Zr97,97.0,40.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Nb93,93.0,41.0,1.6789e-09,1.5,0.01,0.0,0.9071,1.8508433469297763e-09,1.0
Nb94,94.0,41.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Nb95,95.0,41.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Nb96,96.0,41.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Nb97,97.0,41.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Mo92,92.0,42.0,6.6458e-10,1.5,0.01,0.0,0.9071,7.326424870466321e-10,1.0
Mo93,93.0,42.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Mo94,94.0,42.0,5.0186e-10,1.5,0.01,0.0,0.9071,5.532576342189394e-10,1.0
Mo95,95.0,42.0,2.2117e-09,1.5,0.01,0.0,0.9071,2.4382096791974423e-09,1.0
Mo96,96.0,42.0,3.6963e-09,1.5,0.01,0.0,0.9071,4.074853930106934e-09,1.0
Mo97,97.0,42.0,1.4858e-09,1.5,0.01,0.0,0.9071,1.6379671480542388e-09,1.0
Mo98,98.0,42.0,4.7883e-09,1.5,0.01,0.0,0.9071,5.278690331826701e-09,1.0
Mo99,99.0,42.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Mo00,100.0,42.0,5.2478e-10,1.5,0.01,0.0,0.9071,5.785249696836071e-10,1.0
Tc97,97.0,43.0,1.1329e-13,1.5,0.01,0.0,0.9071,1.2489251460698931e-13,1.0
Tc98,98.0,43.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Tc99,99.0,43.0,2.0762e-10,1.5,0.01,0.0,0.9071,2.288832543269761e-10,1.0
Ru96,96.0,44.0,1.6702e-10,1.5,0.01,0.0,0.9071,1.8412523426303606e-10,1.0
Ru97,97.0,44.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Ru98,98.0,44.0,5.7611e-11,1.5,0.01,0.0,0.9071,6.351118950501599e-11,1.0
Ru99,99.0,44.0,6.8347e-10,1.5,0.01,0.0,0.9071,7.534670929335244e-10,1.0
Ru00,100.0,44.0,2.179e-09,1.5,0.01,0.0,0.9071,2.4021607320030866e-09,1.0
Ru01,101.0,44.0,9.3252e-10,1.5,0.01,0.0,0.9071,1.0280233711828905e-09,1.0
Ru02,102.0,44.0,3.3683e-09,1.5,0.01,0.0,0.9071,3.7132620438760886e-09,1.0
Ru03,103.0,44.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Ru04,104.0,44.0,6.5211e-10,1.5,0.01,0.0,0.9071,7.188953808841363e-10,1.0
Ru05,105.0,44.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Ru06,106.0,44.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Rh03,103.0,45.0,1.0707e-09,1.5,0.01,0.0,0.9071,1.1803549774005072e-09,1.0
Rh05,105.0,45.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Pd04,104.0,46.0,1.6125e-09,1.5,0.01,0.0,0.9071,1.7776430382537758e-09,1.0
Pd05,105.0,46.0,9.3727e-10,1.5,0.01,0.0,0.9071,1.033259839047514e-09,1.0
Pd06,106.0,46.0,2.273e-09,1.5,0.01,0.0,0.9071,2.505787675008268e-09,1.0
Pd07,107.0,46.0,2.9769e-10,1.5,0.01,0.0,0.9071,3.28177709183111e-10,1.0
Pd08,108.0,46.0,2.6492e-09,1.5,0.01,0.0,0.9071,2.9205159298864513e-09,1.0
Pd09,109.0,46.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Pd10,110.0,46.0,3.4864e-10,1.5,0.01,0.0,0.9071,3.8434571712049385e-10,1.0
Ag07,107.0,47.0,4.7719e-10,1.5,0.01,0.0,0.9071,5.260610737515158e-10,1.0
Ag09,109.0,47.0,1.0039e-09,1.5,0.01,0.0,0.9071,1.106713703009591e-09,1.0
Ag11,111.0,47.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Cd08,108.0,48.0,3.3112e-11,1.5,0.01,0.0,0.9071,3.650314188071877e-11,1.0
Cd09,109.0,48.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Cd10,110.0,48.0,1.9986e-09,1.5,0.01,0.0,0.9071,2.2032851945761216e-09,1.0
Cd11,111.0,48.0,9.4742e-10,1.5,0.01,0.0,0.9071,1.0444493440634991e-09,1.0
Cd12,112.0,48.0,2.7992e-09,1.5,0.01,0.0,0.9071,3.085878072979826e-09,1.0
Cd13,113.0,48.0,9.9439e-10,1.5,0.01,0.0,0.9071,1.096229743137471e-09,1.0
Cd14,114.0,48.0,3.9433e-09,1.5,0.01,0.0,0.9071,4.347150259067357e-09,1.0
Cd15,115.0,48.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Cd16,116.0,48.0,3.4986e-10,1.5,0.01,0.0,0.9071,3.856906625509867e-10,1.0
In13,113.0,49.0,1.5231e-11,1.5,0.01,0.0,0.9071,1.6790872009701246e-11,1.0
In15,115.0,49.0,9.5148e-10,1.5,0.01,0.0,0.9071,1.048925146069893e-09,1.0
Sn14,114.0,50.0,4.8348e-11,1.5,0.01,0.0,0.9071,5.329952596185647e-11,1.0
Sn15,115.0,50.0,2.5059e-11,1.5,0.01,0.0,0.9071,2.762539962517914e-11,1.0
Sn16,116.0,50.0,5.3778e-09,1.5,0.01,0.0,0.9071,5.928563554183662e-09,1.0
Sn17,117.0,50.0,1.9055e-09,1.5,0.01,0.0,0.9071,2.1006504244295005e-09,1.0
Sn18,118.0,50.0,7.7116e-09,1.5,0.01,0.0,0.9071,8.501378017859112e-09,1.0
Sn19,119.0,50.0,2.5043e-09,1.5,0.01,0.0,0.9071,2.7607760996582516e-09,1.0
Sn20,120.0,50.0,1.2096e-08,1.5,0.01,0.0,0.9071,1.3334803219049718e-08,1.0
Sn21,121.0,50.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Sn22,122.0,50.0,6.1952e-10,1.5,0.01,0.0,0.9071,6.829676992613825e-10,1.0
Sn23,123.0,50.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Sn24,124.0,50.0,4.7025e-10,1.5,0.01,0.0,0.9071,5.18410318597729e-10,1.0
Sb21,121.0,51.0,1.1337e-09,1.5,0.01,0.0,0.9071,1.2498070774997242e-09,1.0
Sb22,122.0,51.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Sb23,123.0,51.0,3.6154e-10,1.5,0.01,0.0,0.9071,3.985668614265241e-10,1.0
Sb24,124.0,51.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Sb25,125.0,51.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Te22,122.0,52.0,1.5241e-09,1.5,0.01,0.0,0.9071,1.6801896152574137e-09,1.0
Te23,123.0,52.0,5.4862e-10,1.5,0.01,0.0,0.9071,6.048065262925808e-10,1.0
Te24,124.0,52.0,2.9635e-09,1.5,0.01,0.0,0.9071,3.2670047403814353e-09,1.0
Te25,125.0,52.0,1.5766e-09,1.5,0.01,0.0,0.9071,1.7380663653400947e-09,1.0
Te26,126.0,52.0,6.5844e-09,1.5,0.01,0.0,0.9071,7.258736633226766e-09,1.0
Te27,127.0,52.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Te28,128.0,52.0,3.9474e-09,1.5,0.01,0.0,0.9071,4.351670157645243e-09,1.0
Te30,130.0,52.0,3.6433e-09,1.5,0.01,0.0,0.9071,4.0164259728806085e-09,1.0
I127,127.0,53.0,2.7966e-09,1.5,0.01,0.0,0.9071,3.083011795832874e-09,1.0
I128,128.0,53.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
I129,129.0,53.0,7.3016e-12,1.5,0.01,0.0,0.9071,8.049388160070554e-12,1.0
I130,130.0,53.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
I131,131.0,53.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
I132,132.0,53.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
I133,133.0,53.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Xe28,128.0,54.0,1.7021e-09,1.5,0.01,0.0,0.9071,1.8764193583948846e-09,1.0
Xe29,129.0,54.0,3.8911e-09,1.5,0.01,0.0,0.9071,4.289604233270864e-09,1.0
Xe30,130.0,54.0,3.6206e-09,1.5,0.01,0.0,0.9071,3.991401168559144e-09,1.0
Xe31,131.0,54.0,3.4983e-09,1.5,0.01,0.0,0.9071,3.8565759012236796e-09,1.0
Xe32,132.0,54.0,9.1924e-09,1.5,0.01,0.0,0.9071,1.0133833094476905e-08,1.0
Xe33,133.0,54.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Xe34,134.0,54.0,1.4289e-09,1.5,0.01,0.0,0.9071,1.5752397751074855e-09,1.0
Xe35,135.0,54.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Xe36,136.0,54.0,9.9971e-10,1.5,0.01,0.0,0.9071,1.1020945871458495e-09,1.0
Cs33,133.0,55.0,1.6211e-09,1.5,0.01,0.0,0.9071,1.7871238011244624e-09,1.0
Cs34,134.0,55.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Cs35,135.0,55.0,2.9721e-10,1.5,0.01,0.0,0.9071,3.276485503252122e-10,1.0
Cs36,136.0,55.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Cs37,137.0,55.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Ba34,134.0,56.0,2.3877e-09,1.5,0.01,0.0,0.9071,2.632234593760335e-09,1.0
Ba35,135.0,56.0,1.441e-09,1.5,0.01,0.0,0.9071,1.5885789879836843e-09,1.0
Ba36,136.0,56.0,6.7644e-09,1.5,0.01,0.0,0.9071,7.457171204938816e-09,1.0
Ba37,137.0,56.0,6.1112e-09,1.5,0.01,0.0,0.9071,6.7370741924815344e-09,1.0
Ba38,138.0,56.0,5.3526e-08,1.5,0.01,0.0,0.9071,5.900782714143975e-08,1.0
Ba39,139.0,56.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Ba40,140.0,56.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
La39,139.0,57.0,6.1722e-09,1.5,0.01,0.0,0.9071,6.804321464006173e-09,1.0
La40,140.0,57.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Ce40,140.0,58.0,1.6006e-08,1.5,0.01,0.0,0.9071,1.7645243082350348e-08,1.0
Ce41,141.0,58.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Ce42,142.0,58.0,4.0401e-10,1.5,0.01,0.0,0.9071,4.4538639620769483e-10,1.0
Ce43,143.0,58.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Ce44,144.0,58.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Pr41,141.0,59.0,1.4914e-09,1.5,0.01,0.0,0.9071,1.6441406680630581e-09,1.0
Pr42,142.0,59.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Pr43,143.0,59.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Pr45,145.0,59.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Nd42,142.0,60.0,3.687e-09,1.5,0.01,0.0,0.9071,4.064601477235145e-09,1.0
Nd43,143.0,60.0,6.6364e-10,1.5,0.01,0.0,0.9071,7.316062176165803e-10,1.0
Nd44,144.0,60.0,1.8057e-09,1.5,0.01,0.0,0.9071,1.990629478558042e-09,1.0
Nd45,145.0,60.0,4.0472e-10,1.5,0.01,0.0,0.9071,4.461691103516702e-10,1.0
Nd46,146.0,60.0,1.6052e-09,1.5,0.01,0.0,0.9071,1.769595413956565e-09,1.0
Nd47,147.0,60.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Nd48,148.0,60.0,1.6445e-10,1.5,0.01,0.0,0.9071,1.812920295447029e-10,1.0
Nd49,149.0,60.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Nd50,150.0,60.0,1.2098e-10,1.5,0.01,0.0,0.9071,1.3337008047624298e-10,1.0
Pm45,145.0,61.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Pm46,146.0,61.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Pm47,147.0,61.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Pm48,148.0,61.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Pm49,149.0,61.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Pm50,150.0,61.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Pm51,151.0,61.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Sm44,144.0,62.0,1.9658e-11,1.5,0.01,0.0,0.9071,2.167126005953037e-11,1.0
Sm45,145.0,62.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Sm46,146.0,62.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Sm47,147.0,62.0,2.2478e-10,1.5,0.01,0.0,0.9071,2.478006834968581e-10,1.0
Sm48,148.0,62.0,4.7651e-10,1.5,0.01,0.0,0.9071,5.253114320361592e-10,1.0
Sm49,149.0,62.0,1.4668e-10,1.5,0.01,0.0,0.9071,1.6170212765957447e-10,1.0
Sm50,150.0,62.0,2.901e-10,1.5,0.01,0.0,0.9071,3.1981038474258627e-10,1.0
Sm51,151.0,62.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Sm52,152.0,62.0,3.5378e-10,1.5,0.01,0.0,0.9071,3.9001212655716015e-10,1.0
Sm53,153.0,62.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Sm54,154.0,62.0,1.7127e-10,1.5,0.01,0.0,0.9071,1.88810494984015e-10,1.0
Eu51,151.0,63.0,1.5235e-10,1.5,0.01,0.0,0.9071,1.6795281666850403e-10,1.0
Eu52,152.0,63.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Eu53,153.0,63.0,1.6587e-10,1.5,0.01,0.0,0.9071,1.828574578326535e-10,1.0
Eu54,154.0,63.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Eu55,155.0,63.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Eu56,156.0,63.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Eu57,157.0,63.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Gd52,152.0,64.0,9.4214e-12,1.5,0.01,0.0,0.9071,1.0386285966266123e-11,1.0
Gd53,153.0,64.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Gd54,154.0,64.0,8.2499e-11,1.5,0.01,0.0,0.9071,9.094807628706868e-11,1.0
Gd55,155.0,64.0,1.7318e-10,1.5,0.01,0.0,0.9071,1.9091610627273728e-10,1.0
Gd56,156.0,64.0,3.4579e-10,1.5,0.01,0.0,0.9071,3.8120383640171975e-10,1.0
Gd57,157.0,64.0,2.1771e-10,1.5,0.01,0.0,0.9071,2.400066144857237e-10,1.0
Gd58,158.0,64.0,5.3277e-10,1.5,0.01,0.0,0.9071,5.873332598390475e-10,1.0
Gd59,159.0,64.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Gd60,160.0,64.0,2.0878e-10,1.5,0.01,0.0,0.9071,2.301620549002315e-10,1.0
Tb59,159.0,65.0,2.3232e-10,1.5,0.01,0.0,0.9071,2.561128872230184e-10,1.0
Tb60,160.0,65.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Tb61,161.0,65.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Dy60,160.0,66.0,1.3504e-10,1.5,0.01,0.0,0.9071,1.4887002535552862e-10,1.0
Dy61,161.0,66.0,2.5503e-10,1.5,0.01,0.0,0.9071,2.811487156873553e-10,1.0
Dy62,162.0,66.0,5.0239e-10,1.5,0.01,0.0,0.9071,5.538419137912027e-10,1.0
Dy63,163.0,66.0,3.4761e-10,1.5,0.01,0.0,0.9071,3.8321023040458604e-10,1.0
Dy64,164.0,66.0,7.2357e-10,1.5,0.01,0.0,0.9071,7.976739058538199e-10,1.0
Dy65,165.0,66.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Dy66,166.0,66.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Ho63,163.0,67.0,1.916e-13,1.5,0.01,0.0,0.9071,2.112225774446037e-13,1.0
Ho64,164.0,67.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Ho65,165.0,67.0,3.4551e-10,1.5,0.01,0.0,0.9071,3.8089516040127875e-10,1.0
Ho66,166.0,67.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Er64,164.0,68.0,4.1218e-11,1.5,0.01,0.0,0.9071,4.543931209348473e-11,1.0
Er65,165.0,68.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Er66,166.0,68.0,4.2406e-10,1.5,0.01,0.0,0.9071,4.674898026678425e-10,1.0
Er67,167.0,68.0,2.4749e-10,1.5,0.01,0.0,0.9071,2.72836511961195e-10,1.0
Er68,168.0,68.0,5.0454e-10,1.5,0.01,0.0,0.9071,5.562121045088744e-10,1.0
Er69,169.0,68.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Er70,170.0,68.0,1.4139e-10,1.5,0.01,0.0,0.9071,1.5587035607981479e-10,1.0
Er71,171.0,68.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Er72,172.0,68.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Tm69,169.0,69.0,1.6481e-10,1.5,0.01,0.0,0.9071,1.81688898688127e-10,1.0
Tm70,170.0,69.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Tm71,171.0,69.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Tm72,172.0,69.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Tm73,173.0,69.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Yb70,170.0,70.0,1.3345e-10,1.5,0.01,0.0,0.9071,1.4711718663873884e-10,1.0
Yb71,171.0,70.0,2.1209e-10,1.5,0.01,0.0,0.9071,2.3381104619115864e-10,1.0
Yb72,172.0,70.0,4.8734e-10,1.5,0.01,0.0,0.9071,5.372505787675008e-10,1.0
Yb73,173.0,70.0,2.6634e-10,1.5,0.01,0.0,0.9071,2.936170212765957e-10,1.0
Yb74,174.0,70.0,9.0932e-10,1.5,0.01,0.0,0.9071,1.002447359717782e-09,1.0
Yb75,175.0,70.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Yb76,176.0,70.0,1.1738e-10,1.5,0.01,0.0,0.9071,1.29401389042002e-10,1.0
Yb77,177.0,70.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Lu75,175.0,71.0,1.9252e-10,1.5,0.01,0.0,0.9071,2.122367985889097e-10,1.0
Lu76,176.0,71.0,4.9801e-11,1.5,0.01,0.0,0.9071,5.490133392128762e-11,1.0
Lu77,177.0,71.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Hf76,176.0,72.0,6.5255e-11,1.5,0.01,0.0,0.9071,7.193804431705434e-11,1.0
Hf77,177.0,72.0,1.6484e-10,1.5,0.01,0.0,0.9071,1.8172197111674566e-10,1.0
Hf78,178.0,72.0,4.5674e-10,1.5,0.01,0.0,0.9071,5.035167015764524e-10,1.0
Hf79,179.0,72.0,1.8021e-10,1.5,0.01,0.0,0.9071,1.986660787123801e-10,1.0
Hf80,180.0,72.0,8.0037e-10,1.5,0.01,0.0,0.9071,8.823393231176275e-10,1.0
Hf81,181.0,72.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
Hf82,182.0,72.0,9.1736e-12,1.5,0.01,0.0,0.9071,1.0113107705875868e-11,1.0
Hf83,183.0,72.0,0.0,1.5,0.01,0.0,0.9071,0.0,0.0
