  ele   Z    A    013a000     015a000     020a000     025a000     030a000     040a000     060a000     080a000     120a000
F19     9   19  9.4352E+02  1.7417E+03  1.9540E+03  1.2787E+03  3.5230E+03  8.0605E+02  4.4740E+02  4.1755E+02  3.3170E-01
Ne20   10   20  9.4380E+02  5.2685E+02  3.8431E+02  1.6516E+03  2.5889E+03  3.0911E+03  3.3389E+03  3.5692E+03  1.3369E+00
Ne21   10   21  6.0321E+02  8.7419E+02  9.0238E+02  1.5523E+03  2.4638E+03  1.7376E+03  9.3691E+02  5.5412E+02  1.9080E+01
Ne22   10   22  1.1317E+03  1.2752E+03  2.3822E+03  9.9345E+02  1.6350E+03  1.6351E+02  9.2841E+01  5.0755E+01  1.8691E+01
Na23   11   23  1.5966E+02  1.1447E+02  1.0443E+02  2.5478E+02  6.2294E+02  4.2774E+02  1.4009E+02  1.6207E+02  6.9465E+00
Mg24   12   24  3.0057E+02  1.1848E+02  2.8175E+02  5.3522E+02  5.5299E+02  9.2010E+02  1.8899E+03  2.0047E+03  1.0386E+00
Mg25   12   25  4.7208E+01  8.0625E+01  7.0148E+01  2.1236E+02  2.9623E+02  5.4993E+02  5.1360E+02  3.4096E+02  7.1834E-01
Mg26   12   26  4.2622E+01  4.7070E+01  5.8110E+01  2.0179E+02  2.4544E+02  2.1024E+02  1.2092E+02  1.1647E+02  8.7900E-01
Al27   13   27  2.2128E+02  8.2074E+01  2.5387E+02  5.9927E+02  3.5082E+02  4.3189E+02  3.8647E+02  6.3881E+02  5.2886E+00
Si28   14   28  7.8785E+02  1.3514E+03  1.3192E+03  1.0501E+03  1.1499E+03  1.2841E+03  1.4238E+03  1.6016E+03  1.0398E+00
Si29   14   29  5.7444E+01  4.1708E+01  1.0872E+02  1.6224E+02  7.9958E+01  1.2081E+02  1.5712E+02  2.2123E+02  9.6035E-01
Si30   14   30  8.5151E+01  3.0383E+01  1.8458E+02  3.1502E+02  8.6912E+01  1.5296E+02  2.4365E+02  4.9275E+02  1.1245E+00
P31    15   31  2.9945E+02  5.1288E+02  6.2817E+02  8.0902E+02  4.4619E+02  6.7525E+02  7.5247E+02  1.0641E+03  1.1281E+00
S32    16   32  1.0080E+03  3.0980E+03  1.7217E+03  1.2819E+03  1.3623E+03  1.5069E+03  1.6097E+03  1.8252E+03  9.9411E-01
S33    16   33  2.5297E+02  1.4319E+03  5.0029E+02  4.8819E+02  4.7976E+02  6.1073E+02  5.8186E+02  6.3323E+02  1.5388E+00
S34    16   34  1.1572E+02  1.7172E+02  2.9599E+02  3.2451E+02  1.5608E+02  2.9015E+02  3.4656E+02  4.1691E+02  1.0370E+00
S36    16   36  1.5232E+00  6.8441E+00  2.8539E+00  6.1788E+00  6.6834E+00  3.7313E+00  2.2874E+00  4.1192E+00  9.9964E-01
Cl35   17   35  5.5447E+01  9.0311E+02  1.2890E+02  1.3572E+02  1.0589E+02  1.5543E+02  1.3495E+02  1.6057E+02  9.8549E-01
Cl37   17   37  6.1356E+01  1.2840E+03  1.1383E+02  9.7096E+01  1.1337E+02  1.2988E+02  1.5678E+02  1.8843E+02  1.8368E+00
Ar36   18   36  1.1947E+03  4.6106E+03  1.9939E+03  1.4866E+03  1.5148E+03  1.7151E+03  1.8701E+03  2.1416E+03  9.8561E-01
Ar38   18   38  6.7272E+01  5.7725E+02  1.6889E+02  1.7919E+02  9.0044E+01  1.5100E+02  2.5304E+02  3.3424E+02  1.0023E+00
Ar40   18   40  1.2928E+01  1.9664E+01  7.1404E+00  1.2931E+01  6.3338E+01  1.9275E+01  3.5443E+00  2.7725E+00  1.0288E+00
K39    19   39  9.4670E+01  4.2163E+03  1.9136E+02  1.8965E+02  1.3922E+02  1.9016E+02  3.0202E+02  3.8262E+02  1.0242E+00
K40    19   40  7.5999E+01  2.1870E+03  1.1151E+02  1.5124E+02  9.8303E+01  2.0239E+02  2.4227E+02  2.5609E+02  1.0378E+01
K41    19   41  1.4849E+02  1.2304E+04  2.6911E+02  2.2831E+02  2.4335E+02  2.6492E+02  3.9399E+02  5.0708E+02  3.4898E+00
Ca40   20   40  1.1360E+03  4.8077E+03  1.8777E+03  1.4088E+03  1.3941E+03  1.6470E+03  1.8265E+03  2.0996E+03  9.8895E-01
Ca42   20   42  5.4469E+01  1.2412E+03  1.3005E+02  1.3879E+02  6.8349E+01  1.0727E+02  2.0175E+02  2.7048E+02  1.6714E+00
Ca43   20   43  8.1126E+00  8.0879E+01  7.3816E+00  7.9888E+00  1.3576E+01  1.2957E+01  1.4402E+01  1.3057E+01  1.6735E+00
Ca44   20   44  3.1739E+01  1.9427E+02  4.1213E+01  3.1632E+01  3.1146E+01  3.7809E+01  3.8184E+01  4.0218E+01  1.0735E+00
Ca46   20   46  1.8707E+01  4.4643E+01  3.2759E+01  4.7540E+01  6.5332E+02  2.1465E+02  2.5778E+01  7.6543E+00  9.9048E-01
Ca48   20   48  8.8710E-01  8.6874E-01  8.3728E-01  8.2021E-01  1.4892E+00  7.7501E-01  7.2614E-01  6.9499E-01  9.9809E-01
Sc45   21   45  5.9144E+01  1.2948E+03  9.3997E+01  9.3198E+01  1.3118E+02  1.3937E+02  1.4665E+02  1.6122E+02  1.7201E+00
Ti46   22   46  5.9501E+01  1.5075E+03  1.3493E+02  1.4903E+02  6.4377E+01  1.1295E+02  2.3145E+02  3.0621E+02  1.0916E+00
Ti47   22   47  3.7031E+00  6.7875E+01  5.7022E+00  5.9246E+00  6.0642E+00  7.0684E+00  8.2138E+00  9.7720E+00  1.0046E+00
Ti48   22   48  2.8974E+02  3.6140E+02  3.7797E+02  2.7346E+02  2.5874E+02  2.0960E+02  1.4662E+02  1.2059E+02  9.7796E-01
Ti49   22   49  2.1691E+02  3.4931E+02  3.0412E+02  2.1824E+02  1.7560E+02  1.9049E+02  1.4996E+02  1.4199E+02  1.1617E+00
Ti50   22   50  8.6448E+00  1.2694E+01  1.2191E+01  3.6565E+01  1.5129E+01  3.0257E+01  2.4939E+01  3.0254E+01  1.2950E+00
V50    23   50  1.0761E+01  1.0625E+02  9.6006E+01  1.2090E+02  3.8109E+01  1.5147E+02  1.7684E+02  2.4666E+02  9.7119E-01
V51    23   51  3.4404E+02  5.1451E+02  4.6636E+02  2.7354E+02  1.4513E+02  2.2449E+02  1.6674E+02  1.5352E+02  9.9396E-01
Cr50   24   50  2.6811E+02  1.5434E+03  4.4189E+02  3.0014E+02  1.1977E+02  2.6145E+02  3.7720E+02  4.7485E+02  9.7100E-01
Cr52   24   52  1.4303E+03  1.7811E+03  1.6911E+03  1.2787E+03  1.1217E+03  8.2338E+02  5.2194E+02  3.7254E+02  9.8989E-01
Cr53   24   53  8.9046E+02  1.0579E+03  1.1378E+03  8.1752E+02  6.1677E+02  5.6972E+02  3.8428E+02  3.1428E+02  9.8822E-01
Cr54   24   54  3.7024E+00  4.7252E+00  3.7479E+00  6.8170E+00  6.9708E+00  6.4117E+00  6.5091E+00  6.4592E+00  1.3540E+00
Mn55   25   55  4.8670E+02  5.5807E+02  6.2862E+02  4.0456E+02  2.2529E+02  3.1707E+02  2.3484E+02  2.0724E+02  1.0013E+00
Fe54   26   54  2.7283E+02  3.9074E+02  4.2209E+02  2.4939E+02  1.0461E+02  2.3625E+02  2.5451E+02  3.1319E+02  9.7306E-01
Fe56   26   56  5.3223E+02  4.5581E+02  3.3813E+02  2.6458E+02  2.2083E+02  1.6538E+02  1.1108E+02  8.2515E+01  9.8728E-01
Fe57   26   57  3.6428E+02  2.0823E+02  1.4318E+02  1.0781E+02  7.7905E+01  7.5468E+01  5.3545E+01  4.4735E+01  1.1216E+00
Fe58   26   58  1.5768E+01  1.3403E+01  1.1549E+01  8.6185E+00  2.3333E+01  1.5968E+01  2.0150E+01  1.7376E+01  3.2857E+00
Co59   27   59  7.3043E+01  3.6961E+01  6.2600E+00  4.6769E+00  1.3250E+01  8.6259E+00  1.0231E+01  9.7268E+00  1.4854E+00
Ni58   28   58  9.3840E+01  1.0479E+02  8.9544E+01  6.6770E+01  4.3887E+01  5.6202E+01  5.1515E+01  6.0305E+01  9.7353E-01
Ni60   28   60  1.5309E+02  3.2433E+01  3.3652E+00  2.3319E+00  6.0767E+00  4.2145E+00  5.1975E+00  4.9555E+00  1.0873E+00
Ni61   28   61  7.9368E+01  1.5771E+01  1.1591E+01  8.2059E+00  1.9847E+01  1.7073E+01  2.2186E+01  1.9175E+01  1.8105E+00
Ni62   28   62  7.5294E+01  1.3097E+01  1.2956E+01  1.1032E+01  1.8054E+01  2.3074E+01  2.8441E+01  2.9948E+01  1.4632E+00
Ni64   28   64  2.7295E+01  3.6979E+01  3.2709E+01  4.0928E+01  6.0251E+01  7.9801E+01  6.2358E+01  6.3034E+01  1.3640E+00
Cu63   29   63  3.1335E+01  3.0917E+01  3.2423E+01  2.6655E+01  4.3702E+01  5.9693E+01  6.2454E+01  5.6118E+01  2.0558E+00
Cu65   29   65  3.7401E+01  5.1832E+01  7.4315E+01  7.4319E+01  9.3967E+01  1.7717E+02  2.0584E+02  2.2314E+02  2.4187E+00
Zn64   30   64  2.3515E+01  8.4999E+00  1.2699E+01  7.0547E+00  1.7997E+01  2.3395E+01  3.3353E+01  3.0928E+01  1.2731E+00
Zn66   30   66  2.2203E+01  2.3016E+01  5.8468E+01  5.3172E+01  4.2443E+01  1.0244E+02  1.2251E+02  1.3454E+02  1.2842E+00
Zn67   30   67  2.3988E+01  3.1916E+01  4.3942E+01  6.9288E+01  5.5455E+01  1.2957E+02  1.3449E+02  1.3348E+02  1.3831E+00
Zn68   30   68  2.6040E+01  3.9292E+01  5.6838E+01  1.0570E+02  5.9702E+01  1.5063E+02  1.5268E+02  1.8165E+02  1.2628E+00
Zn70   30   70  9.1675E-01  1.4235E+00  3.3304E+02  1.4545E+01  1.9121E+00  2.2687E+01  2.5786E+01  2.4582E+01  9.7726E-01
Ga69   31   69  3.9230E+01  6.0730E+01  1.3165E+02  1.9887E+02  9.0710E+01  2.7040E+02  2.7758E+02  3.5704E+02  1.3511E+00
Ga71   31   71  4.8103E+01  7.5017E+01  1.4693E+02  2.4184E+02  7.3476E+01  3.1625E+02  3.2619E+02  3.8987E+02  1.3526E+00
Ge70   32   70  4.6707E+01  7.1382E+01  1.9765E+02  2.7257E+02  1.2553E+02  4.4356E+02  4.5785E+02  4.6640E+02  1.2987E+00
Ge72   32   72  3.0564E+01  5.0211E+01  9.3652E+01  2.0148E+02  7.0285E+01  2.2428E+02  2.1250E+02  3.0845E+02  1.1428E+00
Ge73   32   73  3.0745E+01  5.2206E+01  7.0524E+01  2.0897E+02  7.8428E+01  2.5047E+02  2.0674E+02  2.4222E+02  1.1278E+00
Ge74   32   74  3.4044E+01  5.8608E+01  7.1967E+01  2.2533E+02  8.3779E+01  2.2252E+02  1.8535E+02  2.5007E+02  1.1087E+00
Ge76   32   76  7.7513E-01  9.5013E-01  8.0755E+01  1.4026E+01  8.4189E-01  1.4962E+01  1.2373E+01  1.6440E+01  9.7707E-01
As75   33   75  2.8954E+01  5.2198E+01  1.6267E+02  3.9648E+02  8.0161E+01  3.6357E+02  3.2223E+02  4.8033E+02  1.0760E+00
Se74   34   74  4.0108E+01  1.0401E+02  1.1146E+03  1.7695E+03  2.3473E+02  2.3217E+03  2.5808E+03  1.7530E+03  9.6909E-01
Se76   34   76  6.0354E+01  1.0158E+02  2.8331E+02  6.7471E+02  1.6508E+02  7.3789E+02  6.0115E+02  6.3271E+02  1.1800E+00
Se77   34   77  2.7776E+01  5.0270E+01  1.1329E+02  2.8044E+02  7.2893E+01  2.9780E+02  1.8902E+02  2.6755E+02  1.0670E+00
Se78   34   78  5.1763E+01  9.3467E+01  1.0545E+02  4.1908E+02  1.4288E+02  3.3648E+02  2.6263E+02  3.8702E+02  1.1288E+00
Se80   34   80  2.2349E+01  3.9139E+01  3.2785E+01  1.4389E+02  8.4821E+01  8.5103E+01  3.0076E+01  3.3666E+01  9.7323E-01
Se82   34   82  7.9141E-01  7.6760E-01  4.4421E+01  1.7737E+01  6.6870E-01  6.1182E+00  3.6799E+00  4.3675E+00  9.8492E-01
Br79   35   79  3.2322E+01  5.5939E+01  7.4885E+01  3.2915E+02  9.9460E+01  2.4936E+02  1.6341E+02  2.1323E+02  1.0123E+00
Br81   35   81  2.4814E+01  4.9333E+01  7.3192E+01  2.7261E+02  9.5810E+01  1.7983E+02  1.1999E+02  1.5382E+02  1.0182E+00
Kr78   36   78  7.1887E+00  3.3945E+01  2.5355E+02  6.0849E+02  5.7132E+01  7.7341E+02  4.5381E+02  2.4051E+02  9.6912E-01
Kr80   36   80  1.6905E+01  5.4700E+01  3.5904E+02  9.9812E+02  4.7237E+01  1.1268E+03  9.4096E+02  1.1257E+03  1.3631E+00
Kr82   36   82  5.8679E+01  1.2742E+02  1.2104E+02  5.0143E+02  1.9957E+02  4.3636E+02  3.2037E+02  4.9724E+02  1.1833E+00
Kr83   36   83  2.0434E+01  4.3859E+01  5.3745E+01  2.3448E+02  7.8739E+01  1.8953E+02  1.2817E+02  1.9075E+02  1.0372E+00
Kr84   36   84  2.0640E+01  3.9044E+01  4.2916E+01  2.6834E+02  8.7644E+01  1.7013E+02  1.0898E+02  1.8584E+02  1.0298E+00
Kr86   36   86  3.8136E+01  1.0904E+02  6.6471E+01  3.4272E+02  5.4771E+02  1.9434E+02  2.6856E+01  2.9621E+01  9.9515E-01
Rb85   37   85  3.3670E+01  5.1714E+01  7.6290E+01  4.4214E+02  1.6973E+02  2.4964E+02  1.4657E+02  2.1262E+02  1.0149E+00
Rb87   37   87  2.9011E+01  7.7847E+01  1.1947E+02  7.1245E+02  7.6968E+02  3.9299E+02  1.2697E+02  1.9414E+02  9.9098E-01
Sr84   38   84  9.0403E+00  8.5870E+01  5.4512E+02  3.5915E+03  6.2428E+01  1.9621E+03  5.4062E+02  5.3501E+02  9.6907E-01
Sr86   38   86  8.3459E+01  1.9362E+02  2.3471E+02  1.5584E+03  9.8586E+01  8.9242E+02  6.8035E+02  1.0796E+03  1.4175E+00
Sr87   38   87  8.3041E+01  1.5793E+02  1.5901E+02  1.2908E+03  1.6860E+01  6.1547E+02  4.7615E+02  8.2578E+02  1.3472E+00
Sr88   38   88  6.3560E+01  1.1135E+02  1.0341E+02  1.3681E+03  1.3472E+02  2.8512E+02  1.8446E+02  3.5738E+02  1.1206E+00
Y89    39   89  5.5107E+01  1.0485E+02  8.7521E+01  1.2738E+03  1.0902E+02  2.5256E+02  1.3771E+02  2.1812E+02  1.0747E+00
Zr90   40   90  3.3292E+01  7.5610E+01  4.6722E+01  8.7936E+02  5.6396E+01  1.2775E+02  5.2643E+01  9.3540E+01  1.0257E+00
Zr91   40   91  3.4875E+01  7.6870E+01  4.2505E+01  8.8818E+02  6.7738E+01  9.3225E+01  3.7202E+01  6.6222E+01  1.0281E+00
Zr92   40   92  3.4923E+01  8.1887E+01  2.6454E+01  8.2863E+02  6.4622E+01  6.6147E+01  2.7420E+01  5.1160E+01  1.0308E+00
Zr94   40   94  2.6153E+01  6.8783E+01  1.4762E+01  5.3472E+02  4.4421E+01  3.6257E+01  1.2683E+01  2.1662E+01  1.0192E+00
Zr96   40   96  1.2683E+01  1.4569E+01  2.7026E+01  8.0103E+02  2.6394E+02  9.2686E+01  4.5968E+00  3.2836E+00  1.9131E-21
Nb93   41   93  2.2114E+01  5.3373E+01  1.6213E+01  5.0002E+02  4.2310E+01  4.0397E+01  1.4068E+01  2.3709E+01  1.0080E+00
Mo92   42   92  1.2103E+00  1.8570E+00  4.5599E+00  1.8451E+02  1.7343E+00  1.1086E+01  9.0987E+00  1.6189E+01  9.7022E-01
Mo94   42   94  1.1712E+00  1.0939E+00  4.6890E+00  1.9794E+02  1.6459E+00  1.0586E+01  8.2903E+00  1.6347E+01  9.7700E-01
Mo95   42   95  1.8222E+01  4.2387E+01  1.5747E+01  4.9453E+02  7.0065E+01  4.2177E+01  8.4223E+00  1.1817E+01  9.9467E-01
Mo96   42   96  2.1666E+01  6.7241E+01  8.3153E+00  3.0628E+02  3.1282E+00  1.7071E+01  1.1793E+01  2.1953E+01  1.8441E+00
Mo97   42   97  1.2824E+01  4.1533E+01  4.8451E+00  1.7083E+02  1.3046E+01  1.1758E+01  5.2640E+00  8.9449E+00  1.0038E+00
Mo98   42   98  1.6202E+01  5.5206E+01  6.0390E+00  2.3963E+02  1.5382E+01  1.4573E+01  6.6646E+00  1.1688E+01  1.0164E+00
Xe32   54  132  9.1692E+00  2.8466E+01  3.8177E+00  1.7035E+02  8.2639E+00  8.8317E+00  4.5036E+00  7.3919E+00  9.9724E-01
Xe34   54  134  2.2618E+00  3.3107E+00  3.1438E+00  1.0536E+02  2.9479E+01  7.6679E+00  1.6812E+00  1.9486E+00  9.7779E-01
Cs33   55  133  5.3030E+00  1.5354E+01  3.3863E+00  1.1411E+02  1.1744E+01  7.1663E+00  2.7927E+00  4.2941E+00  9.8293E-01
Ba34   56  134  2.5725E+01  1.0326E+02  9.3420E+00  4.4594E+02  4.1155E+00  1.8019E+01  1.3516E+01  2.2792E+01  1.1084E+00
Ba35   56  135  9.8468E+00  2.2422E+01  3.5989E+00  1.4007E+02  9.1006E+00  6.3198E+00  2.5634E+00  3.4768E+00  9.8889E-01
Ba36   56  136  2.5552E+01  8.3650E+01  8.6833E+00  4.4515E+02  6.7702E+00  1.6534E+01  1.1120E+01  1.8040E+01  1.0841E+00
Ba37   56  137  1.4470E+01  4.3690E+01  4.9802E+00  2.7117E+02  2.8488E+01  1.3950E+01  4.9145E+00  6.7451E+00  1.0313E+00
Ba38   56  138  8.5818E+00  3.3108E+01  3.6192E+00  1.6905E+02  4.3660E+00  6.8546E+00  4.3769E+00  5.7870E+00  1.0332E+00
La38   57  138  9.9927E-01  1.0428E+00  1.2345E+00  1.7472E+01  1.0187E+00  1.6976E+00  1.5483E+00  1.9116E+00  1.0000E+00
La39   57  139  6.4290E+00  2.6029E+01  2.8179E+00  1.2157E+02  3.7997E+00  5.5046E+00  3.6130E+00  4.5626E+00  1.0239E+00
Ce40   58  140  3.4090E+00  1.3983E+01  1.8902E+00  5.3323E+01  2.7259E+00  3.4466E+00  2.5001E+00  2.9633E+00  1.0102E+00
Pr41   59  141  2.3992E+00  8.4282E+00  1.7178E+00  6.1381E+01  1.2969E+01  4.2455E+00  2.1557E+00  2.2617E+00  9.9220E-01
Nd42   60  142  3.2963E+00  1.3509E+01  2.5623E+00  3.7291E+01  2.3386E+00  4.5150E+00  4.2125E+00  5.5296E+00  1.0213E+00
Nd43   60  143  1.3760E+00  4.3723E+00  9.6895E-01  8.5464E+00  8.9619E-01  1.1722E+00  9.8360E-01  1.0600E+00  9.8465E-01
Nd44   60  144  1.6704E+00  5.9474E+00  1.1426E+00  1.2774E+01  1.0322E+00  1.5743E+00  1.3421E+00  1.4963E+00  9.9459E-01
Hg02   80  202  2.1879E+00  8.6931E+00  1.5484E+00  2.0934E+01  1.3064E+00  2.3898E+00  2.0272E+00  2.2272E+00  1.0151E+00
Hg04   80  204  8.0767E-01  9.0710E-01  1.6988E+00  5.2357E+00  1.1057E+00  8.8019E-01  5.7653E-01  5.8927E-01  9.7258E-01
Tl03   81  203  1.8978E+00  6.7409E+00  1.4543E+00  1.9727E+01  1.3722E+00  2.4338E+00  1.9283E+00  2.0948E+00  1.0069E+00
Tl05   81  205  1.4258E+00  4.0954E+00  1.1742E+00  9.7806E+00  1.0857E+00  1.7931E+00  1.5624E+00  1.6981E+00  1.0069E+00
Pb04   82  204  3.5742E+00  1.6289E+01  3.0216E+00  4.0421E+01  2.3986E+00  5.7848E+00  5.6207E+00  6.7389E+00  1.0957E+00
Pb06   82  206  1.9523E+00  5.9888E+00  1.6647E+00  1.3271E+01  1.5960E+00  2.7626E+00  2.4749E+00  2.6923E+00  1.0286E+00
Pb07   82  207  1.5215E+00  3.4465E+00  1.4309E+00  6.9166E+00  1.6483E+00  2.2609E+00  1.8811E+00  1.9534E+00  1.0150E+00
Pb08   82  208  1.2223E+00  1.6402E+00  1.2692E+00  2.8509E+00  1.6492E+00  1.8131E+00  1.6076E+00  1.6726E+00  1.0089E+00
Bi09   83  209  9.0759E-01  9.2529E-01  8.8426E-01  1.1585E+00  1.0612E+00  9.8725E-01  8.9623E-01  8.7833E-01  9.9720E-01
  ele   Z    A    013c300     015c300     020c300     025c300     030c300     040c300     060c300     080c300     120c300
H       1    1  5.3329E-01  5.2126E-01  5.0341E-01  4.8082E-01  4.6940E-01  4.2355E-01  3.5636E-01  3.2431E-01  2.1928E-01
H2      1    2  4.7211E-13  5.7999E-13  2.8935E-11  3.1436E-10  2.0064E-09  1.5628E-08  1.0408E-07  1.9738E-07  2.8440E-05
He3     2    3  2.1997E-01  1.9219E-01  9.6202E-02  6.3240E-02  6.1817E-02  6.9558E-02  9.8667E-02  9.3608E-02  9.0547E-02
He4     2    4  1.4003E+00  1.3847E+00  1.2239E+00  9.6571E-01  9.7357E-01  7.3647E-01  6.8549E-01  8.8795E-01  1.0760E+00
Li6     3    6  1.1874E-05  1.8835E-05  3.8959E-05  6.0720E-05  8.6601E-05  1.1389E-04  4.1282E-05  4.2896E-05  6.0874E-05
Li7     3    7  2.0042E-03  3.1903E-04  1.6217E-04  1.7554E-02  7.6338E-02  1.7495E-01  2.6924E-02  2.2940E-04  1.6464E-04
Be9     4    9  2.1723E-05  3.4438E-05  7.1434E-05  1.2148E-04  1.6662E-04  2.2846E-04  6.7744E-05  6.6495E-05  9.4124E-05
B10     5   10  2.8771E-05  4.5402E-05  9.4040E-05  1.5820E-04  2.1312E-04  2.9982E-04  8.9504E-05  8.3182E-05  1.1835E-04
B11     5   11  1.4984E-03  1.2445E-03  4.3325E-04  5.7928E-04  7.7619E-04  1.1510E-03  3.7715E-04  3.4108E-04  4.8691E-04
C12     6   12  3.0819E+02  3.3090E+02  4.3333E+02  1.0629E+03  1.4201E+03  1.4971E+03  1.5645E+03  1.4159E+03  1.5723E+03
C13     6   13  1.6814E+01  1.0984E+01  5.4915E+00  2.5711E+00  1.2891E+02  1.7735E+02  2.6932E+02  1.9386E+02  1.1958E+02
N14     7   14  9.1615E+02  7.3530E+02  1.4636E+02  8.0127E+01  9.7107E+01  2.3678E+02  2.4235E+02  1.3055E+02  7.6379E+01
N15     7   15  2.7132E+03  3.0471E+03  1.0953E+03  1.3992E+03  3.3267E+00  3.9730E+01  1.3233E+01  6.8060E+00  6.8260E-01
O16     8   16  5.5809E+02  6.1363E+02  1.0904E+03  1.3320E+03  1.2964E+03  1.6445E+03  1.9566E+03  1.8225E+03  2.2586E+03
O17     8   17  1.8463E+02  1.8305E+02  9.7865E+01  1.8494E+02  1.8192E+01  1.0814E+01  3.1423E+01  2.9228E+00  5.0467E+00
O18     8   18  1.1661E+04  1.4479E+04  5.3898E+03  8.7737E+02  2.8197E-01  1.4389E+01  4.0755E+00  6.8174E+00  4.5432E-01
F19     9   19  4.9691E+02  7.7104E+02  2.3176E+03  7.1464E+03  1.0591E+03  2.6625E+03  6.2269E+02  1.8712E+02  3.0673E-01
Ne20   10   20  4.9817E+02  4.3688E+02  9.2539E+02  2.5231E+03  3.3204E+03  3.5455E+03  2.8135E+03  3.5990E+03  2.3018E+03
Ne21   10   21  2.0856E+03  1.7793E+03  4.3534E+03  2.5853E+03  2.4604E+03  3.4953E+03  1.8622E+03  6.1965E+02  3.3888E+02
Ne22   10   22  5.9789E+03  8.1521E+03  7.4467E+03  8.0690E+03  5.1206E+02  5.1645E+02  2.6512E+02  6.4443E+01  5.3448E+01
Na23   11   23  2.2248E+02  3.2736E+02  2.8143E+02  1.0835E+03  9.4441E+02  5.9315E+02  3.1135E+02  1.8900E+02  7.7361E+01
Mg24   12   24  9.5619E+01  8.4264E+01  2.2678E+02  5.5864E+02  7.2080E+02  1.1172E+03  1.2201E+03  1.9862E+03  6.8572E+02
Mg25   12   25  9.8581E+02  1.1361E+03  1.5135E+03  4.2879E+02  2.9265E+02  1.5099E+03  8.0906E+02  3.7556E+02  2.6467E+02
Mg26   12   26  1.7543E+03  2.3498E+03  1.7210E+03  4.8557E+02  2.7677E+02  7.6773E+02  6.0852E+02  1.7683E+02  1.6019E+02
Al27   13   27  9.6022E+01  1.3092E+02  3.4308E+02  1.0157E+03  7.0674E+02  8.4054E+02  7.8884E+02  6.6029E+02  1.1500E+02
Si28   14   28  2.4593E+03  2.5668E+03  1.5137E+03  1.2340E+03  1.1562E+03  1.3981E+03  1.6775E+03  1.5166E+03  3.3339E+02
Si29   14   29  5.9845E+01  1.0314E+02  3.8948E+02  2.9519E+02  1.4919E+02  2.7338E+02  3.7353E+02  2.3911E+02  3.3594E+01
Si30   14   30  3.4151E+01  4.7539E+01  6.8957E+02  5.5868E+02  2.2896E+02  4.7389E+02  9.0615E+02  5.8014E+02  5.0395E+01
P31    15   31  1.3070E+03  1.7812E+03  1.7333E+03  1.5462E+03  8.7283E+02  1.5176E+03  1.8698E+03  1.1290E+03  1.8552E+02
S32    16   32  5.0418E+03  4.8467E+03  2.3611E+03  1.5090E+03  1.3203E+03  1.7147E+03  1.8502E+03  1.7053E+03  4.2544E+02
S33    16   33  1.7043E+03  2.1006E+03  1.0404E+03  8.6865E+02  6.3363E+02  9.5683E+02  9.7118E+02  6.1294E+02  1.4926E+02
S34    16   34  2.6001E+03  2.4479E+03  1.9899E+03  8.5304E+02  3.6150E+02  8.3098E+02  9.6962E+02  4.7212E+02  6.5006E+01
S36    16   36  6.5039E+00  2.4470E+01  1.9160E+02  1.7939E+01  8.2213E+00  1.4153E+01  1.7806E+01  7.1425E+00  1.1431E+00
Cl35   17   35  1.6260E+03  1.8505E+03  6.4511E+02  3.5228E+02  1.9199E+02  3.7855E+02  3.3351E+02  1.6776E+02  3.3303E+01
Cl37   17   37  1.6797E+03  1.7466E+03  3.0232E+02  1.5878E+02  1.1960E+02  1.9263E+02  2.1201E+02  1.7473E+02  5.2502E+01
Ar36   18   36  6.4197E+03  5.7251E+03  2.5617E+03  1.6663E+03  1.4940E+03  1.8505E+03  1.9998E+03  1.9589E+03  5.2306E+02
Ar38   18   38  8.5631E+03  7.1077E+03  1.4451E+03  4.5668E+02  1.9238E+02  5.0045E+02  6.3451E+02  3.6256E+02  3.7538E+01
Ar40   18   40  1.2546E+01  1.2998E+01  4.5029E+01  1.8977E+01  6.2230E+01  2.5564E+01  1.0484E+01  4.8423E+00  4.7573E+00
K39    19   39  8.4076E+03  8.0249E+03  8.8820E+02  3.4811E+02  2.0117E+02  3.9709E+02  5.1776E+02  3.7541E+02  5.7128E+01
K40    19   40  2.6659E+03  6.0715E+03  7.7229E+02  3.1799E+02  1.7675E+02  3.8723E+02  4.1739E+02  3.3624E+02  5.1113E+02
K41    19   41  9.1952E+03  1.1197E+04  7.3385E+02  3.3140E+02  2.3883E+02  3.8429E+02  5.0338E+02  4.5997E+02  1.1701E+02
Ca40   20   40  6.8260E+03  5.5894E+03  2.1857E+03  1.5369E+03  1.4307E+03  1.6563E+03  1.8267E+03  1.8760E+03  5.2911E+02
Ca42   20   42  1.0055E+04  7.9440E+03  1.3669E+03  3.4690E+02  1.3769E+02  3.8235E+02  4.8753E+02  2.9124E+02  3.9021E+01
Ca43   20   43  7.7938E+01  1.3524E+02  1.9642E+01  1.0112E+01  8.6237E+00  1.0249E+01  9.3958E+00  1.0568E+01  1.4673E+01
Ca44   20   44  1.3202E+02  9.8812E+01  4.3137E+01  3.4423E+01  3.3383E+01  3.4596E+01  3.4595E+01  3.5183E+01  1.7684E+01
Ca46   20   46  4.6278E+01  2.3827E+00  2.3407E+02  2.7506E+01  3.1010E+02  1.7921E+02  2.9096E+01  9.2271E+00  7.6233E-01
