# From file: input/yields/snii/lc18/tab_R/tab_yieldstot_iso_exp_pd.dec
elemSymb,elemZ,elemA,mass_i_ini,13.,15.,20.,25.,30.,40.,60.,80.,120.,Z_ini,vel_ini
Pb04,82,204,1.6863e-12,2.1051e-11,2.6700999999999998e-11,4.3332e-11,5.963899999999999e-11,2.3288e-13,4.2567e-13,6.4491e-13,2.3645e-12,2.8988000000000004e-11,0.000181,0.0
Pb06,82,206,1.5845e-11,1.7774000000000002e-10,2.0927999999999997e-10,2.9949e-10,3.9855000000000004e-10,2.1881e-12,3.9997e-12,6.0596e-12,2.2218000000000004e-11,2.7238e-10,0.000181,0.0
Pb07,82,207,1.7619e-11,1.9455e-10,2.2628e-10,3.1810000000000007e-10,4.1649e-10,2.4331e-12,4.4476e-12,6.7381e-12,2.4706e-11,3.0287e-10,0.000181,0.0
Pb08,82,208,5.0674e-11,5.612999999999999e-10,6.5468e-10,9.1095e-10,1.173e-09,6.998e-12,1.2792000000000001e-11,1.938e-11,7.1057e-11,8.711100000000001e-10,0.000181,0.0
Bi09,83,209,6.8717e-12,7.527e-11,8.7446e-11,1.1975e-10,1.5108e-10,9.489700000000001e-13,1.7347e-12,2.628e-12,9.6358e-12,1.1812999999999998e-10,0.000181,0.0
H,1,1,0.75968,4.8704,5.4811,6.9739,8.715,2.2019,11.919,15.197000000000001,18.996,23.021,0.000181,150.0
H2,1,2,2.9743000000000003e-05,1.2296e-16,1.6947000000000002e-16,1.4258e-14,2.1389e-13,1.5674e-12,1.6135e-11,1.6675e-10,4.2098000000000003e-10,9.8477e-08,0.000181,150.0
He3,2,3,3.1518e-05,0.00014486,0.0001528,0.00017344,9.866600000000001e-05,2.7681999999999997e-05,0.00015896,0.00029791,0.00034888,0.00043934,0.000181,150.0
He4,2,4,0.24,3.8019,4.3682,5.7044,6.6429,1.0434,6.2163,8.6965,12.306,23.843000000000004,0.000181,150.0
Li6,3,6,1.3481e-10,4.0471e-14,7.3967e-14,1.9439000000000002e-13,3.9547e-13,6.9543e-13,4.8586e-13,4.8922e-13,6.612e-13,1.5506e-12,0.000181,150.0
Li7,3,7,1.9149e-09,9.3628e-10,6.1033e-10,3.7462e-11,3.0756999999999996e-09,2.6016999999999998e-11,1.872e-08,1.6147e-08,8.8606e-09,1.5571000000000002e-10,0.000181,150.0
Be9,4,9,1.6051e-12,9.261900000000002e-16,1.6843e-15,4.601399999999999e-15,9.344e-15,1.4766e-14,1.3652000000000002e-14,1.001e-14,1.2885e-14,3.1835000000000004e-14,0.000181,150.0
B10,5,10,7.4151e-12,6.1223999999999995e-15,1.0893999999999999e-14,2.9544e-14,5.9526e-14,8.998500000000001e-14,9.9227e-14,6.0445e-14,7.7387e-14,1.9408e-13,0.000181,150.0
B11,5,11,3.2832e-11,9.4147e-12,1.0172e-11,1.0797000000000001e-11,5.5779e-12,2.3006e-12,4.0808e-12,3.4694e-12,4.4379e-12,7.3194e-12,0.000181,150.0
C12,6,12,4.378e-05,0.30435,0.38691,0.5578,0.85541,2.3001999999999998e-05,0.011058,0.037462,0.11911,0.52895,0.000181,150.0
C13,6,13,5.3052e-07,0.00094023,0.0013876,0.00039204,0.00017923,3.0088999999999997e-06,0.0011163,0.0021988000000000003,0.0038537,0.0047466,0.000181,150.0
N14,7,14,6.9511e-06,0.059819000000000004,0.069017,0.099507,0.00827,0.00040206,0.017183,0.028380000000000002,0.043325,0.062026,0.000181,150.0
N15,7,15,1.7094e-08,0.00060038,0.0010992,0.0014692,1.3466e-05,1.1094e-08,3.48e-07,5.6724e-07,8.5272e-07,1.2045999999999999e-06,0.000181,150.0
O16,8,16,0.00020418,1.4704,1.6493,3.0446,4.6394,0.00038813,0.007310600000000001,0.026595,0.07041599999999999,0.24061999999999997,0.000181,150.0
O17,8,17,8.2416e-08,0.0005443,0.00065176,0.00047616,5.1937e-05,6.1193e-07,5.4412e-06,1.0352e-05,1.5741e-05,1.4628e-05,0.000181,150.0
O18,8,18,4.605e-07,0.008588799999999999,0.013085,0.060835,6.964699999999999e-05,2.4456e-07,1.4244e-06,3.5944e-06,4.1133e-06,6.8891e-06,0.000181,150.0
F19,9,19,5.0778e-09,5.2768e-05,0.00011385,0.00017215,0.00014406,5.7376000000000005e-09,5.6077000000000006e-08,6.506e-08,7.6292e-08,8.035e-08,0.000181,150.0
Ne20,10,20,1.1645999999999998e-05,0.12105999999999999,0.078979,0.077654,0.42673999999999995,3.441e-05,0.00019366,0.00026454,0.00037758,0.00074272,0.000181,150.0
Ne21,10,21,2.9313e-08,0.00019475,0.00032985,0.00045894,0.0010095,7.899e-08,6.3318e-07,1.9206e-06,5.7008000000000005e-06,2.6680999999999997e-05,0.000181,150.0
Ne22,10,22,9.4194e-07,0.011741,0.015462,0.038932999999999995,0.020762,1.5284999999999998e-06,3.695e-05,7.874600000000001e-05,0.00020378,0.00083989,0.000181,150.0
Na23,11,23,2.9420000000000003e-07,0.00051734,0.00043349,0.00053306,0.001663,6.2121e-06,3.448e-05,4.5678999999999994e-05,6.22e-05,9.7495e-05,0.000181,150.0
Mg24,12,24,9.8788e-06,0.0327,0.015065,0.048291,0.1173,3.2585999999999996e-05,0.00018376,0.00024484,0.00032302,0.00048945,0.000181,150.0
Mg25,12,25,1.3028e-06,0.00067737,0.0013521,0.0015856,0.0061381,2.5672e-06,1.4067000000000001e-05,1.7774e-05,2.4085e-05,4.4643e-05,0.000181,150.0
Mg26,12,26,1.4916999999999998e-06,0.00070026,0.00090381,0.001504,0.0066786,4.120299999999999e-06,2.2339e-05,2.8681999999999997e-05,3.7824e-05,6.2551e-05,0.000181,150.0
Al27,13,27,5.6013e-07,0.0013651,0.00059173,0.0024671999999999997,0.0074473,3.9806e-06,2.4446999999999998e-05,3.7774e-05,5.9705e-05,0.00014132,0.000181,150.0
Si28,14,28,1.5810999999999998e-05,0.076889,0.19805999999999999,0.20622,0.21573,5.1506000000000005e-05,0.00028902,0.00038285,0.00050605,0.00078427,0.000181,150.0
Si29,14,29,8.315000000000001e-07,0.00052572,0.0004465,0.001568,0.0029924,2.6887e-06,1.4968e-05,1.961e-05,2.5614000000000002e-05,3.8094e-05,0.000181,150.0
Si30,14,30,5.6703e-07,0.00053165,0.0002216,0.0018156,0.0039629,1.8515e-06,1.0469000000000001e-05,1.4018e-05,1.8766e-05,3.0419e-05,0.000181,150.0
P31,15,31,5.8651999999999995e-08,0.00019277,0.0003862,0.00063773,0.0010508,1.9065e-07,1.0729000000000001e-06,1.4244999999999999e-06,1.9049000000000002e-06,3.1564999999999998e-06,0.000181,150.0
S32,16,32,6.5989e-06,0.027357,0.20196,0.081073,0.069254,2.1422e-05,0.00011989,0.00015821,0.00020783,0.00031295,0.000181,150.0
S33,16,33,5.4482e-08,0.00015031,0.0010033,0.00047091,0.00058709,1.7686e-07,1.0176e-06,1.389e-06,1.9818000000000002e-06,3.9993e-06,0.000181,150.0
S34,16,34,3.1685e-07,0.00040404,0.00070045,0.0016273,0.0022816,1.0286e-06,5.763e-06,7.6182e-06,1.0062000000000001e-05,1.5675e-05,0.000181,150.0
S36,16,36,1.5641e-09,2.6240000000000002e-08,1.3779000000000002e-07,7.744900000000001e-08,2.1441999999999996e-07,5.0772e-09,2.8424e-08,3.7519999999999995e-08,4.9328000000000003e-08,7.4587e-08,0.000181,150.0
Cl35,17,35,6.1737e-08,3.8084e-05,0.00071786,0.00013835,0.00018674,2.0041e-07,1.121e-06,1.4784000000000001e-06,1.939e-06,2.9024e-06,0.000181,150.0
Cl37,17,37,2.0859000000000002e-08,1.3395e-05,0.00034407,4.0313000000000005e-05,4.3512e-05,6.771600000000001e-08,3.9726999999999996e-07,5.51e-07,8.1695e-07,1.8278e-06,0.000181,150.0
Ar36,18,36,1.2606e-06,0.005268899999999999,0.059245000000000006,0.015996,0.012504000000000001,4.0923e-06,2.2890999999999998e-05,3.019e-05,3.9602e-05,5.927e-05,0.000181,150.0
Ar38,18,38,2.4193e-07,0.00017966,0.0017978999999999998,0.00070928,0.00096237,7.8536e-07,4.3961e-06,5.8030999999999995e-06,7.6308e-06,1.1568e-05,0.000181,150.0
Ar40,18,40,4.0730000000000003e-10,5.7995000000000004e-08,1.031e-07,5.0462e-08,1.1686e-07,1.3222e-09,7.404e-09,9.778700000000001e-09,1.2891e-08,1.9990000000000002e-08,0.000181,150.0
K39,19,39,2.8647000000000002e-08,3.0987e-05,0.0015550000000000002,9.5688e-05,0.00012248,9.2996e-08,5.213e-07,6.8908e-07,9.0943e-07,1.3997e-06,0.000181,150.0
K40,19,40,4.6377e-11,3.8853e-08,1.3056e-06,8.974999999999999e-08,1.5564e-07,1.4999e-10,1.3029000000000001e-09,2.3851e-09,5.425399999999999e-09,2.2961e-08,0.000181,150.0
K41,19,41,2.1734e-09,3.3918e-06,0.00034401,9.9525e-06,1.0725999999999999e-05,7.0557e-09,4.8081e-08,7.3941e-08,1.3053e-07,3.6183e-07,0.000181,150.0
Ca40,20,40,1.3979e-06,0.0049119,0.068613,0.015263999999999998,0.011205,4.5382e-06,2.5390999999999998e-05,3.3495e-05,4.3962e-05,6.5952e-05,0.000181,150.0
Ca42,20,42,9.796600000000002e-09,6.124299999999999e-06,0.00015667,2.2373e-05,3.0474e-05,3.1802e-08,1.83e-07,2.5061999999999995e-07,3.6281999999999996e-07,7.811199999999999e-07,0.000181,150.0
Ca43,20,43,2.0928e-09,2.5997e-07,2.2375e-06,3.3020000000000003e-07,4.5921999999999995e-07,6.793600000000001e-09,3.8758e-08,5.2732e-08,7.5671e-08,1.6707e-07,0.000181,150.0
Ca44,20,44,3.3089e-08,3.0548e-05,9.9143e-05,4.1288e-05,4.7242e-05,1.0742e-07,6.017800000000001e-07,7.956000000000001e-07,1.0532e-06,1.6946e-06,0.000181,150.0
Ca46,20,46,6.6334e-11,1.3667000000000001e-08,3.8119e-08,3.7704e-08,6.9967e-08,2.1534e-10,1.2049e-09,1.5896e-09,2.0868e-09,3.1344e-09,0.000181,150.0
Ca48,20,48,3.236e-09,3.1617000000000004e-08,3.6187e-08,4.7009999999999995e-08,5.8888e-08,1.0505e-08,5.8803e-08,7.7614e-08,1.0202e-07,1.5408e-07,0.000181,150.0
Sc45,21,45,4.678799999999999e-10,2.564e-07,7.7464e-06,6.9432e-07,8.4664e-07,1.5189e-09,8.7066e-09,1.1775999999999999e-08,1.669e-08,3.8393e-08,0.000181,150.0
Ti46,22,46,4.9675000000000005e-09,3.6908999999999997e-06,9.6582e-05,1.1928e-05,1.6939e-05,1.6126e-08,9.041399999999999e-08,1.1963e-07,1.5864e-07,2.5869e-07,0.000181,150.0
Ti47,22,47,4.577100000000001e-09,4.4056999999999993e-07,4.1794999999999995e-06,6.714499999999999e-07,1.0404e-06,1.4858e-08,8.304999999999999e-08,1.0952999999999999e-07,1.4379000000000002e-07,2.1936e-07,0.000181,150.0
Ti48,22,48,4.6318e-08,7.5304e-05,9.8356e-05,0.0001035,0.00010526,1.5036e-07,8.4022e-07,1.1072e-06,1.4494999999999998e-06,2.1609e-06,0.000181,150.0
Ti49,22,49,3.4699e-09,1.8219999999999999e-06,7.151900000000001e-06,3.2198e-06,2.964e-06,1.1264e-08,6.424699999999999e-08,8.6003e-08,1.1665999999999999e-07,1.923e-07,0.000181,150.0
Ti50,22,50,3.3901999999999997e-09,3.2279000000000005e-07,5.5395e-07,7.1709e-07,2.7502999999999997e-06,1.1005e-08,6.2355e-08,8.3655e-08,1.1489e-07,2.0944000000000003e-07,0.000181,150.0
V50,23,50,7.8312e-12,9.2817e-10,1.071e-08,1.3045e-08,2.1006999999999997e-08,2.5421999999999996e-11,1.4196e-10,1.8699e-10,2.4453e-10,3.6283e-10,0.000181,150.0
V51,23,51,3.1872e-09,2.5131e-06,1.0053999999999999e-05,4.0974e-06,3.3126999999999996e-06,1.0347e-08,5.7938e-08,7.6448e-08,1.0039e-07,1.5112e-07,0.000181,150.0
Cr50,24,50,6.9804e-09,7.9714e-06,0.00012455,2.1038e-05,2.6645e-05,2.266e-08,1.2652999999999998e-07,1.6666e-07,2.1794e-07,3.2334000000000004e-07,0.000181,150.0
Cr52,24,52,1.3999e-07,0.00048125,0.00079202,0.00078144,0.00062155,4.5446999999999997e-07,2.5429e-06,3.355e-06,4.4041e-06,6.611e-06,0.000181,150.0
Cr53,24,53,1.618e-08,3.0619e-05,5.5347e-05,5.0436e-05,3.7989e-05,5.2525e-08,2.9374000000000003e-07,3.8753e-07,5.0857e-07,7.627600000000001e-07,0.000181,150.0
Cr54,24,54,4.1034e-09,1.6733e-07,2.4958000000000004e-07,2.6683e-07,6.2063e-07,1.3321e-08,7.616500000000001e-08,1.0284000000000001e-07,1.431e-07,2.6505e-07,0.000181,150.0
Mn55,25,55,1.0895999999999999e-07,0.00011339,0.00022139,0.00019037,0.00012879,3.5373000000000003e-07,1.9879e-06,2.6276e-06,3.4610000000000004e-06,5.2047e-06,0.000181,150.0
Fe54,26,54,7.3468e-07,0.00048758,0.0017287,0.0012425999999999997,0.0009308,2.385e-06,1.3323e-05,1.7553e-05,2.2965e-05,3.4104000000000004e-05,0.000181,150.0
Fe56,26,56,1.196e-05,0.07011,0.070173,0.070167,0.07020599999999999,3.8826e-05,0.00021722,0.00028653,0.00037594,0.0005633,0.000181,150.0
Fe57,26,57,2.8114e-07,0.0025667,0.0021619,0.002318,0.0024177,9.126700000000001e-07,5.1726e-06,6.9076e-06,9.3136e-06,1.5042000000000001e-05,0.000181,150.0
Fe58,26,58,3.8072e-08,6.6119e-06,6.5686e-06,7.6292e-06,7.28e-06,1.2359e-07,7.6566e-07,1.1466e-06,1.9786e-06,5.9674e-06,0.000181,150.0
Co59,27,59,4.2439999999999995e-08,0.00012363,7.1092e-05,0.00010478,0.0001086,1.3777000000000002e-07,7.8581e-07,1.0629e-06,1.4955000000000001e-06,3.0074e-06,0.000181,150.0
Ni58,28,58,4.8234e-07,0.004100199999999999,0.0045024999999999996,0.004295,0.0041169,1.5658000000000001e-06,8.7484e-06,1.1526e-05,1.508e-05,2.2400999999999998e-05,0.000181,150.0
Ni60,28,60,1.922e-07,0.00162,0.0014632999999999998,0.0015827,0.0016873,6.2394e-07,3.5006e-06,4.6372e-06,6.1651e-06,9.9694e-06,0.000181,150.0
Ni61,28,61,8.4941e-09,7.2561e-05,5.8722e-05,6.2236e-05,7.195199999999999e-05,2.7574e-08,1.5942e-07,2.1805e-07,3.1633000000000003e-07,7.3366e-07,0.000181,150.0
Ni62,28,62,2.7527e-08,0.00061081,0.00055418,0.00058447,0.00058358,8.9359e-08,5.0634e-07,6.802800000000001e-07,9.4366e-07,1.9214e-06,0.000181,150.0
Ni64,28,64,7.2363999999999995e-09,2.1755e-06,3.4445999999999996e-06,4.1069e-06,6.5711000000000005e-06,2.3492000000000003e-08,1.3221e-07,1.7597e-07,2.3896e-07,4.7087e-07,0.000181,150.0
Cu63,29,63,4.968e-09,5.8043e-06,2.3771e-05,6.1898000000000004e-06,4.9301e-06,1.6127e-08,9.266e-08,1.2666e-07,1.8567999999999998e-07,4.8721e-07,0.000181,150.0
Cu65,29,65,2.2846e-09,1.457e-06,2.0948e-06,3.3874e-06,4.3098e-06,7.416399999999999e-09,4.254400000000001e-08,5.7999999999999997e-08,8.5749e-08,2.636e-07,0.000181,150.0
Zn64,30,64,8.3177e-09,1.9006e-05,3.9608000000000004e-05,1.8332e-05,1.5173e-05,2.7002000000000003e-08,1.5175999999999998e-07,2.0174e-07,2.7241e-07,5.0515e-07,0.000181,150.0
Zn66,30,66,4.9212e-09,1.075e-05,1.0790999999999999e-05,1.3511e-05,1.4618e-05,1.5975e-08,8.9658e-08,1.1889000000000001e-07,1.5964e-07,3.015e-07,0.000181,150.0
Zn67,30,67,7.341399999999999e-10,2.1554e-07,3.2824e-07,5.9121e-07,1.1606e-06,2.3832e-09,1.3402e-08,1.7802e-08,2.4075000000000002e-08,4.844e-08,0.000181,150.0
Zn68,30,68,3.4075e-09,1.0142e-06,1.7475e-06,3.3982999999999997e-06,8.0427e-06,1.1062e-08,6.2114e-08,8.233499999999999e-08,1.1025e-07,2.0526999999999998e-07,0.000181,150.0
Zn70,30,70,1.1599e-10,1.1711e-09,2.1253e-09,6.702299999999999e-07,3.7431e-08,3.7651999999999996e-10,2.1047e-09,2.7742e-09,3.6329e-09,5.4074e-09,0.000181,150.0
Ga69,31,69,3.3474e-10,1.4465e-07,2.6168000000000005e-07,7.646e-07,1.4769e-06,1.0866e-09,6.1185e-09,8.1273e-09,1.0961000000000001e-08,2.1575000000000003e-08,0.000181,150.0
Ga71,31,71,2.2859e-10,1.2112e-07,2.2074e-07,5.8277e-07,1.2266e-06,7.421e-10,4.1808e-09,5.5613e-09,7.5147e-09,1.4750000000000001e-08,0.000181,150.0
Ge70,32,70,4.7964e-10,2.4683000000000005e-07,4.4071000000000003e-07,1.6448e-06,2.9006000000000002e-06,1.557e-09,8.759000000000001e-09,1.1629000000000001e-08,1.5629999999999998e-08,2.9716e-08,0.000181,150.0
Ge72,32,72,6.5196e-10,2.1947e-07,4.2138000000000003e-07,1.0594e-06,2.9144e-06,2.1164000000000003e-09,1.1865e-08,1.5704e-08,2.0861e-08,3.5543e-08,0.000181,150.0
Ge73,32,73,1.8553e-10,6.2827e-08,1.2468e-07,2.2703000000000004e-07,8.601999999999999e-07,6.0229e-10,3.3755e-09,4.466199999999999e-09,5.9263e-09,9.9823e-09,0.000181,150.0
Ge74,32,74,8.8272e-10,3.3097999999999996e-07,6.6594e-07,1.1022e-06,4.413e-06,2.8655e-09,1.6067e-08,2.1256e-08,2.8187000000000003e-08,4.6688999999999995e-08,0.000181,150.0
Ge76,32,76,1.9016e-10,1.6234000000000002e-09,2.3256999999999995e-09,2.6644e-07,5.9177999999999996e-08,6.1732e-10,3.4505999999999996e-09,4.548e-09,5.9553e-09,8.8636e-09,0.000181,150.0
As75,33,75,1.1015e-10,3.5126e-08,7.401e-08,3.109e-07,9.6893e-07,3.5756000000000006e-10,2.0027999999999997e-09,2.647e-09,3.4989000000000004e-09,5.6540000000000005e-09,0.000181,150.0
Se74,34,74,1.0606e-11,4.689600000000001e-09,1.4198999999999999e-08,2.051e-07,4.1638000000000003e-07,3.4429e-11,1.9207e-10,2.5297e-10,3.3071e-10,4.903099999999999e-10,0.000181,150.0
Se76,34,76,1.1468000000000001e-10,7.623e-08,1.4994e-07,5.637100000000001e-07,1.7166999999999998e-06,3.7226e-10,2.0944e-09,2.7779999999999997e-09,3.7131e-09,6.4554e-09,0.000181,150.0
Se77,34,77,9.461000000000001e-11,2.8944e-08,6.122e-08,1.8597000000000002e-07,5.886800000000001e-07,3.0713e-10,1.7205e-09,2.2738e-09,3.0043999999999997e-09,4.8158e-09,0.000181,150.0
Se78,34,78,2.9857e-10,1.7022000000000002e-07,3.5921999999999996e-07,5.4627e-07,2.7761e-06,9.6923e-10,5.4458e-09,7.2176e-09,9.611e-09,1.6078e-08,0.000181,150.0
Se80,34,80,6.3912e-10,1.5732e-07,3.2199e-07,3.6354999999999994e-07,2.0404e-06,2.0747e-09,1.1589e-08,1.5267e-08,1.9971e-08,2.9672999999999997e-08,0.000181,150.0
Se82,34,82,1.1528e-10,1.0048e-09,1.139e-09,8.8849e-08,4.5366e-08,3.7420999999999994e-10,2.0933e-09,2.7606999999999998e-09,3.621e-09,5.4164000000000004e-09,0.000181,150.0
Br79,35,79,1.0219999999999999e-10,3.6385e-08,7.3594e-08,1.328e-07,7.4637e-07,3.3180000000000003e-10,1.8542999999999999e-09,2.4465e-09,3.2146999999999997e-09,4.9357e-09,0.000181,150.0
Br81,35,81,1.0194e-10,2.786e-08,6.4734e-08,1.2945e-07,6.1656e-07,3.3092000000000003e-10,1.8532000000000002e-09,2.4458000000000004e-09,3.2174e-09,4.9517e-09,0.000181,150.0
Kr78,36,78,3.6959e-12,2.9281e-10,1.6149000000000003e-09,1.6259e-08,4.9897e-08,1.1998e-11,6.693300000000001e-11,8.815799999999999e-11,1.1524e-10,1.7087000000000003e-10,0.000181,150.0
Kr80,36,80,2.4356999999999997e-11,4.534899999999999e-09,1.715e-08,1.5173e-07,5.393800000000001e-07,7.9068e-11,4.4922000000000003e-10,6.0104e-10,8.22e-10,1.5837999999999998e-09,0.000181,150.0
Kr82,36,82,1.251e-10,8.0849e-08,2.0518000000000001e-07,2.6273e-07,1.3917e-06,4.0611e-10,2.2954e-09,3.0539e-09,4.1045e-09,7.0618000000000006e-09,0.000181,150.0
Kr83,36,83,1.2544e-10,2.8231000000000003e-08,7.081699999999999e-08,1.1697000000000001e-07,6.5259e-07,4.0722e-10,2.2805999999999998e-09,3.0143000000000002e-09,3.9777e-09,6.206899999999999e-09,0.000181,150.0
Kr84,36,84,6.2566e-10,1.4223e-07,3.1445e-07,4.6587e-07,3.725e-06,2.0310999999999997e-09,1.1375e-08,1.5031e-08,1.9825e-08,3.0736e-08,0.000181,150.0
Kr86,36,86,1.9371e-10,8.1363e-08,2.7188e-07,2.2341e-07,1.4729e-06,6.288400000000001e-10,3.5194999999999997e-09,4.644399999999999e-09,6.1017e-09,9.1961e-09,0.000181,150.0
Rb85,37,85,1.4677e-10,5.4429e-08,9.7701e-08,1.9428000000000002e-07,1.4398e-06,4.7647e-10,2.6664e-09,3.5204999999999996e-09,4.6338e-09,7.1061000000000005e-09,0.000181,150.0
Rb87,37,87,6.1826e-11,1.9755e-08,6.1953e-08,1.2815e-07,9.7727e-07,2.0068e-10,1.1229000000000001e-09,1.4815000000000001e-09,1.9450000000000002e-09,2.9228000000000003e-09,0.000181,150.0
Sr84,38,84,2.5576e-12,2.5466e-10,2.8266999999999998e-09,2.4190999999999998e-08,2.0379999999999999e-07,8.3027e-12,4.6316000000000006e-11,6.100399999999999e-11,7.9749e-11,1.1824e-10,0.000181,150.0
Sr86,38,86,4.6306000000000004e-11,4.2565e-08,1.1540999999999999e-07,1.8858e-07,1.6011000000000002e-06,1.5031999999999998e-10,8.6283e-10,1.1644000000000002e-09,1.6222e-09,3.1313e-09,0.000181,150.0
Sr87,38,87,3.2736999999999995e-11,2.9942000000000004e-08,6.6552e-08,9.0323e-08,9.375299999999999e-07,1.0630000000000001e-10,6.0558e-10,8.146699999999999e-10,1.1252999999999998e-09,2.104e-09,0.000181,150.0
Sr88,38,88,3.9701e-10,2.7792e-07,5.6903e-07,7.1234e-07,1.2050999999999999e-05,1.2888e-09,7.2383e-09,9.600700000000001e-09,1.2812e-08,2.1224e-08,0.000181,150.0
Y89,39,89,1.0625000000000001e-10,6.4485e-08,1.4339000000000002e-07,1.6134000000000001e-07,3.0026999999999996e-06,3.4491e-10,1.9336e-09,2.5583e-09,3.3904e-09,5.447e-09,0.000181,150.0
Zr90,40,90,1.2958e-10,4.7515e-08,1.2612e-07,1.0505e-07,2.5281999999999998e-06,4.2065e-10,2.3555e-09,3.1108e-09,4.0985e-09,6.340899999999999e-09,0.000181,150.0
Zr91,40,91,2.8573e-11,1.0974999999999999e-08,2.8272e-08,2.1072000000000002e-08,5.6306e-07,9.2756e-11,5.1957e-10,6.8642e-10,9.0496e-10,1.4014000000000001e-09,0.000181,150.0
Zr92,40,92,4.4154e-11,1.6984e-08,4.6542e-08,2.0267e-08,8.117600000000001e-07,1.4334e-10,8.032799999999999e-10,1.0617e-09,1.4010999999999998e-09,2.1711e-09,0.000181,150.0
Zr94,40,94,4.5718999999999996e-11,1.3169e-08,4.0479e-08,1.171e-08,5.424e-07,1.4842e-10,8.3099e-10,1.0977e-09,1.4465e-09,2.223e-09,0.000181,150.0
Zr96,40,96,7.5223e-12,1.0508e-09,1.4107e-09,3.5274e-09,1.3369000000000003e-07,0.0,0.0,2.1294999999999998e-45,0.0,6.8651999999999995e-31,0.000181,150.0
Nb93,41,93,1.9743e-11,4.8086e-09,1.3564e-08,5.553600000000001e-09,2.1901999999999999e-07,6.4091e-11,3.5851e-10,4.7329e-10,6.2256e-10,9.493799999999999e-10,0.000181,150.0
Mo92,42,92,7.4615e-12,9.9463e-11,1.7218e-10,5.903300000000001e-10,3.0546e-08,2.4222e-11,1.3521e-10,1.7809000000000003e-10,2.3284e-10,3.4535000000000005e-10,0.000181,150.0
Mo94,42,94,4.8031e-12,6.1958e-11,6.763e-11,3.9077e-10,2.1093000000000002e-08,1.5592e-11,8.738100000000001e-11,1.1506e-10,1.5055e-10,2.2386e-10,0.000181,150.0
Mo95,42,95,8.4013e-12,1.6860999999999998e-09,4.5838e-09,2.2954e-09,9.217900000000001e-08,2.7273000000000003e-11,1.5256000000000001e-10,2.0121e-10,2.6410000000000005e-10,3.9864999999999996e-10,0.000181,150.0
Mo96,42,96,8.9368e-12,2.1325e-09,7.7351e-09,1.2894e-09,6.0729e-08,5.3429999999999997e-11,2.9916000000000003e-10,3.9475e-10,5.1873e-10,7.8618e-10,0.000181,150.0
Mo97,42,97,5.199e-12,7.3434e-10,2.7794999999999998e-09,4.3706000000000004e-10,1.9705e-08,1.6876999999999998e-11,9.453e-11,1.2476000000000002e-10,1.6402e-10,2.4895e-10,0.000181,150.0
Mo98,42,98,1.3347000000000001e-11,2.3818e-09,9.4846e-09,1.3985e-09,7.096e-08,4.3328e-11,2.43e-10,3.211e-10,4.2316e-10,6.471699999999999e-10,0.000181,150.0
Xe32,54,132,4.4768000000000006e-11,4.5211e-09,1.6404e-08,2.9654e-09,1.692e-07,1.4533e-10,8.133600000000001e-10,1.0735e-09,1.4105999999999999e-09,2.1298000000000002e-09,0.000181,150.0
Xe34,54,134,1.6780999999999998e-11,4.1803e-10,7.151200000000001e-10,9.153400000000001e-10,3.9226e-08,5.4475e-11,3.0452e-10,4.0139999999999993e-10,5.257000000000001e-10,7.827399999999999e-10,0.000181,150.0
Cs33,55,133,1.1769999999999999e-11,6.8745e-10,2.3262e-09,6.9154e-10,2.9799e-08,3.821e-11,2.1347000000000001e-10,2.8147e-10,3.6891e-10,5.518999999999999e-10,0.000181,150.0
Ba34,56,134,3.6083e-12,1.0224e-09,4.7963e-09,5.8487e-10,3.5701e-08,1.1712999999999999e-11,6.6426e-11,8.838799999999999e-11,1.1849e-10,1.908e-10,0.000181,150.0
Ba35,56,135,9.9146e-12,1.0753e-09,2.8615999999999997e-09,6.190900000000001e-10,3.0812e-08,3.2185e-11,1.7997e-10,2.3740000000000003e-10,3.1152999999999996e-10,4.6772e-10,0.000181,150.0
Ba36,56,136,1.19e-11,3.349e-09,1.2814000000000001e-08,1.7929e-09,1.1753000000000001e-07,3.8632e-11,2.1794e-10,2.8968000000000003e-10,3.8707999999999997e-10,6.154400000000001e-10,0.000181,150.0
Ba37,56,137,1.7142999999999998e-11,2.7321e-09,9.6413e-09,1.4814000000000003e-09,1.0314e-07,5.5652999999999996e-11,3.1211e-10,4.1306e-10,5.4639e-10,8.4342e-10,0.000181,150.0
Ba38,56,138,1.1023e-10,1.0419e-08,4.6978e-08,6.922000000000001e-09,4.134399999999999e-07,3.5786e-10,2.0055e-09,2.6516000000000002e-09,3.5027e-09,5.433100000000001e-09,0.000181,150.0
La38,57,138,1.1637e-14,1.2808e-13,1.5621e-13,2.4926e-13,4.5111e-12,3.7778e-14,2.1146999999999998e-13,2.7916999999999996e-13,3.6705e-13,5.5514e-13,0.000181,150.0
La39,57,139,1.2869000000000001e-11,9.1123e-10,4.3117e-09,6.2918e-10,3.4708999999999997e-08,4.1776e-11,2.3401e-10,3.0918e-10,4.077e-10,6.285599999999999e-10,0.000181,150.0
Ce40,58,140,3.4654000000000006e-11,1.3011e-09,6.237199999999999e-09,1.1365e-09,4.0998e-08,1.1249e-10,6.299099999999999e-10,8.3177e-10,1.0948e-09,1.67e-09,0.000181,150.0
