#  (0) time_chosen [Gyr]    (1) Mtot [Msun]    (2) Mgas_v [Msun]    (3) Mstar_v [Msun]    (4) SFR_v [Msun/yr]    (5)Infall_v [Msun/yr]    (6) Z_v    (7) G_v    (8) S_v     (9) Rate_SNII     (10) Rate_SNIa     (11) Rate_LIMs
8.1831e+00   4.0037e+10   3.0064e+09   3.7060e+10   3.0064e+00   2.5794e+00   2.3336e+00   7.5089e-02   9.2491e-01   7.7454e+08   1.8323e+08   1.8786e+09  
8.1931e+00   4.0063e+10   3.0021e+09   3.7090e+10   3.0021e+00   2.5758e+00   2.3378e+00   7.4934e-02   9.2507e-01   7.7344e+08   1.8297e+08   1.8768e+09  
8.2031e+00   4.0089e+10   2.9979e+09   3.7120e+10   2.9979e+00   2.5721e+00   2.3419e+00   7.4780e-02   9.2522e-01   7.7235e+08   1.8272e+08   1.8750e+09  
8.2131e+00   4.0115e+10   2.9936e+09   3.7150e+10   2.9936e+00   2.5684e+00   2.3460e+00   7.4626e-02   9.2537e-01   7.7125e+08   1.8246e+08   1.8732e+09  
8.2231e+00   4.0140e+10   2.9893e+09   3.7180e+10   2.9893e+00   2.5647e+00   2.3502e+00   7.4472e-02   9.2553e-01   7.7015e+08   1.8221e+08   1.8714e+09  
8.2331e+00   4.0166e+10   2.9851e+09   3.7210e+10   2.9851e+00   2.5611e+00   2.3543e+00   7.4319e-02   9.2568e-01   7.6906e+08   1.8195e+08   1.8696e+09  
8.2431e+00   4.0192e+10   2.9809e+09   3.7239e+10   2.9809e+00   2.5574e+00   2.3585e+00   7.4166e-02   9.2583e-01   7.6797e+08   1.8170e+08   1.8678e+09  
8.2531e+00   4.0217e+10   2.9766e+09   3.7269e+10   2.9766e+00   2.5538e+00   2.3627e+00   7.4014e-02   9.2599e-01   7.6688e+08   1.8144e+08   1.8660e+09  
8.2631e+00   4.0243e+10   2.9724e+09   3.7299e+10   2.9724e+00   2.5501e+00   2.3668e+00   7.3862e-02   9.2614e-01   7.6579e+08   1.8119e+08   1.8642e+09  
8.2731e+00   4.0268e+10   2.9682e+09   3.7329e+10   2.9682e+00   2.5465e+00   2.3710e+00   7.3710e-02   9.2629e-01   7.6470e+08   1.8094e+08   1.8623e+09  
8.2831e+00   4.0294e+10   2.9640e+09   3.7358e+10   2.9640e+00   2.5429e+00   2.3752e+00   7.3559e-02   9.2644e-01   7.6361e+08   1.8068e+08   1.8605e+09  
8.2931e+00   4.0319e+10   2.9597e+09   3.7388e+10   2.9597e+00   2.5392e+00   2.3794e+00   7.3408e-02   9.2659e-01   7.6253e+08   1.8043e+08   1.8587e+09  
8.3031e+00   4.0344e+10   2.9555e+09   3.7418e+10   2.9555e+00   2.5356e+00   2.3835e+00   7.3258e-02   9.2674e-01   7.6144e+08   1.8018e+08   1.8568e+09  
8.3131e+00   4.0370e+10   2.9513e+09   3.7447e+10   2.9513e+00   2.5320e+00   2.3877e+00   7.3108e-02   9.2689e-01   7.6036e+08   1.7992e+08   1.8550e+09  
8.3231e+00   4.0395e+10   2.9471e+09   3.7477e+10   2.9471e+00   2.5284e+00   2.3919e+00   7.2958e-02   9.2704e-01   7.5928e+08   1.7967e+08   1.8531e+09  
8.3331e+00   4.0420e+10   2.9430e+09   3.7506e+10   2.9430e+00   2.5248e+00   2.3961e+00   7.2809e-02   9.2719e-01   7.5820e+08   1.7942e+08   1.8513e+09  
8.3431e+00   4.0446e+10   2.9388e+09   3.7536e+10   2.9388e+00   2.5212e+00   2.4003e+00   7.2660e-02   9.2734e-01   7.5713e+08   1.7917e+08   1.8494e+09  
8.3531e+00   4.0471e+10   2.9346e+09   3.7565e+10   2.9346e+00   2.5176e+00   2.4045e+00   7.2512e-02   9.2749e-01   7.5605e+08   1.7892e+08   1.8475e+09  
8.3631e+00   4.0496e+10   2.9304e+09   3.7594e+10   2.9304e+00   2.5140e+00   2.4087e+00   7.2364e-02   9.2764e-01   7.5498e+08   1.7867e+08   1.8456e+09  
8.3731e+00   4.0521e+10   2.9263e+09   3.7624e+10   2.9263e+00   2.5104e+00   2.4129e+00   7.2216e-02   9.2778e-01   7.5390e+08   1.7842e+08   1.8438e+09  
8.3831e+00   4.0546e+10   2.9221e+09   3.7653e+10   2.9221e+00   2.5068e+00   2.4171e+00   7.2069e-02   9.2793e-01   7.5283e+08   1.7817e+08   1.8419e+09  
8.3931e+00   4.0571e+10   2.9180e+09   3.7682e+10   2.9180e+00   2.5032e+00   2.4213e+00   7.1922e-02   9.2808e-01   7.5176e+08   1.7792e+08   1.8400e+09  
8.4031e+00   4.0596e+10   2.9138e+09   3.7711e+10   2.9138e+00   2.4996e+00   2.4255e+00   7.1775e-02   9.2822e-01   7.5069e+08   1.7767e+08   1.8381e+09  
8.4131e+00   4.0621e+10   2.9097e+09   3.7740e+10   2.9097e+00   2.4961e+00   2.4297e+00   7.1629e-02   9.2837e-01   7.4963e+08   1.7742e+08   1.8362e+09  
8.4231e+00   4.0646e+10   2.9055e+09   3.7770e+10   2.9055e+00   2.4925e+00   2.4339e+00   7.1484e-02   9.2852e-01   7.4856e+08   1.7717e+08   1.8343e+09  
8.4331e+00   4.0671e+10   2.9014e+09   3.7799e+10   2.9014e+00   2.4889e+00   2.4381e+00   7.1338e-02   9.2866e-01   7.4750e+08   1.7692e+08   1.8324e+09  
8.4431e+00   4.0696e+10   2.8973e+09   3.7828e+10   2.8973e+00   2.4854e+00   2.4423e+00   7.1193e-02   9.2881e-01   7.4643e+08   1.7667e+08   1.8304e+09  
8.4531e+00   4.0721e+10   2.8932e+09   3.7857e+10   2.8932e+00   2.4818e+00   2.4465e+00   7.1049e-02   9.2895e-01   7.4537e+08   1.7643e+08   1.8285e+09  
8.4631e+00   4.0745e+10   2.8890e+09   3.7886e+10   2.8890e+00   2.4783e+00   2.4507e+00   7.0905e-02   9.2910e-01   7.4431e+08   1.7618e+08   1.8266e+09  
8.4731e+00   4.0770e+10   2.8849e+09   3.7914e+10   2.8849e+00   2.4748e+00   2.4549e+00   7.0761e-02   9.2924e-01   7.4325e+08   1.7593e+08   1.8247e+09  
8.4831e+00   4.0795e+10   2.8808e+09   3.7943e+10   2.8808e+00   2.4712e+00   2.4591e+00   7.0617e-02   9.2938e-01   7.4220e+08   1.7568e+08   1.8227e+09  
8.4931e+00   4.0820e+10   2.8767e+09   3.7972e+10   2.8767e+00   2.4677e+00   2.4633e+00   7.0474e-02   9.2953e-01   7.4114e+08   1.7544e+08   1.8208e+09  
8.5031e+00   4.0844e+10   2.8726e+09   3.8001e+10   2.8726e+00   2.4642e+00   2.4675e+00   7.0332e-02   9.2967e-01   7.4009e+08   1.7519e+08   1.8189e+09  
8.5131e+00   4.0869e+10   2.8686e+09   3.8030e+10   2.8686e+00   2.4607e+00   2.4717e+00   7.0189e-02   9.2981e-01   7.3904e+08   1.7495e+08   1.8169e+09  
8.5231e+00   4.0894e+10   2.8645e+09   3.8058e+10   2.8645e+00   2.4571e+00   2.4758e+00   7.0047e-02   9.2995e-01   7.3799e+08   1.7470e+08   1.8150e+09  
8.5331e+00   4.0918e+10   2.8604e+09   3.8087e+10   2.8604e+00   2.4536e+00   2.4800e+00   6.9906e-02   9.3009e-01   7.3694e+08   1.7445e+08   1.8130e+09  
8.5431e+00   4.0943e+10   2.8563e+09   3.8116e+10   2.8563e+00   2.4501e+00   2.4842e+00   6.9765e-02   9.3024e-01   7.3589e+08   1.7421e+08   1.8111e+09  
8.5531e+00   4.0967e+10   2.8523e+09   3.8144e+10   2.8523e+00   2.4466e+00   2.4884e+00   6.9624e-02   9.3038e-01   7.3484e+08   1.7396e+08   1.8091e+09  
8.5631e+00   4.0992e+10   2.8482e+09   3.8173e+10   2.8482e+00   2.4431e+00   2.4925e+00   6.9483e-02   9.3052e-01   7.3380e+08   1.7372e+08   1.8072e+09  
8.5731e+00   4.1016e+10   2.8442e+09   3.8201e+10   2.8442e+00   2.4397e+00   2.4967e+00   6.9343e-02   9.3066e-01   7.3275e+08   1.7348e+08   1.8052e+09  
8.5831e+00   4.1040e+10   2.8401e+09   3.8230e+10   2.8401e+00   2.4362e+00   2.5009e+00   6.9203e-02   9.3080e-01   7.3171e+08   1.7323e+08   1.8032e+09  
8.5931e+00   4.1065e+10   2.8361e+09   3.8258e+10   2.8361e+00   2.4327e+00   2.5050e+00   6.9064e-02   9.3094e-01   7.3067e+08   1.7299e+08   1.8013e+09  
8.6031e+00   4.1089e+10   2.8321e+09   3.8286e+10   2.8321e+00   2.4292e+00   2.5092e+00   6.8925e-02   9.3108e-01   7.2963e+08   1.7274e+08   1.7993e+09  
8.6131e+00   4.1113e+10   2.8280e+09   3.8315e+10   2.8280e+00   2.4258e+00   2.5133e+00   6.8786e-02   9.3121e-01   7.2859e+08   1.7250e+08   1.7973e+09  
8.6231e+00   4.1138e+10   2.8240e+09   3.8343e+10   2.8240e+00   2.4223e+00   2.5175e+00   6.8648e-02   9.3135e-01   7.2756e+08   1.7226e+08   1.7953e+09  
8.6331e+00   4.1162e+10   2.8200e+09   3.8371e+10   2.8200e+00   2.4188e+00   2.5216e+00   6.8510e-02   9.3149e-01   7.2652e+08   1.7202e+08   1.7933e+09  
8.6431e+00   4.1186e+10   2.8160e+09   3.8399e+10   2.8160e+00   2.4154e+00   2.5257e+00   6.8372e-02   9.3163e-01   7.2549e+08   1.7178e+08   1.7914e+09  
8.6531e+00   4.1210e+10   2.8120e+09   3.8427e+10   2.8120e+00   2.4119e+00   2.5298e+00   6.8235e-02   9.3176e-01   7.2446e+08   1.7153e+08   1.7894e+09  
8.6631e+00   4.1234e+10   2.8080e+09   3.8456e+10   2.8080e+00   2.4085e+00   2.5340e+00   6.8098e-02   9.3190e-01   7.2343e+08   1.7129e+08   1.7957e+09  
8.6731e+00   4.1258e+10   2.8040e+09   3.8484e+10   2.8040e+00   2.4051e+00   2.5386e+00   6.7962e-02   9.3204e-01   7.2240e+08   1.7105e+08   1.7940e+09  
8.6831e+00   4.1282e+10   2.8000e+09   3.8512e+10   2.8000e+00   2.4016e+00   2.5432e+00   6.7825e-02   9.3217e-01   7.2137e+08   1.7081e+08   1.7922e+09  
8.6931e+00   4.1306e+10   2.7960e+09   3.8540e+10   2.7960e+00   2.3982e+00   2.5478e+00   6.7690e-02   9.3231e-01   7.2034e+08   1.7057e+08   1.7905e+09  
8.7031e+00   4.1330e+10   2.7920e+09   3.8568e+10   2.7920e+00   2.3948e+00   2.5524e+00   6.7554e-02   9.3245e-01   7.1932e+08   1.7033e+08   1.7888e+09  
8.7131e+00   4.1354e+10   2.7881e+09   3.8596e+10   2.7881e+00   2.3914e+00   2.5571e+00   6.7419e-02   9.3258e-01   7.1829e+08   1.7009e+08   1.7871e+09  
8.7231e+00   4.1378e+10   2.7841e+09   3.8623e+10   2.7841e+00   2.3879e+00   2.5617e+00   6.7284e-02   9.3272e-01   7.1727e+08   1.6985e+08   1.7853e+09  
8.7331e+00   4.1402e+10   2.7801e+09   3.8651e+10   2.7801e+00   2.3845e+00   2.5664e+00   6.7150e-02   9.3285e-01   7.1625e+08   1.6961e+08   1.7836e+09  
8.7431e+00   4.1426e+10   2.7762e+09   3.8679e+10   2.7762e+00   2.3811e+00   2.5710e+00   6.7016e-02   9.3298e-01   7.1523e+08   1.6937e+08   1.7818e+09  
8.7531e+00   4.1449e+10   2.7722e+09   3.8707e+10   2.7722e+00   2.3777e+00   2.5757e+00   6.6882e-02   9.3312e-01   7.1422e+08   1.6913e+08   1.7801e+09  
8.7631e+00   4.1473e+10   2.7683e+09   3.8735e+10   2.7683e+00   2.3743e+00   2.5803e+00   6.6748e-02   9.3325e-01   7.1320e+08   1.6890e+08   1.7783e+09  
8.7731e+00   4.1497e+10   2.7643e+09   3.8762e+10   2.7643e+00   2.3709e+00   2.5850e+00   6.6615e-02   9.3338e-01   7.1218e+08   1.6866e+08   1.7766e+09  
8.7831e+00   4.1521e+10   2.7604e+09   3.8790e+10   2.7604e+00   2.3676e+00   2.5897e+00   6.6483e-02   9.3352e-01   7.1117e+08   1.6842e+08   1.7748e+09  
8.7931e+00   4.1544e+10   2.7565e+09   3.8818e+10   2.7565e+00   2.3642e+00   2.5943e+00   6.6350e-02   9.3365e-01   7.1016e+08   1.6818e+08   1.7730e+09  
8.8031e+00   4.1568e+10   2.7525e+09   3.8845e+10   2.7525e+00   2.3608e+00   2.5990e+00   6.6218e-02   9.3378e-01   7.0915e+08   1.6795e+08   1.7712e+09  
8.8131e+00   4.1592e+10   2.7486e+09   3.8873e+10   2.7486e+00   2.3574e+00   2.6037e+00   6.6086e-02   9.3391e-01   7.0814e+08   1.6771e+08   1.7695e+09  
8.8231e+00   4.1615e+10   2.7447e+09   3.8900e+10   2.7447e+00   2.3541e+00   2.6083e+00   6.5955e-02   9.3405e-01   7.0713e+08   1.6747e+08   1.7677e+09  
8.8331e+00   4.1639e+10   2.7408e+09   3.8928e+10   2.7408e+00   2.3507e+00   2.6130e+00   6.5824e-02   9.3418e-01   7.0612e+08   1.6724e+08   1.7659e+09  
8.8431e+00   4.1662e+10   2.7369e+09   3.8955e+10   2.7369e+00   2.3474e+00   2.6177e+00   6.5693e-02   9.3431e-01   7.0512e+08   1.6700e+08   1.7641e+09  
8.8531e+00   4.1686e+10   2.7330e+09   3.8982e+10   2.7330e+00   2.3440e+00   2.6224e+00   6.5563e-02   9.3444e-01   7.0412e+08   1.6676e+08   1.7623e+09  
8.8631e+00   4.1709e+10   2.7291e+09   3.9010e+10   2.7291e+00   2.3407e+00   2.6271e+00   6.5433e-02   9.3457e-01   7.0311e+08   1.6653e+08   1.7605e+09  
8.8731e+00   4.1732e+10   2.7252e+09   3.9037e+10   2.7252e+00   2.3373e+00   2.6317e+00   6.5303e-02   9.3470e-01   7.0211e+08   1.6629e+08   1.7587e+09  
8.8831e+00   4.1756e+10   2.7214e+09   3.9064e+10   2.7214e+00   2.3340e+00   2.6364e+00   6.5173e-02   9.3483e-01   7.0111e+08   1.6606e+08   1.7568e+09  
8.8931e+00   4.1779e+10   2.7175e+09   3.9091e+10   2.7175e+00   2.3306e+00   2.6411e+00   6.5044e-02   9.3496e-01   7.0012e+08   1.6583e+08   1.7550e+09  
8.9031e+00   4.1802e+10   2.7136e+09   3.9119e+10   2.7136e+00   2.3273e+00   2.6458e+00   6.4915e-02   9.3508e-01   6.9912e+08   1.6559e+08   1.7532e+09  
8.9131e+00   4.1826e+10   2.7098e+09   3.9146e+10   2.7098e+00   2.3240e+00   2.6505e+00   6.4787e-02   9.3521e-01   6.9812e+08   1.6536e+08   1.7514e+09  
8.9231e+00   4.1849e+10   2.7059e+09   3.9173e+10   2.7059e+00   2.3207e+00   2.6551e+00   6.4659e-02   9.3534e-01   6.9713e+08   1.6512e+08   1.7495e+09  
8.9331e+00   4.1872e+10   2.7020e+09   3.9200e+10   2.7020e+00   2.3174e+00   2.6598e+00   6.4531e-02   9.3547e-01   6.9614e+08   1.6489e+08   1.7477e+09  
8.9431e+00   4.1895e+10   2.6982e+09   3.9227e+10   2.6982e+00   2.3141e+00   2.6645e+00   6.4404e-02   9.3560e-01   6.9515e+08   1.6466e+08   1.7459e+09  
8.9531e+00   4.1918e+10   2.6944e+09   3.9254e+10   2.6944e+00   2.3108e+00   2.6691e+00   6.4276e-02   9.3572e-01   6.9416e+08   1.6443e+08   1.7440e+09  
8.9631e+00   4.1941e+10   2.6905e+09   3.9281e+10   2.6905e+00   2.3075e+00   2.6738e+00   6.4150e-02   9.3585e-01   6.9317e+08   1.6419e+08   1.7422e+09  
8.9731e+00   4.1964e+10   2.6867e+09   3.9308e+10   2.6867e+00   2.3042e+00   2.6785e+00   6.4023e-02   9.3598e-01   6.9218e+08   1.6396e+08   1.7403e+09  
8.9831e+00   4.1987e+10   2.6829e+09   3.9335e+10   2.6829e+00   2.3009e+00   2.6831e+00   6.3897e-02   9.3610e-01   6.9120e+08   1.6373e+08   1.7385e+09  
8.9931e+00   4.2010e+10   2.6790e+09   3.9361e+10   2.6790e+00   2.2976e+00   2.6878e+00   6.3771e-02   9.3623e-01   6.9021e+08   1.6350e+08   1.7366e+09  
9.0031e+00   4.2033e+10   2.6752e+09   3.9388e+10   2.6752e+00   2.2943e+00   2.6924e+00   6.3645e-02   9.3635e-01   6.8923e+08   1.6327e+08   1.7347e+09  
9.0131e+00   4.2056e+10   2.6714e+09   3.9415e+10   2.6714e+00   2.2910e+00   2.6971e+00   6.3520e-02   9.3648e-01   6.8825e+08   1.6304e+08   1.7329e+09  
9.0231e+00   4.2079e+10   2.6676e+09   3.9442e+10   2.6676e+00   2.2878e+00   2.7017e+00   6.3395e-02   9.3660e-01   6.8727e+08   1.6281e+08   1.7310e+09  
9.0331e+00   4.2102e+10   2.6638e+09   3.9468e+10   2.6638e+00   2.2845e+00   2.7064e+00   6.3270e-02   9.3673e-01   6.8629e+08   1.6258e+08   1.7291e+09  
9.0431e+00   4.2125e+10   2.6600e+09   3.9495e+10   2.6600e+00   2.2812e+00   2.7110e+00   6.3146e-02   9.3685e-01   6.8531e+08   1.6235e+08   1.7272e+09  
9.0531e+00   4.2148e+10   2.6562e+09   3.9522e+10   2.6562e+00   2.2780e+00   2.7156e+00   6.3022e-02   9.3698e-01   6.8434e+08   1.6212e+08   1.7254e+09  
9.0631e+00   4.2171e+10   2.6525e+09   3.9548e+10   2.6525e+00   2.2747e+00   2.7203e+00   6.2898e-02   9.3710e-01   6.8336e+08   1.6189e+08   1.7235e+09  
9.0731e+00   4.2193e+10   2.6487e+09   3.9575e+10   2.6487e+00   2.2715e+00   2.7249e+00   6.2775e-02   9.3723e-01   6.8239e+08   1.6166e+08   1.7216e+09  
9.0831e+00   4.2216e+10   2.6449e+09   3.9601e+10   2.6449e+00   2.2682e+00   2.7295e+00   6.2652e-02   9.3735e-01   6.8142e+08   1.6143e+08   1.7197e+09  
9.0931e+00   4.2239e+10   2.6411e+09   3.9628e+10   2.6411e+00   2.2650e+00   2.7341e+00   6.2529e-02   9.3747e-01   6.8045e+08   1.6120e+08   1.7178e+09  
9.1031e+00   4.2261e+10   2.6374e+09   3.9654e+10   2.6374e+00   2.2618e+00   2.7387e+00   6.2407e-02   9.3759e-01   6.7948e+08   1.6098e+08   1.7159e+09  
9.1131e+00   4.2284e+10   2.6336e+09   3.9680e+10   2.6336e+00   2.2585e+00   2.7433e+00   6.2284e-02   9.3772e-01   6.7851e+08   1.6075e+08   1.7140e+09  
9.1231e+00   4.2306e+10   2.6299e+09   3.9707e+10   2.6299e+00   2.2553e+00   2.7479e+00   6.2162e-02   9.3784e-01   6.7754e+08   1.6052e+08   1.7121e+09  
9.1331e+00   4.2329e+10   2.6261e+09   3.9733e+10   2.6261e+00   2.2521e+00   2.7525e+00   6.2041e-02   9.3796e-01   6.7658e+08   1.6029e+08   1.7102e+09  
9.1431e+00   4.2351e+10   2.6224e+09   3.9759e+10   2.6224e+00   2.2489e+00   2.7570e+00   6.1920e-02   9.3808e-01   6.7561e+08   1.6007e+08   1.7158e+09  
9.1531e+00   4.2374e+10   2.6186e+09   3.9786e+10   2.6186e+00   2.2457e+00   2.7621e+00   6.1799e-02   9.3820e-01   6.7465e+08   1.5984e+08   1.7142e+09  
9.1631e+00   4.2396e+10   2.6149e+09   3.9812e+10   2.6149e+00   2.2425e+00   2.7671e+00   6.1678e-02   9.3832e-01   6.7369e+08   1.5962e+08   1.7125e+09  
9.1731e+00   4.2419e+10   2.6112e+09   3.9838e+10   2.6112e+00   2.2393e+00   2.7722e+00   6.1558e-02   9.3844e-01   6.7273e+08   1.5939e+08   1.7109e+09  
9.1831e+00   4.2441e+10   2.6075e+09   3.9864e+10   2.6075e+00   2.2361e+00   2.7773e+00   6.1437e-02   9.3856e-01   6.7177e+08   1.5916e+08   1.7093e+09  
9.1931e+00   4.2463e+10   2.6038e+09   3.9890e+10   2.6038e+00   2.2329e+00   2.7824e+00   6.1318e-02   9.3868e-01   6.7082e+08   1.5894e+08   1.7077e+09  
9.2031e+00   4.2486e+10   2.6001e+09   3.9916e+10   2.6001e+00   2.2297e+00   2.7875e+00   6.1198e-02   9.3880e-01   6.6986e+08   1.5871e+08   1.7060e+09  
9.2131e+00   4.2508e+10   2.5963e+09   3.9942e+10   2.5963e+00   2.2265e+00   2.7926e+00   6.1079e-02   9.3892e-01   6.6891e+08   1.5849e+08   1.7044e+09  
9.2231e+00   4.2530e+10   2.5927e+09   3.9968e+10   2.5927e+00   2.2233e+00   2.7977e+00   6.0960e-02   9.3904e-01   6.6795e+08   1.5827e+08   1.7027e+09  
9.2331e+00   4.2553e+10   2.5890e+09   3.9994e+10   2.5890e+00   2.2201e+00   2.8028e+00   6.0841e-02   9.3916e-01   6.6700e+08   1.5804e+08   1.7011e+09  
9.2431e+00   4.2575e+10   2.5853e+09   4.0020e+10   2.5853e+00   2.2170e+00   2.8079e+00   6.0723e-02   9.3928e-01   6.6605e+08   1.5782e+08   1.6994e+09  
9.2531e+00   4.2597e+10   2.5816e+09   4.0046e+10   2.5816e+00   2.2138e+00   2.8130e+00   6.0605e-02   9.3939e-01   6.6510e+08   1.5759e+08   1.6977e+09  
9.2631e+00   4.2619e+10   2.5779e+09   4.0072e+10   2.5779e+00   2.2107e+00   2.8181e+00   6.0487e-02   9.3951e-01   6.6416e+08   1.5737e+08   1.6961e+09  
9.2731e+00   4.2641e+10   2.5742e+09   4.0097e+10   2.5742e+00   2.2075e+00   2.8233e+00   6.0370e-02   9.3963e-01   6.6321e+08   1.5715e+08   1.6944e+09  
9.2831e+00   4.2663e+10   2.5706e+09   4.0123e+10   2.5706e+00   2.2043e+00   2.8284e+00   6.0253e-02   9.3975e-01   6.6227e+08   1.5693e+08   1.6927e+09  
9.2931e+00   4.2685e+10   2.5669e+09   4.0149e+10   2.5669e+00   2.2012e+00   2.8335e+00   6.0136e-02   9.3986e-01   6.6132e+08   1.5670e+08   1.6910e+09  
9.3031e+00   4.2707e+10   2.5632e+09   4.0174e+10   2.5632e+00   2.1981e+00   2.8386e+00   6.0019e-02   9.3998e-01   6.6038e+08   1.5648e+08   1.6893e+09  
9.3131e+00   4.2729e+10   2.5596e+09   4.0200e+10   2.5596e+00   2.1949e+00   2.8438e+00   5.9903e-02   9.4010e-01   6.5944e+08   1.5626e+08   1.6876e+09  
9.3231e+00   4.2751e+10   2.5560e+09   4.0226e+10   2.5560e+00   2.1918e+00   2.8489e+00   5.9787e-02   9.4021e-01   6.5850e+08   1.5604e+08   1.6859e+09  
9.3331e+00   4.2773e+10   2.5523e+09   4.0251e+10   2.5523e+00   2.1887e+00   2.8540e+00   5.9671e-02   9.4033e-01   6.5756e+08   1.5582e+08   1.6842e+09  
9.3431e+00   4.2795e+10   2.5487e+09   4.0277e+10   2.5487e+00   2.1855e+00   2.8592e+00   5.9556e-02   9.4044e-01   6.5662e+08   1.5560e+08   1.6825e+09  
9.3531e+00   4.2817e+10   2.5450e+09   4.0302e+10   2.5450e+00   2.1824e+00   2.8643e+00   5.9440e-02   9.4056e-01   6.5569e+08   1.5538e+08   1.6808e+09  
9.3631e+00   4.2839e+10   2.5414e+09   4.0328e+10   2.5414e+00   2.1793e+00   2.8694e+00   5.9325e-02   9.4067e-01   6.5475e+08   1.5516e+08   1.6791e+09  
9.3731e+00   4.2860e+10   2.5378e+09   4.0353e+10   2.5378e+00   2.1762e+00   2.8746e+00   5.9211e-02   9.4079e-01   6.5382e+08   1.5494e+08   1.6773e+09  
9.3831e+00   4.2882e+10   2.5342e+09   4.0378e+10   2.5342e+00   2.1731e+00   2.8797e+00   5.9096e-02   9.4090e-01   6.5289e+08   1.5472e+08   1.6756e+09  
9.3931e+00   4.2904e+10   2.5306e+09   4.0404e+10   2.5306e+00   2.1700e+00   2.8848e+00   5.8982e-02   9.4102e-01   6.5196e+08   1.5450e+08   1.6739e+09  
9.4031e+00   4.2925e+10   2.5270e+09   4.0429e+10   2.5270e+00   2.1669e+00   2.8900e+00   5.8869e-02   9.4113e-01   6.5103e+08   1.5428e+08   1.6721e+09  
9.4131e+00   4.2947e+10   2.5234e+09   4.0454e+10   2.5234e+00   2.1638e+00   2.8951e+00   5.8755e-02   9.4124e-01   6.5010e+08   1.5406e+08   1.6704e+09  
9.4231e+00   4.2969e+10   2.5198e+09   4.0480e+10   2.5198e+00   2.1607e+00   2.9002e+00   5.8642e-02   9.4136e-01   6.4918e+08   1.5384e+08   1.6686e+09  
9.4331e+00   4.2990e+10   2.5162e+09   4.0505e+10   2.5162e+00   2.1576e+00   2.9054e+00   5.8529e-02   9.4147e-01   6.4825e+08   1.5362e+08   1.6669e+09  
9.4431e+00   4.3012e+10   2.5126e+09   4.0530e+10   2.5126e+00   2.1545e+00   2.9105e+00   5.8416e-02   9.4158e-01   6.4733e+08   1.5341e+08   1.6651e+09  
9.4531e+00   4.3033e+10   2.5090e+09   4.0555e+10   2.5090e+00   2.1515e+00   2.9156e+00   5.8304e-02   9.4170e-01   6.4641e+08   1.5319e+08   1.6634e+09  
9.4631e+00   4.3055e+10   2.5054e+09   4.0580e+10   2.5054e+00   2.1484e+00   2.9207e+00   5.8192e-02   9.4181e-01   6.4548e+08   1.5297e+08   1.6616e+09  
9.4731e+00   4.3076e+10   2.5019e+09   4.0605e+10   2.5019e+00   2.1453e+00   2.9258e+00   5.8080e-02   9.4192e-01   6.4456e+08   1.5276e+08   1.6599e+09  
9.4831e+00   4.3098e+10   2.4983e+09   4.0630e+10   2.4983e+00   2.1423e+00   2.9309e+00   5.7968e-02   9.4203e-01   6.4365e+08   1.5254e+08   1.6581e+09  
9.4931e+00   4.3119e+10   2.4947e+09   4.0655e+10   2.4947e+00   2.1392e+00   2.9360e+00   5.7857e-02   9.4214e-01   6.4273e+08   1.5232e+08   1.6563e+09  
9.5031e+00   4.3141e+10   2.4912e+09   4.0680e+10   2.4912e+00   2.1361e+00   2.9411e+00   5.7746e-02   9.4225e-01   6.4181e+08   1.5211e+08   1.6545e+09  
9.5131e+00   4.3162e+10   2.4876e+09   4.0705e+10   2.4876e+00   2.1331e+00   2.9462e+00   5.7635e-02   9.4237e-01   6.4090e+08   1.5189e+08   1.6528e+09  
9.5231e+00   4.3183e+10   2.4841e+09   4.0730e+10   2.4841e+00   2.1300e+00   2.9513e+00   5.7524e-02   9.4248e-01   6.3998e+08   1.5168e+08   1.6510e+09  
9.5331e+00   4.3205e+10   2.4805e+09   4.0755e+10   2.4805e+00   2.1270e+00   2.9564e+00   5.7414e-02   9.4259e-01   6.3907e+08   1.5146e+08   1.6492e+09  
9.5431e+00   4.3226e+10   2.4770e+09   4.0780e+10   2.4770e+00   2.1240e+00   2.9614e+00   5.7304e-02   9.4270e-01   6.3816e+08   1.5125e+08   1.6474e+09  
9.5531e+00   4.3247e+10   2.4735e+09   4.0804e+10   2.4735e+00   2.1209e+00   2.9665e+00   5.7194e-02   9.4281e-01   6.3725e+08   1.5103e+08   1.6456e+09  
9.5631e+00   4.3268e+10   2.4700e+09   4.0829e+10   2.4700e+00   2.1179e+00   2.9716e+00   5.7085e-02   9.4292e-01   6.3634e+08   1.5082e+08   1.6438e+09  
9.5731e+00   4.3289e+10   2.4664e+09   4.0854e+10   2.4664e+00   2.1149e+00   2.9766e+00   5.6975e-02   9.4302e-01   6.3544e+08   1.5060e+08   1.6420e+09  
9.5831e+00   4.3310e+10   2.4629e+09   4.0879e+10   2.4629e+00   2.1119e+00   2.9817e+00   5.6867e-02   9.4313e-01   6.3453e+08   1.5039e+08   1.6402e+09  
9.5931e+00   4.3332e+10   2.4594e+09   4.0903e+10   2.4594e+00   2.1089e+00   2.9867e+00   5.6758e-02   9.4324e-01   6.3363e+08   1.5018e+08   1.6384e+09  
