# Uncorrected
# names=['KIC', 'Teff1', 'e_Teff1', '[M/H]1', 'e_[M/H]1', 'M1', 'E_M1', 'e_M1', 'R1', 'E_R1', 'e_R1', 'log.g1', 'E_log.g1', 'e_log.g1', 'rho1', 'E_rho1', 'e_rho1']
 2285898 4602  93 -0.24 0.06 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.000 -9999.000 -9999.000 -9999.00000 -9999.00000 -9999.00000
 2424822 4684  83  0.01 0.05     1.44     0.17     0.15     7.36     0.34     0.32     2.863     0.014     0.013     0.00362     0.00012     0.00012
 2835720 4563  88 -0.10 0.06     1.33     0.13     0.13     8.81     0.34     0.35     2.670     0.011     0.011     0.00194     0.00006     0.00006
 2696115 4351  76  0.18 0.05     2.04     0.33     0.24    19.11     1.09     0.87     2.186     0.014     0.015     0.00029     0.00001     0.00001
 2695975 4242  89 -0.12 0.06     1.58     0.17     0.19    23.15     0.86     1.03     1.907     0.015     0.014     0.00013     0.00000     0.00000
 3101090 4586  86 -0.06 0.06     1.16     0.20     0.17    11.18     0.72     0.66     2.406     0.020     0.018     0.00083     0.00003     0.00003
 3100505 4432  86 -0.05 0.06     1.11     0.19     0.17    10.86     0.68     0.61     2.410     0.021     0.019     0.00086     0.00003     0.00003
 2696732 4669  91 -0.17 0.06     1.25     0.14     0.13     6.91     0.29     0.28     2.857     0.013     0.013     0.00380     0.00010     0.00011
 2697082 4655  81  0.07 0.05     2.11     0.33     0.25    15.19     0.95     0.70     2.396     0.013     0.014     0.00060     0.00002     0.00003
 2696628 4136  83  0.01 0.05     1.28     0.16     0.14    21.39     1.07     0.99     1.886     0.013     0.013     0.00013     0.00001     0.00001
 2425631 4416  89 -0.13 0.06     1.55     0.17     0.15    16.27     0.71     0.67     2.205     0.011     0.011     0.00036     0.00001     0.00001
 2836038 4495  75  0.23 0.05     1.31     0.16     0.15    11.20     0.55     0.55     2.456     0.011     0.011     0.00093     0.00004     0.00004
 2973894 4694 117 -0.82 0.08     0.82     0.06     0.05     9.83     0.32     0.28     2.366     0.013     0.012     0.00086     0.00004     0.00003
 2697501 4800  73  0.27 0.05     1.97     0.31     0.24    11.11     0.79     0.61     2.641     0.018     0.021     0.00142     0.00009     0.00009
 2975717 4351  84 -0.02 0.06     1.20     0.18     0.16    12.42     0.70     0.66     2.329     0.016     0.016     0.00063     0.00002     0.00002
 3102479 4555  76  0.19 0.05     1.42     0.17     0.15    11.28     0.53     0.49     2.486     0.012     0.012     0.00099     0.00004     0.00004
 4249357 4498  87 -0.09 0.06     1.22     0.12     0.10     9.47     0.37     0.34     2.574     0.010     0.010     0.00145     0.00004     0.00004
 4249128 4593  77  0.18 0.05     1.43     0.13     0.16    10.97     0.37     0.52     2.513     0.011     0.012     0.00109     0.00003     0.00003
 3942203 4573  88 -0.11 0.06     1.03     0.14     0.11    10.18     0.52     0.43     2.434     0.012     0.011     0.00097     0.00003     0.00003
 3838180 4568  86 -0.06 0.06     1.24     0.17     0.15     8.71     0.43     0.42     2.652     0.015     0.017     0.00188     0.00006     0.00006
 3941538 4464  79  0.11 0.05 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.000 -9999.000 -9999.000 -9999.00000 -9999.00000 -9999.00000
 3940854 4458  72  0.30 0.04     1.48     0.16     0.15     9.59     0.40     0.39     2.644     0.014     0.014     0.00168     0.00005     0.00005
 3838075 4547  81  0.08 0.05     1.25     0.15     0.14    10.89     0.50     0.49     2.461     0.014     0.015     0.00097     0.00003     0.00003
 4042951 4845 106 -0.55 0.07     0.97     0.10     0.11    10.17     0.41     0.43     2.411     0.012     0.012     0.00093     0.00003     0.00003
 4143460 4722  96 -0.31 0.07     1.54     0.22     0.20    11.59     0.62     0.58     2.496     0.015     0.015     0.00098     0.00003     0.00003
 3733028 4874  83  0.03 0.05     1.64     0.15     0.15     5.57     0.20     0.21     3.160     0.009     0.010     0.00948     0.00027     0.00027
 3631821 4880  88 -0.11 0.06     1.88     0.17     0.26    10.45     0.39     0.59     2.672     0.011     0.014     0.00165     0.00006     0.00005
 3734104 4514  83  0.02 0.05     1.21     0.17     0.15     8.60     0.46     0.43     2.651     0.016     0.016     0.00190     0.00006     0.00006
 4350501 4727  92 -0.20 0.06     1.56     0.18     0.17     6.12     0.28     0.27     3.057     0.012     0.013     0.00679     0.00022     0.00022
 4141815 4684  85 -0.03 0.06     1.48     0.12     0.16    10.88     0.31     0.50     2.535     0.010     0.011     0.00116     0.00003     0.00003
 3835996 4550  95 -0.27 0.06     1.19     0.12     0.11     9.48     0.39     0.36     2.559     0.011     0.011     0.00139     0.00004     0.00004
 4041405 4402 107 -0.57 0.08     1.11     0.13     0.11    14.46     0.66     0.62     2.165     0.012     0.012     0.00037     0.00001     0.00001
 4140726 4569  83  0.03 0.05     1.61     0.16     0.16    10.65     0.43     0.41     2.589     0.012     0.012     0.00133     0.00004     0.00004
 4348593 5018  82  0.04 0.05     3.23     0.39     0.41    13.12     0.53     0.58     2.707     0.017     0.018     0.00142     0.00004     0.00004
 3938291 4831  88 -0.11 0.06     1.65     0.18     0.17     7.02     0.29     0.28     2.964     0.012     0.013     0.00478     0.00013     0.00012
 4039306 4642  89 -0.14 0.06     0.98     0.13     0.09    10.08     0.53     0.39     2.424     0.013     0.011     0.00096     0.00003     0.00004
 4039831 4039  78  0.14 0.05     1.51     0.36     0.25    28.09     2.50     1.94     1.720     0.020     0.017     0.00007     0.00000     0.00000
 4244973 4835  74  0.25 0.05     2.28     0.52     0.38    12.35     1.03     0.73     2.614     0.019     0.017     0.00121     0.00005     0.00005
 4139914 4671  89 -0.13 0.06     1.29     0.16     0.15    10.94     0.58     0.56     2.470     0.012     0.012     0.00099     0.00004     0.00004
 4139784 4531  79  0.11 0.05     1.49     0.16     0.15    10.45     0.48     0.44     2.572     0.009     0.010     0.00130     0.00005     0.00005
 4040211 4570  95 -0.29 0.07     1.39     0.14     0.14    11.24     0.46     0.46     2.478     0.013     0.013     0.00098     0.00003     0.00003
 3936921 4441  82  0.06 0.05     0.96     0.11     0.06    11.31     0.48     0.35     2.318     0.012     0.011     0.00067     0.00003     0.00003
 3937217 4616  93 -0.22 0.06     1.01     0.11     0.09    11.02     0.45     0.41     2.358     0.013     0.013     0.00076     0.00002     0.00002
 4243796 4530  78  0.14 0.05     1.28     0.14     0.13    10.86     0.45     0.44     2.472     0.012     0.012     0.00100     0.00003     0.00003
 4243803 4457  84  0.00 0.05     2.74     0.36     0.39    24.53     1.36     1.39     2.094     0.019     0.020     0.00018     0.00001     0.00001
 4346893 4458  73  0.28 0.04     1.10     0.15     0.13    10.90     0.55     0.48     2.403     0.015     0.014     0.00085     0.00003     0.00003
 4346319 4670  78  0.15 0.05     1.57     0.11     0.17    11.01     0.26     0.52     2.550     0.011     0.012     0.00118     0.00003     0.00003
 3833819 4731  86 -0.06 0.06 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.000 -9999.000 -9999.000 -9999.00000 -9999.00000 -9999.00000
 3730125 4295  95 -0.27 0.06     1.29     0.49     0.37    23.86     3.44     2.75     1.790     0.034     0.034     0.00009     0.00001     0.00001
 3833399 4532  86 -0.04 0.06     1.39     0.15     0.15    11.40     0.51     0.48     2.468     0.011     0.011     0.00094     0.00003     0.00003
 3729799 4566  97 -0.33 0.07     1.44     0.14     0.14    11.56     0.44     0.46     2.469     0.010     0.010     0.00093     0.00003     0.00003
 3834190 4496  78  0.16 0.05     1.10     0.20     0.16    10.75     0.69     0.54     2.418     0.022     0.019     0.00089     0.00003     0.00003
 4242705 4297  97 -0.34 0.07     1.10     0.23     0.19    17.57     1.18     1.10     1.991     0.025     0.024     0.00020     0.00001     0.00001
 4445711 4745  95 -0.29 0.07     1.17     0.13     0.12    10.59     0.45     0.45     2.456     0.013     0.013     0.00099     0.00003     0.00003
 4241369 4873  84 -0.02 0.06     1.89     0.22     0.29    10.22     0.44     0.64     2.697     0.016     0.020     0.00179     0.00006     0.00006
 4345370 4621 125 -1.03 0.09     0.99     0.11     0.10    10.35     0.45     0.41     2.406     0.011     0.011     0.00090     0.00003     0.00003
 4445549 4868 101 -0.42 0.07     0.91     0.21     0.13     3.94     0.40     0.26     3.209     0.011     0.011     0.01485     0.00089     0.00114
 3935987 4200  75  0.21 0.05     1.28     0.15     0.12    15.10     0.71     0.61     2.188     0.012     0.012     0.00037     0.00001     0.00001
 3934458 4692  88 -0.11 0.06     1.22     0.12     0.12    10.72     0.43     0.44     2.464     0.011     0.012     0.00099     0.00003     0.00003
 4136374 4803  84  0.00 0.05     1.79     0.12     0.27    10.82     0.27     0.71     2.623     0.012     0.014     0.00144     0.00005     0.00004
 4036300 4701  87 -0.07 0.06     1.27     0.12     0.15    10.68     0.37     0.51     2.483     0.012     0.013     0.00104     0.00003     0.00003
 4036007 4761 100 -0.41 0.07     1.20     0.13     0.13    10.46     0.40     0.44     2.476     0.012     0.011     0.00105     0.00003     0.00003
 5084662 4860  96 -0.30 0.07     1.44     0.12     0.12    10.91     0.40     0.35     2.519     0.010     0.011     0.00110     0.00003     0.00003
 5172229 4500  99 -0.38 0.07     1.33     0.15     0.14    10.80     0.45     0.46     2.495     0.010     0.011     0.00105     0.00004     0.00004
 4821839 4303  78  0.14 0.05     1.53     0.24     0.24    17.09     0.94     0.99     2.158     0.021     0.023     0.00031     0.00001     0.00001
 4548615 4070 105 -0.53 0.07     1.03     0.28     0.17    31.45     3.10     1.93     1.456     0.026     0.022     0.00003     0.00000     0.00000
 4548564 4503  97 -0.33 0.07     1.05     0.12     0.11     8.09     0.35     0.34     2.643     0.013     0.011     0.00199     0.00006     0.00006
 4640537 4509  79  0.12 0.05     1.12     0.14     0.13    10.76     0.53     0.52     2.422     0.012     0.012     0.00090     0.00003     0.00003
 4640930 4902  86 -0.06 0.06     1.45     0.23     0.20     5.28     0.29     0.28     3.155     0.018     0.019     0.00987     0.00032     0.00031
 5083936 4837  99 -0.39 0.07     1.09     0.14     0.12    10.35     0.52     0.48     2.444     0.014     0.014     0.00098     0.00003     0.00003
 4995788 4585  76  0.19 0.05     1.06     0.10     0.08     4.73     0.18     0.15     3.112     0.010     0.009     0.00999     0.00027     0.00028
 4546625 4554  82  0.03 0.05     1.07     0.12     0.11    10.53     0.46     0.44     2.423     0.012     0.012     0.00092     0.00003     0.00003
 4448636 4452  74  0.25 0.05     1.13     0.14     0.14    10.95     0.54     0.53     2.414     0.012     0.012     0.00086     0.00003     0.00003
 4908025 4025  81  0.07 0.05     1.33     0.08     0.12    25.18     0.51     1.04     1.760     0.012     0.013     0.00008     0.00000     0.00000
 4995218 4418  86 -0.06 0.06 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.000 -9999.000 -9999.000 -9999.00000 -9999.00000 -9999.00000
 4545474 4458  78  0.14 0.05     1.59     0.18     0.17    12.28     0.59     0.57     2.460     0.011     0.011     0.00086     0.00003     0.00003
 4638317 4439  97 -0.32 0.07     1.17     0.16     0.16    12.20     0.61     0.65     2.330     0.016     0.017     0.00064     0.00002     0.00002
 4818830 4810  94 -0.25 0.06     1.23     0.23     0.17    10.17     0.72     0.57     2.513     0.015     0.015     0.00117     0.00005     0.00005
 4906950 4513  80  0.09 0.05     1.33     0.24     0.20     9.57     0.59     0.55     2.598     0.024     0.023     0.00151     0.00004     0.00004
 4637793 4524  90 -0.16 0.06     1.29     0.15     0.14    11.33     0.55     0.52     2.441     0.011     0.012     0.00089     0.00003     0.00003
 4818420 4556  94 -0.27 0.06     1.18     0.18     0.16    10.10     0.56     0.56     2.501     0.014     0.013     0.00115     0.00005     0.00005
 4818312 4602  98 -0.37 0.07     1.17     0.14     0.12     9.60     0.46     0.41     2.542     0.012     0.012     0.00132     0.00004     0.00005
 4636731 4341  88 -0.10 0.06     1.22     0.15     0.13    13.83     0.64     0.60     2.243     0.014     0.014     0.00046     0.00001     0.00001
 4729586 4519  96 -0.29 0.07     1.26     0.15     0.13    12.22     0.57     0.52     2.363     0.013     0.013     0.00069     0.00002     0.00002
 4543229 4375  95 -0.28 0.06     1.17     0.16     0.15    12.74     0.70     0.67     2.294     0.014     0.014     0.00056     0.00002     0.00002
 4446405 4629  89 -0.13 0.06     1.52     0.22     0.21     9.38     0.49     0.50     2.675     0.017     0.017     0.00184     0.00006     0.00006
 2436688 4412  75  0.21 0.05 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.000 -9999.000 -9999.000 -9999.00000 -9999.00000 -9999.00000
 2437965 4018  73  0.28 0.04     1.10     0.34     0.14    23.35     2.57     1.09     1.746     0.026     0.020     0.00009     0.00000     0.00000
 2438051 4382  73  0.27 0.04     1.35     0.41     0.37    12.74     1.52     1.36     2.355     0.036     0.037     0.00065     0.00009     0.00008
 2438333 4404  74  0.24 0.05     0.97     0.09     0.06     7.65     0.27     0.23     2.665     0.012     0.016     0.00220     0.00008     0.00011
 2570715 4548  95 -0.29 0.07     1.27     0.23     0.20    12.50     0.78     0.75     2.347     0.021     0.022     0.00065     0.00002     0.00002
 1864855 4770  86 -0.05 0.06     1.40     0.15     0.14     6.16     0.25     0.24     3.005     0.012     0.012     0.00600     0.00015     0.00016
 2013502 4799  82  0.04 0.05     1.83     0.24     0.21    10.11     0.54     0.48     2.689     0.011     0.013     0.00176     0.00006     0.00006
 2444348 4431  79  0.11 0.05 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.000 -9999.000 -9999.000 -9999.00000 -9999.00000 -9999.00000
 2303367 4498  79  0.12 0.05     0.99     0.14     0.10    10.24     0.57     0.44     2.415     0.010     0.010     0.00092     0.00004     0.00004
 2303101 4598  77  0.16 0.05     0.97     0.10     0.05     4.59     0.17     0.11     3.108     0.011     0.009     0.01014     0.00029     0.00029
 2304765 4165  74  0.25 0.05     2.32     0.71     0.38    35.62     3.80     2.16     1.701     0.035     0.025     0.00005     0.00000     0.00000
 2305930 4716 107 -0.59 0.08     0.87     0.12     0.06    10.16     0.47     0.27     2.367     0.014     0.011     0.00083     0.00002     0.00002
 2018392 4513  89 -0.13 0.06     1.40     0.18     0.16    12.13     0.65     0.61     2.416     0.011     0.011     0.00078     0.00003     0.00003
 2307683 4618  92 -0.21 0.06     1.44     0.16     0.14    11.20     0.48     0.45     2.497     0.012     0.011     0.00103     0.00003     0.00003
 1725552 4208  81  0.06 0.05     1.46     0.46     0.31    26.09     2.64     2.09     1.768     0.036     0.036     0.00008     0.00000     0.00000
 1726211 4782 108 -0.61 0.08     1.29     0.17     0.16    11.98     0.58     0.57     2.393     0.016     0.017     0.00075     0.00002     0.00002
 2448225 4561  77  0.18 0.05     1.44     0.23     0.21    11.89     0.70     0.68     2.446     0.017     0.018     0.00086     0.00003     0.00003
 2579661 4799  89 -0.13 0.06     1.49     0.18     0.17     6.02     0.30     0.29     3.051     0.013     0.013     0.00681     0.00025     0.00025
 2449703 4504  84  0.00 0.05     1.00     0.13     0.08    10.52     0.53     0.36     2.395     0.014     0.012     0.00086     0.00003     0.00003
 2309469 4460  78  0.14 0.05     1.09     0.12     0.11    11.79     0.53     0.50     2.332     0.010     0.010     0.00067     0.00002     0.00002
 2996112 4534  86 -0.06 0.06     1.15     0.16     0.15    11.09     0.56     0.56     2.409     0.016     0.017     0.00085     0.00003     0.00003
