# Corrected
# names=['KIC', 'Teff2', 'e_Teff2', '[M/H]2', 'e_[M/H]2', 'M2', 'E_M2', 'e_M2', 'R2', 'E_R2', 'e_R2', 'log.g2', 'E_log.g2', 'e_log.g2', 'rho2', 'E_rho2', 'e_rho2']
 4350501 4744  92 -0.23 0.06     1.57     0.19     0.17     6.13     0.28     0.28     3.057     0.012     0.013     0.00679     0.00022     0.00022
 4141815 4713  85 -0.02 0.06     1.50     0.11     0.16    10.93     0.29     0.51     2.537     0.010     0.011     0.00116     0.00003     0.00003
 3835996 4614  95 -0.29 0.06     1.21     0.13     0.11     9.53     0.40     0.36     2.561     0.011     0.011     0.00139     0.00004     0.00004
 4041405 4506 107 -0.62 0.08     1.14     0.12     0.12    14.61     0.63     0.63     2.167     0.012     0.012     0.00037     0.00001     0.00001
 4140726 4628  83  0.06 0.05     1.66     0.17     0.18    10.77     0.42     0.44     2.592     0.012     0.013     0.00133     0.00004     0.00004
 4348593 4958  82  0.04 0.05     3.04     0.42     0.39    12.93     0.58     0.62     2.701     0.018     0.020     0.00142     0.00004     0.00004
 3938291 4821  88 -0.13 0.06     1.64     0.18     0.17     7.01     0.28     0.29     2.963     0.012     0.013     0.00478     0.00013     0.00012
 4039306 4682  89 -0.15 0.06     0.99     0.13     0.09    10.12     0.51     0.37     2.426     0.012     0.011     0.00096     0.00003     0.00004
 4039831 4196  78  0.25 0.05     1.64     0.23     0.20    28.94     1.62     1.46     1.729     0.014     0.015     0.00007     0.00000     0.00000
 4244973 4824  74  0.31 0.05     2.27     0.54     0.39    12.34     1.06     0.78     2.613     0.020     0.017     0.00121     0.00005     0.00005
 4139914 4703  89 -0.13 0.06     1.30     0.16     0.15    10.97     0.58     0.55     2.472     0.012     0.012     0.00099     0.00004     0.00004
 4139784 4600  79  0.17 0.05     1.53     0.20     0.16    10.58     0.59     0.48     2.574     0.011     0.010     0.00129     0.00005     0.00005
 4040211 4629  95 -0.31 0.07     1.42     0.16     0.15    11.31     0.47     0.46     2.481     0.014     0.013     0.00098     0.00003     0.00003
 3936921 4534  82  0.11 0.05     0.99     0.12     0.07    11.41     0.54     0.39     2.322     0.012     0.011     0.00067     0.00003     0.00003
 3937217 4663  93 -0.24 0.06     1.03     0.11     0.10    11.08     0.44     0.42     2.360     0.013     0.013     0.00076     0.00002     0.00002
 4243796 4600  78  0.20 0.05     1.31     0.13     0.12    10.94     0.47     0.38     2.475     0.011     0.012     0.00099     0.00003     0.00003
 4243803 4546  84  0.05 0.05     2.92     0.38     0.39    25.17     1.26     1.31     2.103     0.017     0.018     0.00018     0.00001     0.00001
 4346893 4547  73  0.39 0.04     1.12     0.17     0.15    10.96     0.60     0.54     2.406     0.016     0.014     0.00085     0.00003     0.00003
 4346319 4702  78  0.20 0.05     1.60     0.09     0.16    11.10     0.23     0.46     2.552     0.010     0.011     0.00118     0.00003     0.00003
 3833819 4747  86 -0.06 0.06 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.000 -9999.000 -9999.000 -9999.00000 -9999.00000 -9999.00000
 3730125 4427  95 -0.26 0.06     1.55     0.57     0.54    25.64     3.63     3.96     1.810     0.033     0.038     0.00009     0.00001     0.00001
 3833399 4601  86 -0.02 0.06     1.42     0.16     0.16    11.49     0.53     0.52     2.470     0.011     0.011     0.00094     0.00003     0.00003
 3729799 4626  97 -0.36 0.07     1.46     0.14     0.14    11.61     0.48     0.47     2.470     0.010     0.010     0.00093     0.00003     0.00003
 3834190 4574  78  0.23 0.05     1.14     0.22     0.18    10.87     0.74     0.62     2.422     0.023     0.021     0.00089     0.00003     0.00003
 4242705 4428  97 -0.34 0.07     1.21     0.23     0.21    18.12     1.19     1.11     2.004     0.024     0.025     0.00020     0.00001     0.00001
 4445711 4758  95 -0.34 0.07     1.17     0.14     0.13    10.59     0.46     0.46     2.457     0.013     0.013     0.00099     0.00003     0.00003
 4241369 4852  84 -0.02 0.06     1.84     0.26     0.26    10.10     0.51     0.56     2.695     0.016     0.019     0.00179     0.00005     0.00006
 4345370 4667 125 -1.17 0.09     1.01     0.11     0.10    10.41     0.45     0.41     2.408     0.011     0.011     0.00090     0.00003     0.00003
 4445549 4848 101 -0.51 0.07     0.87     0.19     0.12     3.86     0.35     0.24     3.209     0.011     0.011     0.01512     0.00085     0.00105
 3935987 4357  75  0.33 0.05     1.37     0.16     0.14    15.49     0.71     0.68     2.194     0.012     0.012     0.00037     0.00001     0.00001
 3934458 4718  88 -0.11 0.06     1.23     0.12     0.12    10.75     0.42     0.44     2.465     0.011     0.011     0.00099     0.00003     0.00003
 4136374 4800  84  0.01 0.05     1.80     0.13     0.27    10.84     0.26     0.73     2.623     0.012     0.015     0.00144     0.00005     0.00004
 4036300 4725  87 -0.08 0.06     1.28     0.11     0.14    10.70     0.37     0.47     2.485     0.011     0.013     0.00104     0.00003     0.00003
 4036007 4770 100 -0.48 0.07     1.21     0.12     0.13    10.49     0.40     0.45     2.477     0.012     0.011     0.00105     0.00003     0.00003
 5084662 4842  96 -0.36 0.07     1.43     0.13     0.14    10.89     0.42     0.41     2.518     0.010     0.010     0.00111     0.00003     0.00003
 5172229 4577  99 -0.42 0.07     1.35     0.15     0.13    10.87     0.47     0.45     2.497     0.011     0.011     0.00105     0.00004     0.00004
 4821839 4433  78  0.23 0.05     1.74     0.29     0.29    17.93     0.98     1.23     2.175     0.021     0.024     0.00030     0.00001     0.00001
 4548615 4227 105 -0.53 0.07     1.14     0.30     0.22    32.64     3.17     2.51     1.467     0.024     0.024     0.00003     0.00000     0.00000
 4548564 4580  97 -0.36 0.07     1.08     0.12     0.11     8.16     0.34     0.35     2.647     0.012     0.012     0.00198     0.00006     0.00006
 4640537 4584  79  0.18 0.05     1.15     0.14     0.13    10.86     0.53     0.53     2.425     0.011     0.012     0.00089     0.00003     0.00003
 4640930 4873  86 -0.08 0.06     1.41     0.22     0.21     5.23     0.28     0.29     3.151     0.019     0.020     0.00990     0.00032     0.00030
 5083936 4825  99 -0.47 0.07     1.08     0.15     0.13    10.34     0.52     0.49     2.444     0.014     0.014     0.00098     0.00003     0.00003
 4995788 4640  76  0.27 0.05     1.09     0.10     0.09     4.78     0.17     0.16     3.115     0.010     0.009     0.00992     0.00027     0.00027
 4546625 4617  82  0.07 0.05     1.09     0.12     0.12    10.60     0.47     0.45     2.425     0.012     0.011     0.00092     0.00003     0.00003
 4448636 4542  74  0.35 0.05     1.16     0.15     0.14    11.04     0.56     0.56     2.417     0.012     0.011     0.00086     0.00003     0.00003
 4908025 4182  81  0.17 0.05     1.39     0.17     0.14    25.58     1.23     1.09     1.765     0.013     0.013     0.00008     0.00000     0.00000
 4995218 4517  86 -0.02 0.06 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.000 -9999.000 -9999.000 -9999.00000 -9999.00000 -9999.00000
 4545474 4547  78  0.22 0.05     1.65     0.19     0.18    12.47     0.61     0.60     2.463     0.011     0.011     0.00085     0.00003     0.00003
 4638317 4532  97 -0.34 0.07     1.20     0.17     0.15    12.35     0.63     0.61     2.335     0.016     0.016     0.00064     0.00002     0.00002
 4818830 4805  94 -0.29 0.06     1.23     0.22     0.15    10.16     0.71     0.51     2.513     0.014     0.015     0.00117     0.00005     0.00005
 4906950 4587  80  0.14 0.05     1.47     0.28     0.24     9.91     0.64     0.60     2.612     0.024     0.024     0.00151     0.00004     0.00004
 4637793 4595  90 -0.15 0.06     1.32     0.16     0.15    11.44     0.58     0.56     2.443     0.011     0.012     0.00089     0.00003     0.00003
 4818420 4619  94 -0.29 0.06     1.20     0.19     0.17    10.18     0.59     0.55     2.503     0.014     0.014     0.00114     0.00005     0.00005
 4818312 4653  98 -0.41 0.07     1.18     0.14     0.12     9.64     0.45     0.40     2.543     0.011     0.012     0.00132     0.00004     0.00004
 4636731 4461  88 -0.06 0.06     1.28     0.14     0.14    14.06     0.60     0.63     2.247     0.013     0.014     0.00046     0.00001     0.00001
 4729586 4591  96 -0.32 0.07     1.28     0.15     0.14    12.31     0.57     0.54     2.365     0.013     0.013     0.00069     0.00002     0.00002
 4543229 4485  95 -0.28 0.06     1.22     0.16     0.15    12.94     0.69     0.67     2.298     0.014     0.014     0.00056     0.00002     0.00002
 4446405 4672  89 -0.13 0.06     1.55     0.22     0.20     9.46     0.50     0.48     2.678     0.016     0.018     0.00184     0.00006     0.00006
 2436688 4512  75  0.31 0.05     1.43     0.29     0.28     8.28     0.79     0.83     2.756     0.021     0.023     0.00252     0.00028     0.00026
 2437965 4175  73  0.43 0.04     1.33     0.24     0.31    24.94     1.70     2.23     1.765     0.023     0.026     0.00009     0.00000     0.00000
 2438051 4491  73  0.39 0.04     1.92     0.59     0.60    14.62     2.09     2.19     2.388     0.035     0.039     0.00062     0.00010     0.00009
 2438333 4507  74  0.35 0.05     1.07     0.21     0.11     7.88     0.58     0.36     2.675     0.023     0.018     0.00218     0.00010     0.00010
 2570715 4613  95 -0.31 0.07     1.32     0.25     0.22    12.66     0.80     0.75     2.352     0.021     0.023     0.00065     0.00002     0.00002
 1864855 4776  86 -0.05 0.06     1.41     0.15     0.14     6.17     0.25     0.24     3.005     0.012     0.013     0.00599     0.00015     0.00016
 2013502 4797  82  0.05 0.05     1.82     0.25     0.20    10.10     0.55     0.48     2.689     0.011     0.013     0.00176     0.00006     0.00006
 2444348 4526  79  0.18 0.05 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.00 -9999.000 -9999.000 -9999.000 -9999.00000 -9999.00000 -9999.00000
 2303367 4576  79  0.18 0.05     1.01     0.15     0.12    10.32     0.63     0.52     2.418     0.010     0.009     0.00092     0.00004     0.00004
 2303101 4649  77  0.23 0.05     1.01     0.12     0.07     4.64     0.20     0.13     3.111     0.012     0.012     0.01008     0.00031     0.00028
 2304765 4322  74  0.37 0.05     3.52     0.78     0.69    41.37     2.82     3.01     1.755     0.023     0.029     0.00005     0.00000     0.00000
 2305930 4736 107 -0.69 0.08     0.87     0.12     0.06    10.15     0.49     0.30     2.367     0.015     0.011     0.00083     0.00002     0.00002
 2018392 4587  89 -0.12 0.06     1.43     0.20     0.18    12.24     0.70     0.66     2.418     0.010     0.011     0.00078     0.00004     0.00003
 2307683 4664  92 -0.23 0.06     1.46     0.16     0.13    11.26     0.47     0.45     2.499     0.011     0.012     0.00102     0.00003     0.00003
 1725552 4363  81  0.14 0.05     1.98     0.47     0.51    28.96     2.48     2.78     1.808     0.035     0.038     0.00008     0.00000     0.00000
 1726211 4785 108 -0.72 0.08     1.29     0.19     0.16    11.97     0.62     0.58     2.393     0.016     0.017     0.00075     0.00002     0.00002
 2448225 4622  77  0.25 0.05     1.48     0.24     0.22    12.01     0.70     0.69     2.449     0.017     0.017     0.00086     0.00003     0.00003
 2579661 4797  89 -0.15 0.06     1.48     0.18     0.17     6.02     0.30     0.29     3.050     0.012     0.013     0.00681     0.00026     0.00025
 2449703 4581  84  0.04 0.05     1.03     0.14     0.08    10.63     0.53     0.37     2.399     0.014     0.012     0.00086     0.00003     0.00003
 2309469 4548  78  0.22 0.05     1.11     0.13     0.11    11.85     0.56     0.52     2.334     0.010     0.009     0.00067     0.00003     0.00003
 2996112 4603  86 -0.04 0.06     1.18     0.17     0.15    11.18     0.60     0.55     2.413     0.017     0.016     0.00084     0.00003     0.00003
 1864183 4557  79  0.20 0.05     1.38     0.12     0.12     9.41     0.34     0.33     2.630     0.009     0.010     0.00165     0.00005     0.00005
 1719297 4265  88 -0.05 0.06     1.39     0.21     0.20    26.01     1.46     1.57     1.750     0.018     0.018     0.00008     0.00000     0.00000
 1720425 4713  91 -0.20 0.06     0.98     0.14     0.10    10.80     0.61     0.47     2.364     0.019     0.017     0.00078     0.00004     0.00004
 1572175 4627  86 -0.04 0.06     1.75     0.22     0.19    10.47     0.47     0.45     2.642     0.013     0.014     0.00153     0.00005     0.00005
 1162746 4673 103 -0.56 0.07     0.85     0.08     0.06    10.25     0.35     0.27     2.350     0.012     0.010     0.00080     0.00002     0.00002
 1432587 4312  94 -0.23 0.06     0.93     0.17     0.06    24.48     1.54     0.76     1.636     0.016     0.013     0.00006     0.00000     0.00000
 1433730 4627  87 -0.06 0.06     1.84     0.20     0.19    12.67     0.58     0.56     2.498     0.011     0.012     0.00090     0.00003     0.00003
 1576469 4874  80  0.12 0.05     2.03     0.27     0.19     8.86     0.43     0.36     2.853     0.012     0.013     0.00293     0.00010     0.00009
 1433593 4664  81  0.11 0.05     1.57     0.18     0.18     9.01     0.40     0.41     2.723     0.014     0.014     0.00214     0.00006     0.00006
 1435573 4596  82  0.10 0.05     0.97     0.11     0.10    11.02     0.56     0.54     2.345     0.016     0.015     0.00073     0.00004     0.00004
 1725732 4101  84  0.09 0.06     1.17     0.42     0.26    36.48     5.43     3.61     1.377     0.024     0.023     0.00002     0.00000     0.00000
 3121940 4616  93 -0.25 0.06     0.89     0.10     0.05    10.59     0.40     0.25     2.343     0.012     0.011     0.00076     0.00002     0.00002
 2995197 4335  84  0.06 0.06     1.38     0.22     0.19    22.08     1.37     1.32     1.890     0.015     0.016     0.00013     0.00001     0.00001
 2994493 4158  84  0.08 0.06     1.60     0.54     0.65    37.73     4.01     5.86     1.489     0.037     0.054     0.00003     0.00000     0.00000
 3122548 4675  88 -0.11 0.06     1.42     0.28     0.26    11.91     0.98     0.96     2.436     0.015     0.015     0.00084     0.00006     0.00006
 3120486 4788  77  0.23 0.05     1.71     0.16     0.16     6.54     0.25     0.24     3.038     0.010     0.011     0.00609     0.00016     0.00017
 3120585 4814  83  0.02 0.05     1.73     0.17     0.18     7.66     0.30     0.32     2.909     0.011     0.011     0.00387     0.00010     0.00010
 3346501 4366  79  0.21 0.05     1.23     0.16     0.13    14.57     0.70     0.62     2.201     0.014     0.013     0.00040     0.00001     0.00001
 2993958 4737  80  0.14 0.05     1.81     0.35     0.23    11.24     0.83     0.52     2.592     0.023     0.025     0.00126     0.00005     0.00005
 2714397 4703 105 -0.62 0.07     0.97     0.10     0.09    10.09     0.41     0.37     2.417     0.010     0.010     0.00094     0.00003     0.00003
 2579142 4189  90 -0.09 0.06     1.36     0.16     0.18    30.62     1.55     1.80     1.598     0.012     0.012     0.00005     0.00000     0.00000
 2854297 4619  92 -0.21 0.06     1.65     0.61     0.54    13.57     2.27     2.28     2.390     0.032     0.032     0.00067     0.00011     0.00010
 3237572 4522  80  0.17 0.05     1.69     0.25     0.22    13.25     0.72     0.68     2.420     0.018     0.018     0.00073     0.00002     0.00002
 3118806 4462  75  0.32 0.05     1.01     0.35     0.19    13.73     1.48     0.85     2.176     0.034     0.023     0.00040     0.00001     0.00002
 3444374 4571  81  0.11 0.05     1.26     0.13     0.11     8.89     0.37     0.33     2.640     0.010     0.011     0.00179     0.00005     0.00006
 2988638 4874  79  0.13 0.05     1.82     0.24     0.23     8.25     0.47     0.45     2.865     0.012     0.012     0.00324     0.00014     0.00014
 2988988 4651  79  0.17 0.05     1.33     0.13     0.11    11.00     0.44     0.36     2.477     0.010     0.010     0.00099     0.00003     0.00003
 3114408 4539  82  0.09 0.05     1.45     0.19     0.17    13.13     0.62     0.60     2.364     0.015     0.015     0.00064     0.00002     0.00002
