isotope,a,z,yield,mass,metallicity,irv
Rb87,87,37,4.605e-08,25.0,1.34e-05,300.0
Sr84,84,38,8.6511e-09,25.0,1.34e-05,300.0
Sr86,86,38,8.6816e-08,25.0,1.34e-05,300.0
Sr87,87,38,5.0451e-08,25.0,1.34e-05,300.0
Sr88,88,38,3.4994e-07,25.0,1.34e-05,300.0
Y89,89,39,7.9888e-08,25.0,1.34e-05,300.0
Zr90,90,40,5.0837e-08,25.0,1.34e-05,300.0
Zr91,91,40,1.0241e-08,25.0,1.34e-05,300.0
Zr92,92,40,1.2725e-08,25.0,1.34e-05,300.0
Zr94,94,40,7.6549e-09,25.0,1.34e-05,300.0
Zr96,96,40,1.8452e-09,25.0,1.34e-05,300.0
Nb93,93,41,3.5303e-09,25.0,1.34e-05,300.0
Mo92,92,42,1.7959e-10,25.0,1.34e-05,300.0
Mo94,94,42,1.132e-10,25.0,1.34e-05,300.0
Mo95,95,42,1.4816e-09,25.0,1.34e-05,300.0
Mo96,96,42,7.107e-10,25.0,1.34e-05,300.0
Mo97,97,42,2.8286e-10,25.0,1.34e-05,300.0
Mo98,98,42,1.0112e-09,25.0,1.34e-05,300.0
Xe32,132,54,2.0125e-09,25.0,1.34e-05,300.0
Xe34,134,54,3.638e-10,25.0,1.34e-05,300.0
Cs33,133,55,3.7996e-10,25.0,1.34e-05,300.0
Ba34,134,56,3.8938e-10,25.0,1.34e-05,300.0
Ba35,135,56,4.0605e-10,25.0,1.34e-05,300.0
Ba36,136,56,1.2795e-09,25.0,1.34e-05,300.0
Ba37,137,56,1.2071e-09,25.0,1.34e-05,300.0
Ba38,138,56,3.7381e-09,25.0,1.34e-05,300.0
La38,138,57,4.524e-14,25.0,1.34e-05,300.0
La39,139,57,3.2362e-10,25.0,1.34e-05,300.0
Ce40,140,58,4.5037e-10,25.0,1.34e-05,300.0
Pr41,141,59,7.8659e-11,25.0,1.34e-05,300.0
Nd42,142,60,9.8038e-11,25.0,1.34e-05,300.0
Nd43,143,60,1.2226e-11,25.0,1.34e-05,300.0
Nd44,144,60,3.2809e-11,25.0,1.34e-05,300.0
Hg02,202,80,4.8565e-11,25.0,1.34e-05,300.0
Hg04,204,80,2.6976e-12,25.0,1.34e-05,300.0
Tl03,203,81,2.5935e-11,25.0,1.34e-05,300.0
Tl05,205,81,3.8622e-11,25.0,1.34e-05,300.0
Pb04,204,82,2.8341e-11,25.0,1.34e-05,300.0
Pb06,206,82,1.1809e-10,25.0,1.34e-05,300.0
Pb07,207,82,1.0057e-10,25.0,1.34e-05,300.0
Pb08,208,82,2.122e-10,25.0,1.34e-05,300.0
Bi09,209,83,1.4556e-11,25.0,1.34e-05,300.0
H,1,1,8.939,30.0,1.34e-05,300.0
H2,2,1,2.6561e-12,30.0,1.34e-05,300.0
He3,3,2,1.7139e-05,30.0,1.34e-05,300.0
He4,4,2,3.9985,30.0,1.34e-05,300.0
Li6,6,3,5.8679e-14,30.0,1.34e-05,300.0
Li7,7,3,1.0486e-09,30.0,1.34e-05,300.0
Be9,9,4,1.0835e-16,30.0,1.34e-05,300.0
B10,10,5,6.283e-16,30.0,1.34e-05,300.0
B11,11,5,8.6667e-15,30.0,1.34e-05,300.0
C12,12,6,1.8997e-06,30.0,1.34e-05,300.0
C13,13,6,5.1604e-07,30.0,1.34e-05,300.0
N14,14,7,0.0001687,30.0,1.34e-05,300.0
N15,15,7,3.6232e-09,30.0,1.34e-05,300.0
O16,16,8,0.00015496,30.0,1.34e-05,300.0
O17,17,8,5.5442e-07,30.0,1.34e-05,300.0
O18,18,8,1.0762e-08,30.0,1.34e-05,300.0
F19,19,9,2.6507e-09,30.0,1.34e-05,300.0
Ne20,20,10,1.2388e-05,30.0,1.34e-05,300.0
Ne21,21,10,2.6634e-08,30.0,1.34e-05,300.0
Ne22,22,10,4.5862e-07,30.0,1.34e-05,300.0
Na23,23,11,1.9401e-06,30.0,1.34e-05,300.0
Mg24,24,12,1.527e-05,30.0,1.34e-05,300.0
Mg25,25,12,1.0188e-06,30.0,1.34e-05,300.0
Mg26,26,12,1.3316e-06,30.0,1.34e-05,300.0
Al27,27,13,1.3891e-06,30.0,1.34e-05,300.0
Si28,28,14,2.1094e-05,30.0,1.34e-05,300.0
Si29,29,14,9.7794e-07,30.0,1.34e-05,300.0
Si30,30,14,8.341e-07,30.0,1.34e-05,300.0
P31,31,15,7.6809e-08,30.0,1.34e-05,300.0
S32,32,16,8.5376e-06,30.0,1.34e-05,300.0
S33,33,16,7.0488e-08,30.0,1.34e-05,300.0
S34,34,16,4.0995e-07,30.0,1.34e-05,300.0
S36,36,16,2.0236e-09,30.0,1.34e-05,300.0
Cl35,35,17,7.9874e-08,30.0,1.34e-05,300.0
Cl37,37,17,2.6987e-08,30.0,1.34e-05,300.0
Ar36,36,18,1.6309e-06,30.0,1.34e-05,300.0
Ar38,38,18,3.13e-07,30.0,1.34e-05,300.0
Ar40,40,18,5.2697e-10,30.0,1.34e-05,300.0
K39,39,19,3.7064e-08,30.0,1.34e-05,300.0
K40,40,19,5.9774e-11,30.0,1.34e-05,300.0
K41,41,19,2.8119e-09,30.0,1.34e-05,300.0
Ca40,40,20,1.8087e-06,30.0,1.34e-05,300.0
Ca42,42,20,1.2675e-08,30.0,1.34e-05,300.0
Ca43,43,20,2.7076e-09,30.0,1.34e-05,300.0
Ca44,44,20,4.2811e-08,30.0,1.34e-05,300.0
Ca46,46,20,8.5823e-11,30.0,1.34e-05,300.0
Ca48,48,20,4.1867e-09,30.0,1.34e-05,300.0
Sc45,45,21,6.0534e-10,30.0,1.34e-05,300.0
Ti46,46,22,6.4268e-09,30.0,1.34e-05,300.0
Ti47,47,22,5.9219e-09,30.0,1.34e-05,300.0
Ti48,48,22,5.9925e-08,30.0,1.34e-05,300.0
Ti49,49,22,4.4893e-09,30.0,1.34e-05,300.0
Ti50,50,22,4.3862e-09,30.0,1.34e-05,300.0
V50,50,23,1.0132e-11,30.0,1.34e-05,300.0
V51,51,23,4.1235e-09,30.0,1.34e-05,300.0
Cr50,50,24,9.0312e-09,30.0,1.34e-05,300.0
Cr52,52,24,1.8113e-07,30.0,1.34e-05,300.0
Cr53,53,24,2.0933e-08,30.0,1.34e-05,300.0
Cr54,54,24,5.309e-09,30.0,1.34e-05,300.0
Mn55,55,25,1.4098e-07,30.0,1.34e-05,300.0
Fe54,54,26,9.5052e-07,30.0,1.34e-05,300.0
Fe56,56,26,1.5474e-05,30.0,1.34e-05,300.0
Fe57,57,26,3.6375e-07,30.0,1.34e-05,300.0
Fe58,58,26,4.9257e-08,30.0,1.34e-05,300.0
Co59,59,27,5.4908e-08,30.0,1.34e-05,300.0
Ni58,58,28,6.2404e-07,30.0,1.34e-05,300.0
Ni60,60,28,2.4866e-07,30.0,1.34e-05,300.0
Ni61,61,28,1.099e-08,30.0,1.34e-05,300.0
Ni62,62,28,3.5614e-08,30.0,1.34e-05,300.0
Ni64,64,28,9.3624e-09,30.0,1.34e-05,300.0
Cu63,63,29,6.4275e-09,30.0,1.34e-05,300.0
Cu65,65,29,2.9558e-09,30.0,1.34e-05,300.0
Zn64,64,30,1.0761e-08,30.0,1.34e-05,300.0
Zn66,66,30,6.3669e-09,30.0,1.34e-05,300.0
Zn67,67,30,9.4983e-10,30.0,1.34e-05,300.0
Zn68,68,30,4.4085e-09,30.0,1.34e-05,300.0
Zn70,70,30,1.5007e-10,30.0,1.34e-05,300.0
Ga69,69,31,4.3308e-10,30.0,1.34e-05,300.0
Ga71,71,31,2.9576e-10,30.0,1.34e-05,300.0
Ge70,70,32,6.2056e-10,30.0,1.34e-05,300.0
Ge72,72,32,8.4349e-10,30.0,1.34e-05,300.0
Ge73,73,32,2.4005e-10,30.0,1.34e-05,300.0
Ge74,74,32,1.1421e-09,30.0,1.34e-05,300.0
Ge76,76,32,2.4602e-10,30.0,1.34e-05,300.0
As75,75,33,1.4251e-10,30.0,1.34e-05,300.0
Se74,74,34,1.3722e-11,30.0,1.34e-05,300.0
Se76,76,34,1.4837e-10,30.0,1.34e-05,300.0
Se77,77,34,1.2241e-10,30.0,1.34e-05,300.0
Se78,78,34,3.8628e-10,30.0,1.34e-05,300.0
Se80,80,34,8.2688e-10,30.0,1.34e-05,300.0
Se82,82,34,1.4915e-10,30.0,1.34e-05,300.0
Br79,79,35,1.3224e-10,30.0,1.34e-05,300.0
Br81,81,35,1.3189e-10,30.0,1.34e-05,300.0
Kr78,78,36,4.7818e-12,30.0,1.34e-05,300.0
Kr80,80,36,3.1513e-11,30.0,1.34e-05,300.0
Kr82,82,36,1.6185e-10,30.0,1.34e-05,300.0
Kr83,83,36,1.6229e-10,30.0,1.34e-05,300.0
Kr84,84,36,8.0948e-10,30.0,1.34e-05,300.0
Kr86,86,36,2.5062e-10,30.0,1.34e-05,300.0
Rb85,85,37,1.8989e-10,30.0,1.34e-05,300.0
Rb87,87,37,7.9981e-11,30.0,1.34e-05,300.0
Sr84,84,38,3.309e-12,30.0,1.34e-05,300.0
Sr86,86,38,5.9911e-11,30.0,1.34e-05,300.0
Sr87,87,38,4.2363e-11,30.0,1.34e-05,300.0
Sr88,88,38,5.1364e-10,30.0,1.34e-05,300.0
Y89,89,39,1.3746e-10,30.0,1.34e-05,300.0
Zr90,90,40,1.6765e-10,30.0,1.34e-05,300.0
Zr91,91,40,3.6967e-11,30.0,1.34e-05,300.0
Zr92,92,40,5.7127e-11,30.0,1.34e-05,300.0
Zr94,94,40,5.9151e-11,30.0,1.34e-05,300.0
Zr96,96,40,1e-13,30.0,1.34e-05,300.0
Nb93,93,41,2.5543e-11,30.0,1.34e-05,300.0
Mo92,92,42,9.6536e-12,30.0,1.34e-05,300.0
Mo94,94,42,6.2141e-12,30.0,1.34e-05,300.0
Mo95,95,42,1.087e-11,30.0,1.34e-05,300.0
Mo96,96,42,2.1294e-11,30.0,1.34e-05,300.0
Mo97,97,42,6.7263e-12,30.0,1.34e-05,300.0
Mo98,98,42,1.7268e-11,30.0,1.34e-05,300.0
Xe32,132,54,5.7921e-11,30.0,1.34e-05,300.0
Xe34,134,54,2.1711e-11,30.0,1.34e-05,300.0
Cs33,133,55,1.5228e-11,30.0,1.34e-05,300.0
Ba34,134,56,4.6683e-12,30.0,1.34e-05,300.0
Ba35,135,56,1.2827e-11,30.0,1.34e-05,300.0
Ba36,136,56,1.5396e-11,30.0,1.34e-05,300.0
Ba37,137,56,2.218e-11,30.0,1.34e-05,300.0
Ba38,138,56,1.4261e-10,30.0,1.34e-05,300.0
La38,138,57,1.5056e-14,30.0,1.34e-05,300.0
La39,139,57,1.665e-11,30.0,1.34e-05,300.0
Ce40,140,58,4.4835e-11,30.0,1.34e-05,300.0
Pr41,141,59,7.0471e-12,30.0,1.34e-05,300.0
Nd42,142,60,9.6194e-12,30.0,1.34e-05,300.0
Nd43,143,60,4.3066e-12,30.0,1.34e-05,300.0
Nd44,144,60,8.5591e-12,30.0,1.34e-05,300.0
Hg02,202,80,8.4962e-12,30.0,1.34e-05,300.0
Hg04,204,80,1.9742e-12,30.0,1.34e-05,300.0
Tl03,203,81,4.5338e-12,30.0,1.34e-05,300.0
Tl05,205,81,1.0929e-11,30.0,1.34e-05,300.0
Pb04,204,82,2.1817e-12,30.0,1.34e-05,300.0
Pb06,206,82,2.05e-11,30.0,1.34e-05,300.0
Pb07,207,82,2.2795e-11,30.0,1.34e-05,300.0
Pb08,208,82,6.5562e-11,30.0,1.34e-05,300.0
Bi09,209,83,8.8906e-12,30.0,1.34e-05,300.0
H,1,1,11.135,40.0,1.34e-05,300.0
H2,2,1,1.6584e-12,40.0,1.34e-05,300.0
He3,3,2,3.3729e-05,40.0,1.34e-05,300.0
He4,4,2,4.381,40.0,1.34e-05,300.0
Li6,6,3,3.362e-14,40.0,1.34e-05,300.0
Li7,7,3,4.8354e-09,40.0,1.34e-05,300.0
Be9,9,4,6.3958e-17,40.0,1.34e-05,300.0
B10,10,5,3.7906e-16,40.0,1.34e-05,300.0
B11,11,5,5.5304e-15,40.0,1.34e-05,300.0
C12,12,6,2.5255e-06,40.0,1.34e-05,300.0
C13,13,6,6.922e-07,40.0,1.34e-05,300.0
N14,14,7,0.00018974,40.0,1.34e-05,300.0
N15,15,7,4.0592e-09,40.0,1.34e-05,300.0
O16,16,8,0.00019939,40.0,1.34e-05,300.0
O17,17,8,1.0986e-06,40.0,1.34e-05,300.0
O18,18,8,2.1818e-08,40.0,1.34e-05,300.0
F19,19,9,4.1007e-09,40.0,1.34e-05,300.0
Ne20,20,10,1.5402e-05,40.0,1.34e-05,300.0
Ne21,21,10,3.1444e-08,40.0,1.34e-05,300.0
Ne22,22,10,6.6596e-07,40.0,1.34e-05,300.0
Na23,23,11,2.0812e-06,40.0,1.34e-05,300.0
Mg24,24,12,1.7667e-05,40.0,1.34e-05,300.0
Mg25,25,12,1.2921e-06,40.0,1.34e-05,300.0
Mg26,26,12,1.6594e-06,40.0,1.34e-05,300.0
Al27,27,13,1.7762e-06,40.0,1.34e-05,300.0
Si28,28,14,2.5177e-05,40.0,1.34e-05,300.0
Si29,29,14,1.1975e-06,40.0,1.34e-05,300.0
Si30,30,14,9.7517e-07,40.0,1.34e-05,300.0
P31,31,15,9.1654e-08,40.0,1.34e-05,300.0
S32,32,16,1.0239e-05,40.0,1.34e-05,300.0
S33,33,16,8.4535e-08,40.0,1.34e-05,300.0
S34,34,16,4.9164e-07,40.0,1.34e-05,300.0
S36,36,16,2.4268e-09,40.0,1.34e-05,300.0
Cl35,35,17,9.5792e-08,40.0,1.34e-05,300.0
Cl37,37,17,3.2366e-08,40.0,1.34e-05,300.0
Ar36,36,18,1.9559e-06,40.0,1.34e-05,300.0
Ar38,38,18,3.7538e-07,40.0,1.34e-05,300.0
Ar40,40,18,6.3198e-10,40.0,1.34e-05,300.0
K39,39,19,4.4451e-08,40.0,1.34e-05,300.0
K40,40,19,7.1749e-11,40.0,1.34e-05,300.0
K41,41,19,3.3724e-09,40.0,1.34e-05,300.0
Ca40,40,20,2.1691e-06,40.0,1.34e-05,300.0
Ca42,42,20,1.5201e-08,40.0,1.34e-05,300.0
Ca43,43,20,3.2472e-09,40.0,1.34e-05,300.0
Ca44,44,20,5.1343e-08,40.0,1.34e-05,300.0
Ca46,46,20,1.0293e-10,40.0,1.34e-05,300.0
Ca48,48,20,5.021e-09,40.0,1.34e-05,300.0
Sc45,45,21,7.2598e-10,40.0,1.34e-05,300.0
Ti46,46,22,7.7076e-09,40.0,1.34e-05,300.0
Ti47,47,22,7.102e-09,40.0,1.34e-05,300.0
Ti48,48,22,7.1868e-08,40.0,1.34e-05,300.0
Ti49,49,22,5.384e-09,40.0,1.34e-05,300.0
Ti50,50,22,5.2603e-09,40.0,1.34e-05,300.0
V50,50,23,1.2151e-11,40.0,1.34e-05,300.0
V51,51,23,4.9453e-09,40.0,1.34e-05,300.0
Cr50,50,24,1.0831e-08,40.0,1.34e-05,300.0
Cr52,52,24,2.1722e-07,40.0,1.34e-05,300.0
Cr53,53,24,2.5104e-08,40.0,1.34e-05,300.0
Cr54,54,24,6.3669e-09,40.0,1.34e-05,300.0
Mn55,55,25,1.6907e-07,40.0,1.34e-05,300.0
Fe54,54,26,1.14e-06,40.0,1.34e-05,300.0
Fe56,56,26,1.8558e-05,40.0,1.34e-05,300.0
Fe57,57,26,4.3623e-07,40.0,1.34e-05,300.0
Fe58,58,26,5.9073e-08,40.0,1.34e-05,300.0
Co59,59,27,6.5851e-08,40.0,1.34e-05,300.0
Ni58,58,28,7.484e-07,40.0,1.34e-05,300.0
Ni60,60,28,2.9823e-07,40.0,1.34e-05,300.0
Ni61,61,28,1.318e-08,40.0,1.34e-05,300.0
Ni62,62,28,4.2711e-08,40.0,1.34e-05,300.0
Ni64,64,28,1.1228e-08,40.0,1.34e-05,300.0
Cu63,63,29,7.7085e-09,40.0,1.34e-05,300.0
Cu65,65,29,3.5448e-09,40.0,1.34e-05,300.0
Zn64,64,30,1.2906e-08,40.0,1.34e-05,300.0
Zn66,66,30,7.6359e-09,40.0,1.34e-05,300.0
Zn67,67,30,1.1391e-09,40.0,1.34e-05,300.0
Zn68,68,30,5.2871e-09,40.0,1.34e-05,300.0
Zn70,70,30,1.7996e-10,40.0,1.34e-05,300.0
Ga69,69,31,5.1939e-10,40.0,1.34e-05,300.0
Ga71,71,31,3.5469e-10,40.0,1.34e-05,300.0
Ge70,70,32,7.4422e-10,40.0,1.34e-05,300.0
Ge72,72,32,1.0116e-09,40.0,1.34e-05,300.0
Ge73,73,32,2.8788e-10,40.0,1.34e-05,300.0
Ge74,74,32,1.3697e-09,40.0,1.34e-05,300.0
Ge76,76,32,2.9506e-10,40.0,1.34e-05,300.0
As75,75,33,1.7092e-10,40.0,1.34e-05,300.0
Se74,74,34,1.6457e-11,40.0,1.34e-05,300.0
Se76,76,34,1.7793e-10,40.0,1.34e-05,300.0
Se77,77,34,1.468e-10,40.0,1.34e-05,300.0
Se78,78,34,4.6326e-10,40.0,1.34e-05,300.0
Se80,80,34,9.9167e-10,40.0,1.34e-05,300.0
Se82,82,34,1.7888e-10,40.0,1.34e-05,300.0
Br79,79,35,1.5858e-10,40.0,1.34e-05,300.0
Br81,81,35,1.5818e-10,40.0,1.34e-05,300.0
Kr78,78,36,5.7346e-12,40.0,1.34e-05,300.0
Kr80,80,36,3.7792e-11,40.0,1.34e-05,300.0
Kr82,82,36,1.941e-10,40.0,1.34e-05,300.0
Kr83,83,36,1.9464e-10,40.0,1.34e-05,300.0
Kr84,84,36,9.7078e-10,40.0,1.34e-05,300.0
Kr86,86,36,3.0056e-10,40.0,1.34e-05,300.0
Rb85,85,37,2.2774e-10,40.0,1.34e-05,300.0
Rb87,87,37,9.5922e-11,40.0,1.34e-05,300.0
Sr84,84,38,3.9685e-12,40.0,1.34e-05,300.0
Sr86,86,38,7.185e-11,40.0,1.34e-05,300.0
Sr87,87,38,5.0805e-11,40.0,1.34e-05,300.0
Sr88,88,38,6.1601e-10,40.0,1.34e-05,300.0
Y89,89,39,1.6485e-10,40.0,1.34e-05,300.0
Zr90,90,40,2.0106e-10,40.0,1.34e-05,300.0
Zr91,91,40,4.4334e-11,40.0,1.34e-05,300.0
Zr92,92,40,6.8511e-11,40.0,1.34e-05,300.0
Zr94,94,40,7.0939e-11,40.0,1.34e-05,300.0
Zr96,96,40,1e-13,40.0,1.34e-05,300.0
Nb93,93,41,3.0633e-11,40.0,1.34e-05,300.0
Mo92,92,42,1.1577e-11,40.0,1.34e-05,300.0
Mo94,94,42,7.4525e-12,40.0,1.34e-05,300.0
Mo95,95,42,1.3036e-11,40.0,1.34e-05,300.0
Mo96,96,42,2.5539e-11,40.0,1.34e-05,300.0
Mo97,97,42,8.0669e-12,40.0,1.34e-05,300.0
Mo98,98,42,2.071e-11,40.0,1.34e-05,300.0
Xe32,132,54,6.9463e-11,40.0,1.34e-05,300.0
Xe34,134,54,2.6037e-11,40.0,1.34e-05,300.0
Cs33,133,55,1.8263e-11,40.0,1.34e-05,300.0
Ba34,134,56,5.5987e-12,40.0,1.34e-05,300.0
Ba35,135,56,1.5384e-11,40.0,1.34e-05,300.0
Ba36,136,56,1.8465e-11,40.0,1.34e-05,300.0
Ba37,137,56,2.66e-11,40.0,1.34e-05,300.0
Ba38,138,56,1.7104e-10,40.0,1.34e-05,300.0
La38,138,57,1.8057e-14,40.0,1.34e-05,300.0
La39,139,57,1.9968e-11,40.0,1.34e-05,300.0
Ce40,140,58,5.377e-11,40.0,1.34e-05,300.0
Pr41,141,59,8.4514e-12,40.0,1.34e-05,300.0
Nd42,142,60,1.1536e-11,40.0,1.34e-05,300.0
Nd43,143,60,5.1649e-12,40.0,1.34e-05,300.0
Nd44,144,60,1.0265e-11,40.0,1.34e-05,300.0
Hg02,202,80,1.0189e-11,40.0,1.34e-05,300.0
Hg04,204,80,2.3675e-12,40.0,1.34e-05,300.0
Tl03,203,81,5.4373e-12,40.0,1.34e-05,300.0
Tl05,205,81,1.3107e-11,40.0,1.34e-05,300.0
Pb04,204,82,2.6164e-12,40.0,1.34e-05,300.0
Pb06,206,82,2.4585e-11,40.0,1.34e-05,300.0
Pb07,207,82,2.7337e-11,40.0,1.34e-05,300.0
Pb08,208,82,7.8627e-11,40.0,1.34e-05,300.0
Bi09,209,83,1.0662e-11,40.0,1.34e-05,300.0
H,1,1,15.483,60.0,1.34e-05,300.0
H2,2,1,2.8591e-11,60.0,1.34e-05,300.0
He3,3,2,4.0961e-05,60.0,1.34e-05,300.0
He4,4,2,6.3665,60.0,1.34e-05,300.0
Li6,6,3,3.3287e-14,60.0,1.34e-05,300.0
Li7,7,3,7.2477e-09,60.0,1.34e-05,300.0
Be9,9,4,5.5559e-17,60.0,1.34e-05,300.0
B10,10,5,3.0503e-16,60.0,1.34e-05,300.0
B11,11,5,3.6877e-15,60.0,1.34e-05,300.0
C12,12,6,3.6344e-06,60.0,1.34e-05,300.0
C13,13,6,9.8307e-07,60.0,1.34e-05,300.0
N14,14,7,0.0002914,60.0,1.34e-05,300.0
N15,15,7,6.2107e-09,60.0,1.34e-05,300.0
O16,16,8,0.00025333,60.0,1.34e-05,300.0
O17,17,8,1.2212e-06,60.0,1.34e-05,300.0
O18,18,8,3.0835e-08,60.0,1.34e-05,300.0
F19,19,9,5.0319e-09,60.0,1.34e-05,300.0
Ne20,20,10,2.0342e-05,60.0,1.34e-05,300.0
Ne21,21,10,3.9162e-08,60.0,1.34e-05,300.0
Ne22,22,10,8.9993e-07,60.0,1.34e-05,300.0
Na23,23,11,2.5936e-06,60.0,1.34e-05,300.0
Mg24,24,12,2.477e-05,60.0,1.34e-05,300.0
Mg25,25,12,1.6408e-06,60.0,1.34e-05,300.0
Mg26,26,12,2.2153e-06,60.0,1.34e-05,300.0
Al27,27,13,3.9907e-06,60.0,1.34e-05,300.0
Si28,28,14,3.6737e-05,60.0,1.34e-05,300.0
Si29,29,14,1.6067e-06,60.0,1.34e-05,300.0
Si30,30,14,1.4557e-06,60.0,1.34e-05,300.0
P31,31,15,1.2928e-07,60.0,1.34e-05,300.0
S32,32,16,1.4419e-05,60.0,1.34e-05,300.0
S33,33,16,1.1904e-07,60.0,1.34e-05,300.0
S34,34,16,6.9235e-07,60.0,1.34e-05,300.0
S36,36,16,3.4176e-09,60.0,1.34e-05,300.0
Cl35,35,17,1.349e-07,60.0,1.34e-05,300.0
Cl37,37,17,4.5578e-08,60.0,1.34e-05,300.0
Ar36,36,18,2.7544e-06,60.0,1.34e-05,300.0
Ar38,38,18,5.2862e-07,60.0,1.34e-05,300.0
Ar40,40,18,8.8998e-10,60.0,1.34e-05,300.0
K39,39,19,6.2597e-08,60.0,1.34e-05,300.0
K40,40,19,1.0111e-10,60.0,1.34e-05,300.0
K41,41,19,4.7489e-09,60.0,1.34e-05,300.0
Ca40,40,20,3.0547e-06,60.0,1.34e-05,300.0
Ca42,42,20,2.1406e-08,60.0,1.34e-05,300.0
Ca43,43,20,4.5728e-09,60.0,1.34e-05,300.0
Ca44,44,20,7.2303e-08,60.0,1.34e-05,300.0
Ca46,46,20,1.4494e-10,60.0,1.34e-05,300.0
Ca48,48,20,7.0708e-09,60.0,1.34e-05,300.0
Sc45,45,21,1.0224e-09,60.0,1.34e-05,300.0
Ti46,46,22,1.0854e-08,60.0,1.34e-05,300.0
Ti47,47,22,1.0001e-08,60.0,1.34e-05,300.0
Ti48,48,22,1.0121e-07,60.0,1.34e-05,300.0
Ti49,49,22,7.5818e-09,60.0,1.34e-05,300.0
Ti50,50,22,7.4077e-09,60.0,1.34e-05,300.0
V50,50,23,1.7112e-11,60.0,1.34e-05,300.0
V51,51,23,6.9641e-09,60.0,1.34e-05,300.0
Cr50,50,24,1.5253e-08,60.0,1.34e-05,300.0
Cr52,52,24,3.059e-07,60.0,1.34e-05,300.0
Cr53,53,24,3.5354e-08,60.0,1.34e-05,300.0
Cr54,54,24,8.9663e-09,60.0,1.34e-05,300.0
Mn55,55,25,2.381e-07,60.0,1.34e-05,300.0
Fe54,54,26,1.6053e-06,60.0,1.34e-05,300.0
Fe56,56,26,2.6133e-05,60.0,1.34e-05,300.0
Fe57,57,26,6.1432e-07,60.0,1.34e-05,300.0
Fe58,58,26,8.3188e-08,60.0,1.34e-05,300.0
Co59,59,27,9.2733e-08,60.0,1.34e-05,300.0
Ni58,58,28,1.0539e-06,60.0,1.34e-05,300.0
Ni60,60,28,4.1996e-07,60.0,1.34e-05,300.0
Ni61,61,28,1.856e-08,60.0,1.34e-05,300.0
Ni62,62,28,6.0147e-08,60.0,1.34e-05,300.0
Ni64,64,28,1.5812e-08,60.0,1.34e-05,300.0
Cu63,63,29,1.0855e-08,60.0,1.34e-05,300.0
Cu65,65,29,4.9919e-09,60.0,1.34e-05,300.0
Zn64,64,30,1.8175e-08,60.0,1.34e-05,300.0
Zn66,66,30,1.0753e-08,60.0,1.34e-05,300.0
Zn67,67,30,1.6041e-09,60.0,1.34e-05,300.0
Zn68,68,30,7.4455e-09,60.0,1.34e-05,300.0
Zn70,70,30,2.5344e-10,60.0,1.34e-05,300.0
Ga69,69,31,7.3142e-10,60.0,1.34e-05,300.0
Ga71,71,31,4.995e-10,60.0,1.34e-05,300.0
Ge70,70,32,1.048e-09,60.0,1.34e-05,300.0
Ge72,72,32,1.4246e-09,60.0,1.34e-05,300.0
Ge73,73,32,4.0541e-10,60.0,1.34e-05,300.0
Ge74,74,32,1.9288e-09,60.0,1.34e-05,300.0
Ge76,76,32,4.1551e-10,60.0,1.34e-05,300.0
As75,75,33,2.4068e-10,60.0,1.34e-05,300.0
Se74,74,34,2.3174e-11,60.0,1.34e-05,300.0
Se76,76,34,2.5058e-10,60.0,1.34e-05,300.0
Se77,77,34,2.0673e-10,60.0,1.34e-05,300.0
Se78,78,34,6.5238e-10,60.0,1.34e-05,300.0
Se80,80,34,1.3965e-09,60.0,1.34e-05,300.0
Se82,82,34,2.5189e-10,60.0,1.34e-05,300.0
Br79,79,35,2.2333e-10,60.0,1.34e-05,300.0
Br81,81,35,2.2274e-10,60.0,1.34e-05,300.0
Kr78,78,36,8.0759e-12,60.0,1.34e-05,300.0
Kr80,80,36,5.3221e-11,60.0,1.34e-05,300.0
Kr82,82,36,2.7335e-10,60.0,1.34e-05,300.0
Kr83,83,36,2.7409e-10,60.0,1.34e-05,300.0
Kr84,84,36,1.3671e-09,60.0,1.34e-05,300.0
Kr86,86,36,4.2326e-10,60.0,1.34e-05,300.0
Rb85,85,37,3.207e-10,60.0,1.34e-05,300.0
Rb87,87,37,1.3509e-10,60.0,1.34e-05,300.0
Sr84,84,38,5.5887e-12,60.0,1.34e-05,300.0
Sr86,86,38,1.0118e-10,60.0,1.34e-05,300.0
Sr87,87,38,7.1542e-11,60.0,1.34e-05,300.0
Sr88,88,38,8.6748e-10,60.0,1.34e-05,300.0
Y89,89,39,2.3216e-10,60.0,1.34e-05,300.0
Zr90,90,40,2.8316e-10,60.0,1.34e-05,300.0
Zr91,91,40,6.2433e-11,60.0,1.34e-05,300.0
Zr92,92,40,9.648e-11,60.0,1.34e-05,300.0
Zr94,94,40,9.99e-11,60.0,1.34e-05,300.0
Zr96,96,40,1e-13,60.0,1.34e-05,300.0
Nb93,93,41,4.3139e-11,60.0,1.34e-05,300.0
Mo92,92,42,1.6304e-11,60.0,1.34e-05,300.0
Mo94,94,42,1.0495e-11,60.0,1.34e-05,300.0
Mo95,95,42,1.8357e-11,60.0,1.34e-05,300.0
Mo96,96,42,3.5963e-11,60.0,1.34e-05,300.0
Mo97,97,42,1.136e-11,60.0,1.34e-05,300.0
Mo98,98,42,2.9164e-11,60.0,1.34e-05,300.0
Xe32,132,54,9.7822e-11,60.0,1.34e-05,300.0
Xe34,134,54,3.6667e-11,60.0,1.34e-05,300.0
