#  (0) time_chosen [Gyr]    (1) Mtot [Msun]    (2) Mgas_v [Msun]    (3) Mstar_v [Msun]    (4) SFR_v [Msun/yr]    (5)Infall_v [Msun/yr]    (6) Z_v    (7) G_v    (8) S_v     (9) Rate_SNII     (10) Rate_SNIa     (11) Rate_LIMs
1.7331e+00   1.2721e+10   5.8598e+09   6.8701e+09   5.8598e+00   6.4818e+00   1.0305e+00   1.0000e-32   1.0000e-32   1.5059e+09   1.2949e+08   2.0360e+09  
1.7431e+00   1.2786e+10   5.8660e+09   6.9287e+09   5.8660e+00   6.4726e+00   1.0310e+00   1.0000e-32   1.0000e-32   1.5075e+09   1.3049e+08   2.0438e+09  
1.7531e+00   1.2850e+10   5.8721e+09   6.9873e+09   5.8721e+00   6.4633e+00   1.0315e+00   1.0000e-32   1.0000e-32   1.5091e+09   1.3149e+08   2.0516e+09  
1.7631e+00   1.2915e+10   5.8780e+09   7.0461e+09   5.8780e+00   6.4541e+00   1.0321e+00   1.0000e-32   1.0000e-32   1.5107e+09   1.3247e+08   2.0592e+09  
1.7731e+00   1.2979e+10   5.8838e+09   7.1048e+09   5.8838e+00   6.4449e+00   1.0326e+00   1.0000e-32   1.0000e-32   1.5122e+09   1.3343e+08   2.0667e+09  
1.7831e+00   1.3044e+10   5.8894e+09   7.1637e+09   5.8894e+00   6.4357e+00   1.0332e+00   1.0000e-32   1.0000e-32   1.5137e+09   1.3439e+08   2.0750e+09  
1.7931e+00   1.3108e+10   5.8948e+09   7.2226e+09   5.8948e+00   6.4265e+00   1.0337e+00   1.0000e-32   1.0000e-32   1.5152e+09   1.3533e+08   2.0826e+09  
1.8031e+00   1.3172e+10   5.9002e+09   7.2815e+09   5.9002e+00   6.4173e+00   1.0343e+00   1.0000e-32   1.0000e-32   1.5166e+09   1.3626e+08   2.0901e+09  
1.8131e+00   1.3236e+10   5.9053e+09   7.3405e+09   5.9053e+00   6.4082e+00   1.0348e+00   1.0000e-32   1.0000e-32   1.5179e+09   1.3717e+08   2.0975e+09  
1.8231e+00   1.3300e+10   5.9104e+09   7.3996e+09   5.9104e+00   6.3990e+00   1.0354e+00   1.0000e-32   1.0000e-32   1.5193e+09   1.3808e+08   2.1048e+09  
1.8331e+00   1.3364e+10   5.9152e+09   7.4587e+09   5.9152e+00   6.3899e+00   1.0360e+00   1.0000e-32   1.0000e-32   1.5206e+09   1.3897e+08   2.1128e+09  
1.8431e+00   1.3428e+10   5.9200e+09   7.5178e+09   5.9200e+00   6.3808e+00   1.0365e+00   1.0000e-32   1.0000e-32   1.5218e+09   1.3985e+08   2.1201e+09  
1.8531e+00   1.3492e+10   5.9246e+09   7.5770e+09   5.9246e+00   6.3717e+00   1.0371e+00   1.0000e-32   1.0000e-32   1.5230e+09   1.4071e+08   2.1274e+09  
1.8631e+00   1.3556e+10   5.9291e+09   7.6363e+09   5.9291e+00   6.3626e+00   1.0377e+00   1.0000e-32   1.0000e-32   1.5242e+09   1.4157e+08   2.1345e+09  
1.8731e+00   1.3619e+10   5.9334e+09   7.6956e+09   5.9334e+00   6.3535e+00   1.0383e+00   1.0000e-32   1.0000e-32   1.5254e+09   1.4241e+08   2.1416e+09  
1.8831e+00   1.3683e+10   5.9376e+09   7.7549e+09   5.9376e+00   6.3444e+00   1.0389e+00   1.0000e-32   1.0000e-32   1.5265e+09   1.4324e+08   2.1485e+09  
1.8931e+00   1.3746e+10   5.9417e+09   7.8143e+09   5.9417e+00   6.3353e+00   1.0395e+00   1.0000e-32   1.0000e-32   1.5276e+09   1.4406e+08   2.1565e+09  
1.9031e+00   1.3809e+10   5.9456e+09   7.8737e+09   5.9456e+00   6.3263e+00   1.0401e+00   1.0000e-32   1.0000e-32   1.5286e+09   1.4487e+08   2.1635e+09  
1.9131e+00   1.3873e+10   5.9494e+09   7.9332e+09   5.9494e+00   6.3173e+00   1.0407e+00   1.0000e-32   1.0000e-32   1.5296e+09   1.4567e+08   2.1705e+09  
1.9231e+00   1.3936e+10   5.9531e+09   7.9927e+09   5.9531e+00   6.3083e+00   1.0413e+00   1.0000e-32   1.0000e-32   1.5306e+09   1.4646e+08   2.1773e+09  
1.9331e+00   1.3999e+10   5.9566e+09   8.0522e+09   5.9566e+00   6.2993e+00   1.0419e+00   1.0000e-32   1.0000e-32   1.5316e+09   1.4723e+08   2.1840e+09  
1.9431e+00   1.4062e+10   5.9601e+09   8.1118e+09   5.9601e+00   6.2903e+00   1.0425e+00   1.0000e-32   1.0000e-32   1.5325e+09   1.4799e+08   2.1916e+09  
1.9531e+00   1.4125e+10   5.9634e+09   8.1714e+09   5.9634e+00   6.2813e+00   1.0431e+00   1.0000e-32   1.0000e-32   1.5334e+09   1.4875e+08   2.1985e+09  
1.9631e+00   1.4187e+10   5.9665e+09   8.2310e+09   5.9665e+00   6.2723e+00   1.0437e+00   1.0000e-32   1.0000e-32   1.5342e+09   1.4949e+08   2.2052e+09  
1.9731e+00   1.4250e+10   5.9696e+09   8.2907e+09   5.9696e+00   6.2634e+00   1.0443e+00   1.0000e-32   1.0000e-32   1.5350e+09   1.5022e+08   2.2118e+09  
1.9831e+00   1.4313e+10   5.9725e+09   8.3503e+09   5.9725e+00   6.2544e+00   1.0450e+00   1.0000e-32   1.0000e-32   1.5358e+09   1.5094e+08   2.2183e+09  
1.9931e+00   1.4375e+10   5.9754e+09   8.4101e+09   5.9754e+00   6.2455e+00   1.0456e+00   1.0000e-32   1.0000e-32   1.5366e+09   1.5165e+08   2.2248e+09  
2.0031e+00   1.4438e+10   5.9781e+09   8.4698e+09   5.9781e+00   6.2366e+00   1.0462e+00   1.0000e-32   1.0000e-32   1.5373e+09   1.5236e+08   2.2311e+09  
2.0131e+00   1.4500e+10   5.9806e+09   8.5296e+09   5.9806e+00   6.2277e+00   1.0469e+00   1.0000e-32   1.0000e-32   1.5380e+09   1.5305e+08   2.2373e+09  
2.0231e+00   1.4562e+10   5.9831e+09   8.5894e+09   5.9831e+00   6.2188e+00   1.0475e+00   1.0000e-32   1.0000e-32   1.5387e+09   1.5373e+08   2.2448e+09  
2.0331e+00   1.4624e+10   5.9855e+09   8.6492e+09   5.9855e+00   6.2099e+00   1.0481e+00   1.0000e-32   1.0000e-32   1.5393e+09   1.5440e+08   2.2512e+09  
2.0431e+00   1.4686e+10   5.9877e+09   8.7091e+09   5.9877e+00   6.2010e+00   1.0488e+00   1.0000e-32   1.0000e-32   1.5399e+09   1.5506e+08   2.2574e+09  
2.0531e+00   1.4748e+10   5.9899e+09   8.7690e+09   5.9899e+00   6.1922e+00   1.0495e+00   1.0000e-32   1.0000e-32   1.5405e+09   1.5571e+08   2.2635e+09  
2.0631e+00   1.4810e+10   5.9919e+09   8.8289e+09   5.9919e+00   6.1833e+00   1.0501e+00   1.0000e-32   1.0000e-32   1.5411e+09   1.5635e+08   2.2696e+09  
2.0731e+00   1.4872e+10   5.9938e+09   8.8888e+09   5.9938e+00   6.1745e+00   1.0508e+00   1.0000e-32   1.0000e-32   1.5416e+09   1.5698e+08   2.2755e+09  
2.0831e+00   1.4934e+10   5.9956e+09   8.9487e+09   5.9956e+00   6.1657e+00   1.0514e+00   1.0000e-32   1.0000e-32   1.5421e+09   1.5760e+08   2.2813e+09  
2.0931e+00   1.4995e+10   5.9973e+09   9.0087e+09   5.9973e+00   6.1569e+00   1.0521e+00   1.0000e-32   1.0000e-32   1.5425e+09   1.5822e+08   2.2870e+09  
2.1031e+00   1.5057e+10   5.9989e+09   9.0687e+09   5.9989e+00   6.1481e+00   1.0528e+00   1.0000e-32   1.0000e-32   1.5430e+09   1.5882e+08   2.2940e+09  
2.1131e+00   1.5118e+10   6.0004e+09   9.1286e+09   6.0004e+00   6.1393e+00   1.0535e+00   1.0000e-32   1.0000e-32   1.5434e+09   1.5942e+08   2.2999e+09  
2.1231e+00   1.5180e+10   6.0018e+09   9.1887e+09   6.0018e+00   6.1306e+00   1.0541e+00   1.0000e-32   1.0000e-32   1.5438e+09   1.6000e+08   2.3056e+09  
2.1331e+00   1.5241e+10   6.0031e+09   9.2487e+09   6.0031e+00   6.1218e+00   1.0548e+00   1.0000e-32   1.0000e-32   1.5441e+09   1.6058e+08   2.3113e+09  
2.1431e+00   1.5302e+10   6.0043e+09   9.3087e+09   6.0043e+00   6.1131e+00   1.0555e+00   1.0000e-32   1.0000e-32   1.5445e+09   1.6115e+08   2.3169e+09  
2.1531e+00   1.5363e+10   6.0053e+09   9.3687e+09   6.0053e+00   6.1044e+00   1.0562e+00   1.0000e-32   1.0000e-32   1.5448e+09   1.6170e+08   2.3223e+09  
2.1631e+00   1.5424e+10   6.0063e+09   9.4288e+09   6.0063e+00   6.0956e+00   1.0569e+00   1.0000e-32   1.0000e-32   1.5451e+09   1.6225e+08   2.3277e+09  
2.1731e+00   1.5485e+10   6.0072e+09   9.4889e+09   6.0072e+00   6.0869e+00   1.0576e+00   1.0000e-32   1.0000e-32   1.5453e+09   1.6280e+08   2.3330e+09  
2.1831e+00   1.5546e+10   6.0080e+09   9.5489e+09   6.0080e+00   6.0782e+00   1.0583e+00   1.0000e-32   1.0000e-32   1.5455e+09   1.6333e+08   2.3397e+09  
2.1931e+00   1.5607e+10   6.0087e+09   9.6090e+09   6.0087e+00   6.0696e+00   1.0590e+00   1.0000e-32   1.0000e-32   1.5458e+09   1.6385e+08   2.3452e+09  
2.2031e+00   1.5667e+10   6.0093e+09   9.6691e+09   6.0093e+00   6.0609e+00   1.0598e+00   1.0000e-32   1.0000e-32   1.5459e+09   1.6437e+08   2.3505e+09  
2.2131e+00   1.5728e+10   6.0098e+09   9.7292e+09   6.0098e+00   6.0523e+00   1.0605e+00   1.0000e-32   1.0000e-32   1.5461e+09   1.6488e+08   2.3557e+09  
2.2231e+00   1.5788e+10   6.0103e+09   9.7893e+09   6.0103e+00   6.0436e+00   1.0612e+00   1.0000e-32   1.0000e-32   1.5462e+09   1.6538e+08   2.3609e+09  
2.2331e+00   1.5849e+10   6.0106e+09   9.8494e+09   6.0106e+00   6.0350e+00   1.0619e+00   1.0000e-32   1.0000e-32   1.5463e+09   1.6587e+08   2.3659e+09  
2.2431e+00   1.5909e+10   6.0108e+09   9.9095e+09   6.0108e+00   6.0264e+00   1.0627e+00   1.0000e-32   1.0000e-32   1.5464e+09   1.6635e+08   2.3709e+09  
2.2531e+00   1.5969e+10   6.0110e+09   9.9696e+09   6.0110e+00   6.0178e+00   1.0634e+00   1.0000e-32   1.0000e-32   1.5465e+09   1.6683e+08   2.3770e+09  
2.2631e+00   1.6029e+10   6.0111e+09   1.0030e+10   6.0111e+00   6.0092e+00   1.0641e+00   1.0000e-32   1.0000e-32   1.5465e+09   1.6730e+08   2.3821e+09  
2.2731e+00   1.6089e+10   6.0111e+09   1.0090e+10   6.0111e+00   6.0006e+00   1.0649e+00   1.0000e-32   1.0000e-32   1.5466e+09   1.6776e+08   2.3872e+09  
2.2831e+00   1.6149e+10   6.0109e+09   1.0150e+10   6.0109e+00   5.9920e+00   1.0656e+00   1.0000e-32   1.0000e-32   1.5465e+09   1.6821e+08   2.3921e+09  
2.2931e+00   1.6209e+10   6.0108e+09   1.0210e+10   6.0108e+00   5.9835e+00   1.0664e+00   1.0000e-32   1.0000e-32   1.5465e+09   1.6866e+08   2.3969e+09  
2.3031e+00   1.6269e+10   6.0105e+09   1.0270e+10   6.0105e+00   5.9749e+00   1.0671e+00   1.0000e-32   1.0000e-32   1.5465e+09   1.6909e+08   2.4017e+09  
2.3131e+00   1.6329e+10   6.0101e+09   1.0330e+10   6.0101e+00   5.9664e+00   1.0679e+00   1.0000e-32   1.0000e-32   1.5464e+09   1.6952e+08   2.4064e+09  
2.3231e+00   1.6388e+10   6.0097e+09   1.0390e+10   6.0097e+00   5.9579e+00   1.0687e+00   1.0000e-32   1.0000e-32   1.5463e+09   1.6995e+08   2.4110e+09  
2.3331e+00   1.6448e+10   6.0092e+09   1.0450e+10   6.0092e+00   5.9494e+00   1.0694e+00   1.0000e-32   1.0000e-32   1.5462e+09   1.7036e+08   2.4169e+09  
2.3431e+00   1.6507e+10   6.0086e+09   1.0511e+10   6.0086e+00   5.9409e+00   1.0702e+00   1.0000e-32   1.0000e-32   1.5461e+09   1.7077e+08   2.4217e+09  
2.3531e+00   1.6567e+10   6.0079e+09   1.0571e+10   6.0079e+00   5.9324e+00   1.0710e+00   1.0000e-32   1.0000e-32   1.5459e+09   1.7117e+08   2.4264e+09  
2.3631e+00   1.6626e+10   6.0071e+09   1.0631e+10   6.0071e+00   5.9239e+00   1.0718e+00   1.0000e-32   1.0000e-32   1.5457e+09   1.7157e+08   2.4309e+09  
2.3731e+00   1.6685e+10   6.0063e+09   1.0691e+10   6.0063e+00   5.9155e+00   1.0726e+00   1.0000e-32   1.0000e-32   1.5456e+09   1.7196e+08   2.4354e+09  
2.3831e+00   1.6744e+10   6.0054e+09   1.0751e+10   6.0054e+00   5.9070e+00   1.0734e+00   1.0000e-32   1.0000e-32   1.5453e+09   1.7234e+08   2.4398e+09  
2.3931e+00   1.6803e+10   6.0044e+09   1.0811e+10   6.0044e+00   5.8986e+00   1.0742e+00   1.0000e-32   1.0000e-32   1.5451e+09   1.7271e+08   2.4441e+09  
2.4031e+00   1.6862e+10   6.0034e+09   1.0871e+10   6.0034e+00   5.8902e+00   1.0750e+00   1.0000e-32   1.0000e-32   1.5449e+09   1.7308e+08   2.4484e+09  
2.4131e+00   1.6921e+10   6.0022e+09   1.0931e+10   6.0022e+00   5.8818e+00   1.0758e+00   1.0000e-32   1.0000e-32   1.5446e+09   1.7344e+08   2.4525e+09  
2.4231e+00   1.6980e+10   6.0010e+09   1.0991e+10   6.0010e+00   5.8734e+00   1.0766e+00   1.0000e-32   1.0000e-32   1.5443e+09   1.7379e+08   2.4566e+09  
2.4331e+00   1.7039e+10   5.9998e+09   1.1051e+10   5.9998e+00   5.8650e+00   1.0774e+00   1.0000e-32   1.0000e-32   1.5440e+09   1.7414e+08   2.4606e+09  
2.4431e+00   1.7097e+10   5.9984e+09   1.1111e+10   5.9984e+00   5.8566e+00   1.0782e+00   1.0000e-32   1.0000e-32   1.5437e+09   1.7448e+08   2.4645e+09  
2.4531e+00   1.7156e+10   5.9970e+09   1.1171e+10   5.9970e+00   5.8483e+00   1.0790e+00   1.0000e-32   1.0000e-32   1.5433e+09   1.7481e+08   2.4705e+09  
2.4631e+00   1.7214e+10   5.9955e+09   1.1231e+10   5.9955e+00   5.8399e+00   1.0798e+00   1.0000e-32   1.0000e-32   1.5430e+09   1.7514e+08   2.4746e+09  
2.4731e+00   1.7273e+10   5.9939e+09   1.1291e+10   5.9939e+00   5.8316e+00   1.0807e+00   1.0000e-32   1.0000e-32   1.5426e+09   1.7546e+08   2.4786e+09  
2.4831e+00   1.7331e+10   5.9923e+09   1.1351e+10   5.9923e+00   5.8233e+00   1.0815e+00   1.0000e-32   1.0000e-32   1.5422e+09   1.7578e+08   2.4825e+09  
2.4931e+00   1.7389e+10   5.9906e+09   1.1411e+10   5.9906e+00   5.8149e+00   1.0823e+00   1.0000e-32   1.0000e-32   1.5418e+09   1.7609e+08   2.4864e+09  
2.5031e+00   1.7447e+10   5.9889e+09   1.1471e+10   5.9889e+00   5.8066e+00   1.0832e+00   1.0000e-32   1.0000e-32   1.5413e+09   1.7639e+08   2.4901e+09  
2.5131e+00   1.7505e+10   5.9870e+09   1.1531e+10   5.9870e+00   5.7984e+00   1.0840e+00   1.0000e-32   1.0000e-32   1.5409e+09   1.7669e+08   2.4938e+09  
2.5231e+00   1.7563e+10   5.9852e+09   1.1590e+10   5.9852e+00   5.7901e+00   1.0849e+00   1.0000e-32   1.0000e-32   1.5404e+09   1.7698e+08   2.4974e+09  
2.5331e+00   1.7621e+10   5.9832e+09   1.1650e+10   5.9832e+00   5.7818e+00   1.0857e+00   1.0000e-32   1.0000e-32   1.5399e+09   1.7727e+08   2.5009e+09  
2.5431e+00   1.7679e+10   5.9812e+09   1.1710e+10   5.9812e+00   5.7736e+00   1.0866e+00   1.0000e-32   1.0000e-32   1.5394e+09   1.7755e+08   2.5044e+09  
2.5531e+00   1.7736e+10   5.9791e+09   1.1770e+10   5.9791e+00   5.7653e+00   1.0875e+00   1.0000e-32   1.0000e-32   1.5389e+09   1.7782e+08   2.5078e+09  
2.5631e+00   1.7794e+10   5.9770e+09   1.1830e+10   5.9770e+00   5.7571e+00   1.0883e+00   1.0000e-32   1.0000e-32   1.5384e+09   1.7809e+08   2.5111e+09  
2.5731e+00   1.7852e+10   5.9748e+09   1.1890e+10   5.9748e+00   5.7489e+00   1.0892e+00   1.0000e-32   1.0000e-32   1.5378e+09   1.7835e+08   2.5143e+09  
2.5831e+00   1.7909e+10   5.9725e+09   1.1949e+10   5.9725e+00   5.7407e+00   1.0901e+00   1.0000e-32   1.0000e-32   1.5373e+09   1.7861e+08   2.5198e+09  
2.5931e+00   1.7966e+10   5.9702e+09   1.2009e+10   5.9702e+00   5.7325e+00   1.0910e+00   1.0000e-32   1.0000e-32   1.5367e+09   1.7886e+08   2.5232e+09  
2.6031e+00   1.8024e+10   5.9678e+09   1.2069e+10   5.9678e+00   5.7243e+00   1.0919e+00   1.0000e-32   1.0000e-32   1.5361e+09   1.7911e+08   2.5266e+09  
2.6131e+00   1.8081e+10   5.9654e+09   1.2128e+10   5.9654e+00   5.7161e+00   1.0928e+00   1.0000e-32   1.0000e-32   1.5355e+09   1.7935e+08   2.5298e+09  
2.6231e+00   1.8138e+10   5.9629e+09   1.2188e+10   5.9629e+00   5.7079e+00   1.0937e+00   1.0000e-32   1.0000e-32   1.5348e+09   1.7959e+08   2.5330e+09  
2.6331e+00   1.8195e+10   5.9604e+09   1.2248e+10   5.9604e+00   5.6998e+00   1.0946e+00   1.0000e-32   1.0000e-32   1.5342e+09   1.7982e+08   2.5361e+09  
2.6431e+00   1.8252e+10   5.9577e+09   1.2307e+10   5.9577e+00   5.6917e+00   1.0955e+00   1.0000e-32   1.0000e-32   1.5335e+09   1.8004e+08   2.5392e+09  
2.6531e+00   1.8309e+10   5.9551e+09   1.2367e+10   5.9551e+00   5.6835e+00   1.0964e+00   1.0000e-32   1.0000e-32   1.5329e+09   1.8026e+08   2.5422e+09  
2.6631e+00   1.8366e+10   5.9524e+09   1.2426e+10   5.9524e+00   5.6754e+00   1.0973e+00   1.0000e-32   1.0000e-32   1.5322e+09   1.8048e+08   2.5451e+09  
2.6731e+00   1.8422e+10   5.9496e+09   1.2486e+10   5.9496e+00   5.6673e+00   1.0982e+00   1.0000e-32   1.0000e-32   1.5315e+09   1.8069e+08   2.5479e+09  
2.6831e+00   1.8479e+10   5.9468e+09   1.2545e+10   5.9468e+00   5.6592e+00   1.0991e+00   1.0000e-32   1.0000e-32   1.5308e+09   1.8089e+08   2.5507e+09  
2.6931e+00   1.8536e+10   5.9439e+09   1.2605e+10   5.9439e+00   5.6512e+00   1.1001e+00   1.0000e-32   1.0000e-32   1.5301e+09   1.8109e+08   2.5534e+09  
2.7031e+00   1.8592e+10   5.9410e+09   1.2664e+10   5.9410e+00   5.6431e+00   1.1010e+00   1.0000e-32   1.0000e-32   1.5293e+09   1.8129e+08   2.5582e+09  
2.7131e+00   1.8648e+10   5.9380e+09   1.2724e+10   5.9380e+00   5.6350e+00   1.1019e+00   1.0000e-32   1.0000e-32   1.5286e+09   1.8148e+08   2.5610e+09  
2.7231e+00   1.8705e+10   5.9350e+09   1.2783e+10   5.9350e+00   5.6270e+00   1.1029e+00   1.0000e-32   1.0000e-32   1.5278e+09   1.8167e+08   2.5639e+09  
2.7331e+00   1.8761e+10   5.9319e+09   1.2842e+10   5.9319e+00   5.6190e+00   1.1038e+00   1.0000e-32   1.0000e-32   1.5270e+09   1.8185e+08   2.5666e+09  
2.7431e+00   1.8817e+10   5.9288e+09   1.2902e+10   5.9288e+00   5.6109e+00   1.1048e+00   1.0000e-32   1.0000e-32   1.5262e+09   1.8202e+08   2.5693e+09  
2.7531e+00   1.8873e+10   5.9256e+09   1.2961e+10   5.9256e+00   5.6029e+00   1.1058e+00   1.0000e-32   1.0000e-32   1.5254e+09   1.8220e+08   2.5720e+09  
2.7631e+00   1.8929e+10   5.9224e+09   1.3020e+10   5.9224e+00   5.5949e+00   1.1067e+00   1.0000e-32   1.0000e-32   1.5246e+09   1.8236e+08   2.5745e+09  
2.7731e+00   1.8985e+10   5.9191e+09   1.3080e+10   5.9191e+00   5.5869e+00   1.1077e+00   1.0000e-32   1.0000e-32   1.5238e+09   1.8253e+08   2.5770e+09  
2.7831e+00   1.9041e+10   5.9158e+09   1.3139e+10   5.9158e+00   5.5790e+00   1.1087e+00   1.0000e-32   1.0000e-32   1.5229e+09   1.8268e+08   2.5794e+09  
2.7931e+00   1.9097e+10   5.9124e+09   1.3198e+10   5.9124e+00   5.5710e+00   1.1096e+00   1.0000e-32   1.0000e-32   1.5221e+09   1.8284e+08   2.5818e+09  
2.8031e+00   1.9152e+10   5.9090e+09   1.3257e+10   5.9090e+00   5.5630e+00   1.1106e+00   1.0000e-32   1.0000e-32   1.5212e+09   1.8299e+08   2.5841e+09  
2.8131e+00   1.9208e+10   5.9055e+09   1.3316e+10   5.9055e+00   5.5551e+00   1.1116e+00   1.0000e-32   1.0000e-32   1.5203e+09   1.8313e+08   2.5864e+09  
2.8231e+00   1.9263e+10   5.9020e+09   1.3375e+10   5.9020e+00   5.5472e+00   1.1126e+00   1.0000e-32   1.0000e-32   1.5194e+09   1.8327e+08   2.5885e+09  
2.8331e+00   1.9319e+10   5.8985e+09   1.3434e+10   5.8985e+00   5.5393e+00   1.1136e+00   1.0000e-32   1.0000e-32   1.5185e+09   1.8341e+08   2.5929e+09  
2.8431e+00   1.9374e+10   5.8949e+09   1.3493e+10   5.8949e+00   5.5313e+00   1.1146e+00   1.0000e-32   1.0000e-32   1.5176e+09   1.8354e+08   2.5953e+09  
2.8531e+00   1.9429e+10   5.8912e+09   1.3552e+10   5.8912e+00   5.5234e+00   1.1156e+00   1.0000e-32   1.0000e-32   1.5167e+09   1.8367e+08   2.5976e+09  
2.8631e+00   1.9485e+10   5.8876e+09   1.3611e+10   5.8876e+00   5.5156e+00   1.1166e+00   1.0000e-32   1.0000e-32   1.5158e+09   1.8380e+08   2.5999e+09  
2.8731e+00   1.9540e+10   5.8838e+09   1.3670e+10   5.8838e+00   5.5077e+00   1.1176e+00   1.0000e-32   1.0000e-32   1.5148e+09   1.8392e+08   2.6021e+09  
2.8831e+00   1.9595e+10   5.8801e+09   1.3729e+10   5.8801e+00   5.4998e+00   1.1187e+00   1.0000e-32   1.0000e-32   1.5139e+09   1.8403e+08   2.6042e+09  
